LLM_score,date,company
-1,2023-02-27T16:00:00+00:00,Ryvyl Inc
1,2023-02-27T16:00:00+00:00,Viavi Solutions Inc
-1,2023-02-27T16:00:00+00:00,Y-mAbs Therapeutics Inc
0,2023-02-27T16:00:04+00:00,Red Robin Gourmet Burgers Inc
0,2023-02-27T16:09:04+00:00,Broadcom Inc
0,2023-02-27T16:09:04+00:00,CrowdStrike Holdings Inc
0,2023-02-27T16:11:44+00:00,Microchip Technology Incorporated Common Stock
1,2023-02-27T16:11:57+00:00,Meta Platforms Inc
1,2023-02-27T16:11:57+00:00,Seagen Inc
1,2023-02-27T16:13:04+00:00,CommScope Holding Company Inc
0,2023-02-27T16:15:00+00:00,Lucid Group Inc
0,2023-02-27T16:15:00+00:00,Rivian Automotive Inc
1,2023-02-27T16:15:00+00:00,Seagen Inc
0,2023-02-27T16:16:04+00:00,DISH Network Corporation Class A Common Stock
0,2023-02-27T16:21:00+00:00,Coinbase Global Inc
0,2023-02-27T16:21:00+00:00,Exact Sciences Corporation Common Stock
0,2023-02-27T16:25:00+00:00,Celsius Holdings Inc
1,2023-02-27T16:30:00+00:00,Lincoln Educational Services Corporation Common Stock
0,2023-02-27T16:33:24+00:00,Meta Platforms Inc
-1,2023-02-27T16:35:10+00:00,Coinbase Global Inc
0,2023-02-27T16:39:45+00:00,Beyond Meat Inc
0,2023-02-27T16:39:45+00:00,Cheesecake Factory Incorporated (The) Common Stock
0,2023-02-27T16:39:45+00:00,Costco Wholesale Corporation Common Stock
