LLM_score,date,company
1,2023-01-04T12:13:15+00:00,Moderna Inc
0,2023-01-04T12:16:20+00:00,O'Reilly Automotive Inc
1,2023-01-04T12:30:00+00:00,Altimmune Inc
0,2023-01-04T12:30:00+00:00,Altimmune Inc
0,2023-01-04T12:30:00+00:00,Biogen Inc
1,2023-01-04T12:30:00+00:00,Brainstorm Cell Therapeutics Inc
1,2023-01-04T12:30:00+00:00,BridgeBio Pharma Inc
1,2023-01-04T12:30:00+00:00,CME Group Inc
0,2023-01-04T12:30:00+00:00,Ionis Pharmaceuticals Inc
1,2023-01-04T12:30:00+00:00,Monte Rosa Therapeutics Inc
0,2023-01-04T12:30:00+00:00,OptimizeRx Corporation Common Stock
0,2023-01-04T12:30:00+00:00,Verrica Pharmaceuticals Inc
1,2023-01-04T12:30:00+00:00,XOMA Corporation 8
1,2023-01-04T12:30:00+00:00,XOMA Corporation Common Stock
1,2023-01-04T12:30:00+00:00,XOMA Corporation Depositary Shares Rep Series B 8
1,2023-01-04T12:31:00+00:00,Certara Inc
0,2023-01-04T12:31:00+00:00,Palo Alto Networks Inc
1,2023-01-04T12:33:31+00:00,Moderna Inc
1,2023-01-04T12:35:06+00:00,QUALCOMM Incorporated Common Stock
1,2023-01-04T12:40:09+00:00,The Bancorp Inc Common Stock
1,2023-01-04T12:47:12+00:00,Office Properties Income Trust Common Shares of Beneficial Interest
1,2023-01-04T12:48:12+00:00,Cross Country Healthcare Inc
0,2023-01-04T12:52:00+00:00,Shore Bancshares Inc Common Stock
1,2023-01-04T12:52:21+00:00,OSI Systems Inc
1,2023-01-04T12:55:12+00:00,A-Mark Precious Metals Inc
0,2023-01-04T12:55:12+00:00,Bowman Consulting Group Ltd
0,2023-01-04T13:00:00+00:00,Accolade Inc
0,2023-01-04T13:00:00+00:00,Acumen Pharmaceuticals Inc
1,2023-01-04T13:00:00+00:00,Akero Therapeutics Inc
0,2023-01-04T13:00:00+00:00,Allegro MicroSystems Inc
1,2023-01-04T13:00:00+00:00,Bentley Systems Incorporated Class B Common Stock
0,2023-01-04T13:00:00+00:00,Cadence Design Systems Inc
1,2023-01-04T13:00:00+00:00,Cerence Inc
1,2023-01-04T13:00:00+00:00,Cidara Therapeutics Inc
0,2023-01-04T13:00:00+00:00,Collegium Pharmaceutical Inc
1,2023-01-04T13:00:00+00:00,Comcast Corporation Class A Common Stock
0,2023-01-04T13:00:00+00:00,CrowdStrike Holdings Inc
0,2023-01-04T13:00:00+00:00,Erasca Inc
1,2023-01-04T13:00:00+00:00,Fortress Biotech Inc
1,2023-01-04T13:00:00+00:00,Fortress Biotech Inc
1,2023-01-04T13:00:00+00:00,Gaming and Leisure Properties Inc
0,2023-01-04T13:00:00+00:00,Ideal Power Inc
0,2023-01-04T13:00:00+00:00,Jack Henry & Associates Inc
1,2023-01-04T13:00:00+00:00,Jasper Therapeutics Inc
1,2023-01-04T13:00:00+00:00,LifeMD Inc
1,2023-01-04T13:00:00+00:00,LifeMD Inc
1,2023-01-04T13:00:00+00:00,Myriad Genetics Inc
1,2023-01-04T13:00:00+00:00,Nuvectis Pharma Inc
1,2023-01-04T13:00:00+00:00,PTC Inc
1,2023-01-04T13:00:00+00:00,Pacira BioSciences Inc
1,2023-01-04T13:00:00+00:00,PowerFleet Inc
0,2023-01-04T13:00:00+00:00,Red Violet Inc
1,2023-01-04T13:00:00+00:00,Replimune Group Inc
1,2023-01-04T13:00:00+00:00,Stoke Therapeutics Inc
1,2023-01-04T13:00:00+00:00,Sutro Biopharma Inc
0,2023-01-04T13:00:00+00:00,The Kraft Heinz Company Common Stock
0,2023-01-04T13:00:00+00:00,Vertex Pharmaceuticals Incorporated Common Stock
1,2023-01-04T13:00:00+00:00,Wendy's Company (The) Common Stock
0,2023-01-04T13:00:00+00:00,Zillow Group Inc
1,2023-01-04T13:00:00+00:00,Zillow Group Inc
1,2023-01-04T13:00:32+00:00,Workday Inc
0,2023-01-04T13:00:48+00:00,Biogen Inc
1,2023-01-04T13:00:51+00:00,Charter Communications Inc
