LLM_score,date,company
1,2023-03-22T13:00:00+00:00,Progress Software Corporation Common Stock (DE)
1,2023-03-22T13:00:00+00:00,Progyny Inc
1,2023-03-22T13:00:00+00:00,Qurate Retail Inc
1,2023-03-22T13:00:00+00:00,Rimini Street Inc
1,2023-03-22T13:00:00+00:00,Tenable Holdings Inc
0,2023-03-22T13:00:01+00:00,Adobe Inc
0,2023-03-22T13:00:01+00:00,Airbnb Inc
0,2023-03-22T13:00:01+00:00,Applied Materials Inc
0,2023-03-22T13:00:01+00:00,Cisco Systems Inc
0,2023-03-22T13:00:01+00:00,PayPal Holdings Inc
0,2023-03-22T13:00:01+00:00,Roper Technologies Inc
0,2023-03-22T13:00:54+00:00,Starbucks Corporation Common Stock
1,2023-03-22T13:01:00+00:00,Marinus Pharmaceuticals Inc
0,2023-03-22T13:04:01+00:00,T
1,2023-03-22T13:05:00+00:00,Super Micro Computer Inc
0,2023-03-22T13:06:01+00:00,New York Mortgage Trust Inc
0,2023-03-22T13:06:01+00:00,New York Mortgage Trust Inc
0,2023-03-22T13:09:48+00:00,Super Micro Computer Inc
0,2023-03-22T13:11:31+00:00,Synaptics Incorporated Common Stock $0
0,2023-03-22T13:12:30+00:00,Ollie's Bargain Outlet Holdings Inc
1,2023-03-22T13:13:20+00:00,ScanSource Inc
-1,2023-03-22T13:14:27+00:00,89bio Inc
-1,2023-03-22T13:14:27+00:00,Akero Therapeutics Inc
0,2023-03-22T13:15:00+00:00,Principal Financial Group Inc Common Stock
1,2023-03-22T13:15:01+00:00,Cavco Industries Inc
0,2023-03-22T13:15:01+00:00,Insight Enterprises Inc
1,2023-03-22T13:15:43+00:00,Freshpet Inc
1,2023-03-22T13:15:43+00:00,Petco Health and Wellness Company Inc
1,2023-03-22T13:20:00+00:00,MicroVision Inc
-1,2023-03-22T13:20:00+00:00,Starbucks Corporation Common Stock
-1,2023-03-22T13:24:00+00:00,PacWest Bancorp Common Stock
0,2023-03-22T13:24:10+00:00,PacWest Bancorp Common Stock
0,2023-03-22T13:24:10+00:00,Petco Health and Wellness Company Inc
