LLM_score,date,company
-1,2023-03-03T19:00:00+00:00,Novavax Inc
0,2023-03-03T19:00:00+00:00,Verisk Analytics Inc
0,2023-03-03T19:00:31+00:00,Dollar Tree Inc
-1,2023-03-03T19:02:00+00:00,Coinbase Global Inc
0,2023-03-03T19:02:07+00:00,Central Valley Community Bancorp Common Stock
1,2023-03-03T19:07:07+00:00,Trimble Inc
0,2023-03-03T19:11:49+00:00,AGNC Investment Corp
1,2023-03-03T19:13:00+00:00,Advanced Micro Devices Inc
0,2023-03-03T19:16:59+00:00,LendingTree Inc
-1,2023-03-03T19:20:07+00:00,Allogene Therapeutics Inc
-1,2023-03-03T19:20:07+00:00,Puma Biotechnology Inc Common Stock
1,2023-03-03T19:20:26+00:00,Netflix Inc
0,2023-03-03T19:26:00+00:00,DraftKings Inc
0,2023-03-03T19:26:00+00:00,LeMaitre Vascular Inc
-1,2023-03-03T19:27:17+00:00,Coinbase Global Inc
-1,2023-03-03T19:29:00+00:00,Exelixis Inc
0,2023-03-03T19:37:00+00:00,Bumble Inc
0,2023-03-03T19:37:00+00:00,Marvell Technology Inc
1,2023-03-03T19:38:21+00:00,DexCom Inc
1,2023-03-03T19:40:49+00:00,SPS Commerce Inc
-1,2023-03-03T19:41:26+00:00,DISH Network Corporation Class A Common Stock
-1,2023-03-03T19:41:39+00:00,Coinbase Global Inc
0,2023-03-03T19:42:00+00:00,Zions Bancorporation N
0,2023-03-03T19:42:00+00:00,Zions Bancorporation N
0,2023-03-03T19:42:00+00:00,Zions Bancorporation N
0,2023-03-03T19:42:25+00:00,Meta Platforms Inc
0,2023-03-03T19:42:25+00:00,The Trade Desk Inc
0,2023-03-03T19:45:00+00:00,Cumulus Media Inc
1,2023-03-03T19:51:00+00:00,Children's Place Inc
0,2023-03-03T19:51:07+00:00,Broadcom Inc
0,2023-03-03T19:51:07+00:00,Texas Instruments Incorporated Common Stock
0,2023-03-03T19:51:09+00:00,Walgreens Boots Alliance Inc
1,2023-03-03T19:51:53+00:00,United Airlines Holdings Inc
1,2023-03-03T19:53:00+00:00,Broadcom Inc
0,2023-03-03T20:00:42+00:00,Intel Corporation Common Stock
0,2023-03-03T20:00:42+00:00,Micron Technology Inc
1,2023-03-03T20:03:00+00:00,First Solar Inc
-1,2023-03-03T20:14:48+00:00,Accolade Inc
-1,2023-03-03T20:14:48+00:00,Comcast Corporation Class A Common Stock
1,2023-03-03T20:15:47+00:00,Broadcom Inc
1,2023-03-03T20:15:47+00:00,Costco Wholesale Corporation Common Stock
0,2023-03-03T20:22:00+00:00,eBay Inc
-1,2023-03-03T20:23:00+00:00,Meta Platforms Inc
-1,2023-03-03T20:23:00+00:00,Meta Platforms Inc
-1,2023-03-03T20:23:59+00:00,Airbnb Inc
0,2023-03-03T20:24:54+00:00,Costco Wholesale Corporation Common Stock
1,2023-03-03T20:24:54+00:00,MongoDB Inc
-1,2023-03-03T20:28:33+00:00,Airbnb Inc
1,2023-03-03T20:34:22+00:00,Ardelyx Inc
-1,2023-03-03T20:41:12+00:00,Redfin Corporation Common Stock
0,2023-03-03T20:42:08+00:00,Steel Dynamics Inc
0,2023-03-03T20:44:48+00:00,Netflix Inc
-1,2023-03-03T20:45:00+00:00,Novavax Inc
-1,2023-03-03T20:46:37+00:00,Meta Platforms Inc
-1,2023-03-03T20:47:00+00:00,Walgreens Boots Alliance Inc
-1,2023-03-03T20:48:17+00:00,Meta Platforms Inc
0,2023-03-03T21:00:00+00:00,Amgen Inc
0,2023-03-03T21:00:00+00:00,Arcutis Biotherapeutics Inc
0,2023-03-03T21:00:00+00:00,Seres Therapeutics Inc
1,2023-03-03T21:00:53+00:00,United Airlines Holdings Inc
0,2023-03-03T21:01:00+00:00,Atara Biotherapeutics Inc
0,2023-03-03T21:01:00+00:00,Fate Therapeutics Inc
1,2023-03-03T21:01:00+00:00,Keros Therapeutics Inc
-1,2023-03-03T21:01:24+00:00,CareDx Inc
-1,2023-03-03T21:02:00+00:00,Starbucks Corporation Common Stock
-1,2023-03-03T21:04:27+00:00,Meta Platforms Inc
0,2023-03-03T21:05:00+00:00,EverCommerce Inc
-1,2023-03-03T21:05:00+00:00,Hillman Solutions Corp
0,2023-03-03T21:05:00+00:00,Mersana Therapeutics Inc
0,2023-03-03T21:05:00+00:00,Praxis Precision Medicines Inc
1,2023-03-03T21:05:00+00:00,Travere Therapeutics Inc
0,2023-03-03T21:05:00+00:00,Viridian Therapeutics Inc
0,2023-03-03T21:15:47+00:00,Broadcom Inc
0,2023-03-03T21:15:47+00:00,Costco Wholesale Corporation Common Stock
0,2023-03-03T21:18:00+00:00,Broadcom Inc
0,2023-03-03T21:18:00+00:00,Costco Wholesale Corporation Common Stock
0,2023-03-03T21:18:00+00:00,Marvell Technology Inc
0,2023-03-03T21:18:00+00:00,Zscaler Inc
-1,2023-03-03T21:19:00+00:00,Costco Wholesale Corporation Common Stock
1,2023-03-03T21:21:16+00:00,Super Micro Computer Inc
1,2023-03-03T21:25:21+00:00,Array Technologies Inc
-1,2023-03-03T21:30:48+00:00,Celsius Holdings Inc
0,2023-03-03T21:30:48+00:00,Rivian Automotive Inc
0,2023-03-03T21:33:00+00:00,Meta Platforms Inc
0,2023-03-03T21:35:00+00:00,Incyte Corp
1,2023-03-03T21:35:00+00:00,Meta Platforms Inc
-1,2023-03-03T21:53:00+00:00,LPL Financial Holdings Inc
0,2023-03-03T21:55:00+00:00,Ideanomics Inc
