LLM_score,date,company
0,2023-03-07T14:40:02+00:00,Huron Consulting Group Inc
-1,2023-03-07T14:40:02+00:00,Incyte Corp
0,2023-03-07T14:40:02+00:00,Okta Inc
1,2023-03-07T14:42:33+00:00,Meta Platforms Inc
1,2023-03-07T14:43:00+00:00,Plug Power Inc
-1,2023-03-07T14:43:41+00:00,Cara Therapeutics Inc
-1,2023-03-07T14:44:31+00:00,JetBlue Airways Corporation Common Stock
0,2023-03-07T14:45:00+00:00,ACADIA Pharmaceuticals Inc
0,2023-03-07T14:45:00+00:00,Bionano Genomics Inc
-1,2023-03-07T14:46:40+00:00,Meta Platforms Inc
-1,2023-03-07T14:48:02+00:00,Paramount Global Class A Common Stock
-1,2023-03-07T14:48:02+00:00,Paramount Global Class B Common Stock
0,2023-03-07T14:48:31+00:00,Zillow Group Inc
0,2023-03-07T14:48:31+00:00,Zillow Group Inc
0,2023-03-07T14:51:14+00:00,NetScout Systems Inc
0,2023-03-07T14:51:51+00:00,Rivian Automotive Inc
0,2023-03-07T14:52:14+00:00,Anika Therapeutics Inc
0,2023-03-07T14:55:02+00:00,Allogene Therapeutics Inc
1,2023-03-07T14:55:02+00:00,Carrols Restaurant Group Inc
1,2023-03-07T14:55:02+00:00,Longboard Pharmaceuticals Inc
0,2023-03-07T14:55:41+00:00,Advanced Micro Devices Inc
0,2023-03-07T14:55:41+00:00,Intel Corporation Common Stock
-1,2023-03-07T15:00:00+00:00,Advanced Micro Devices Inc
0,2023-03-07T15:00:00+00:00,American Airlines Group Inc
0,2023-03-07T15:00:00+00:00,Booking Holdings Inc
-1,2023-03-07T15:00:00+00:00,Caribou Biosciences Inc
1,2023-03-07T15:00:00+00:00,Comcast Corporation Class A Common Stock
1,2023-03-07T15:00:00+00:00,Information Services Group Inc
0,2023-03-07T15:00:00+00:00,Sinclair Inc
0,2023-03-07T15:00:00+00:00,United Airlines Holdings Inc
0,2023-03-07T15:00:03+00:00,Esquire Financial Holdings Inc
-1,2023-03-07T15:00:33+00:00,Workhorse Group Inc
0,2023-03-07T15:02:15+00:00,Cara Therapeutics Inc
-1,2023-03-07T15:05:54+00:00,Palo Alto Networks Inc
1,2023-03-07T15:09:51+00:00,PepsiCo Inc
1,2023-03-07T15:09:51+00:00,Texas Roadhouse Inc
0,2023-03-07T15:10:03+00:00,SEI Investments Company Common Stock
1,2023-03-07T15:11:03+00:00,BJ's Restaurants Inc
1,2023-03-07T15:11:03+00:00,Jack In The Box Inc
0,2023-03-07T15:12:03+00:00,Itron Inc
-1,2023-03-07T15:15:03+00:00,InterDigital Inc
1,2023-03-07T15:15:03+00:00,York Water Company (The) Common Stock
-1,2023-03-07T15:18:00+00:00,United Airlines Holdings Inc
-1,2023-03-07T15:19:54+00:00,Palo Alto Networks Inc
0,2023-03-07T15:20:03+00:00,Bank OZK Common Stock
1,2023-03-07T15:20:03+00:00,First Bancshares Inc
-1,2023-03-07T15:20:03+00:00,Old Dominion Freight Line Inc
0,2023-03-07T15:23:00+00:00,Bentley Systems Incorporated Class B Common Stock
1,2023-03-07T15:23:24+00:00,Advanced Micro Devices Inc
0,2023-03-07T15:23:58+00:00,Walgreens Boots Alliance Inc
0,2023-03-07T15:25:03+00:00,EverQuote Inc
0,2023-03-07T15:27:32+00:00,Encore Wire Corporation Common Stock
-1,2023-03-07T15:29:07+00:00,Plug Power Inc
0,2023-03-07T15:30:03+00:00,Jack In The Box Inc
0,2023-03-07T15:30:03+00:00,Steel Dynamics Inc
0,2023-03-07T15:31:00+00:00,Sonos Inc
-1,2023-03-07T15:32:20+00:00,Meta Platforms Inc
0,2023-03-07T15:33:03+00:00,Moderna Inc
0,2023-03-07T15:34:03+00:00,QUALCOMM Incorporated Common Stock
0,2023-03-07T15:39:00+00:00,Advanced Micro Devices Inc
0,2023-03-07T15:40:00+00:00,Radius Global Infrastructure Inc
-1,2023-03-07T15:40:15+00:00,Walgreens Boots Alliance Inc
-1,2023-03-07T15:45:00+00:00,Bioventus Inc
0,2023-03-07T15:45:00+00:00,Cadence Design Systems Inc
