LLM_score,date,company
-1,2023-03-01T07:18:37+00:00,Novavax Inc
0,2023-03-01T07:25:00+00:00,Starbucks Corporation Common Stock
0,2023-03-01T07:27:07+00:00,Cracker Barrel Old Country Store Inc Common Stock
1,2023-03-01T07:30:00+00:00,Super Micro Computer Inc
1,2023-03-01T08:00:00+00:00,Cognizant Technology Solutions Corporation Class A Common Stock
0,2023-03-01T08:09:56+00:00,Dollar Tree Inc
-1,2023-03-01T08:09:56+00:00,Novavax Inc
-1,2023-03-01T08:09:56+00:00,Rivian Automotive Inc
-1,2023-03-01T08:09:56+00:00,Sarepta Therapeutics Inc
0,2023-03-01T08:14:08+00:00,Urban Outfitters Inc
0,2023-03-01T08:38:52+00:00,Sotera Health Company Common Stock
1,2023-03-01T08:47:08+00:00,American Resources Corporation Class A Common Stock
0,2023-03-01T08:57:08+00:00,Splunk Inc
1,2023-03-01T09:00:09+00:00,Encore Wire Corporation Common Stock
0,2023-03-01T09:21:00+00:00,MiMedx Group Inc Common Stock
0,2023-03-01T09:27:36+00:00,CrowdStrike Holdings Inc
0,2023-03-01T09:30:00+00:00,Intel Corporation Common Stock
0,2023-03-01T09:51:51+00:00,Advanced Micro Devices Inc
1,2023-03-01T09:53:00+00:00,Reata Pharmaceuticals Inc
0,2023-03-01T09:53:54+00:00,Perficient Inc
0,2023-03-01T09:55:00+00:00,Novavax Inc
0,2023-03-01T09:55:00+00:00,Rivian Automotive Inc
1,2023-03-01T10:02:45+00:00,ViaSat Inc
0,2023-03-01T10:04:15+00:00,PepsiCo Inc
0,2023-03-01T10:05:15+00:00,Ollie's Bargain Outlet Holdings Inc
1,2023-03-01T10:06:21+00:00,ViaSat Inc
1,2023-03-01T10:06:32+00:00,UMB Financial Corporation Common Stock
0,2023-03-01T10:07:00+00:00,Netflix Inc
0,2023-03-01T10:08:34+00:00,Rocket Pharmaceuticals Inc
0,2023-03-01T10:08:43+00:00,AdaptHealth Corp
0,2023-03-01T10:10:00+00:00,DraftKings Inc
1,2023-03-01T10:10:17+00:00,Heidrick & Struggles International Inc
1,2023-03-01T10:13:31+00:00,Lindblad Expeditions Holdings Inc
1,2023-03-01T10:15:40+00:00,ICU Medical Inc
-1,2023-03-01T10:16:13+00:00,Acadia Healthcare Company Inc
-1,2023-03-01T10:16:44+00:00,Clarus Corporation Common Stock
-1,2023-03-01T10:17:49+00:00,Kratos Defense & Security Solutions Inc
1,2023-03-01T10:18:10+00:00,Hologic Inc
1,2023-03-01T10:18:10+00:00,Inari Medical Inc
0,2023-03-01T10:19:59+00:00,CareDx Inc
0,2023-03-01T10:20:27+00:00,Prothena Corporation plc Ordinary Shares
-1,2023-03-01T10:21:00+00:00,Meta Platforms Inc
1,2023-03-01T10:21:10+00:00,Lyra Therapeutics Inc
-1,2023-03-01T10:24:50+00:00,Mersana Therapeutics Inc
1,2023-03-01T10:25:00+00:00,Fortinet Inc
0,2023-03-01T10:25:00+00:00,Intel Corporation Common Stock
0,2023-03-01T10:26:23+00:00,Cracker Barrel Old Country Store Inc Common Stock
1,2023-03-01T10:26:23+00:00,SI-BONE Inc
1,2023-03-01T10:26:55+00:00,BioMarin Pharmaceutical Inc
1,2023-03-01T10:30:00+00:00,BJ's Restaurants Inc
1,2023-03-01T10:30:00+00:00,Cheesecake Factory Incorporated (The) Common Stock
0,2023-03-01T10:30:00+00:00,Moderna Inc
0,2023-03-01T10:30:46+00:00,Addus HomeCare Corporation Common Stock
-1,2023-03-01T10:32:23+00:00,Workday Inc
0,2023-03-01T10:32:26+00:00,Nexstar Media Group Inc
0,2023-03-01T10:33:10+00:00,Meta Platforms Inc
1,2023-03-01T10:33:15+00:00,Hawthorn Bancshares Inc
1,2023-03-01T10:33:25+00:00,Commerce Bancshares Inc
0,2023-03-01T10:34:00+00:00,AGNC Investment Corp
0,2023-03-01T10:34:00+00:00,AGNC Investment Corp
0,2023-03-01T10:34:00+00:00,AGNC Investment Corp
0,2023-03-01T10:34:00+00:00,AGNC Investment Corp
0,2023-03-01T10:36:41+00:00,Hurco Companies Inc
0,2023-03-01T10:37:00+00:00,Zoom Video Communications Inc
-1,2023-03-01T10:41:12+00:00,Nexstar Media Group Inc
-1,2023-03-01T10:41:55+00:00,ACADIA Pharmaceuticals Inc
0,2023-03-01T10:42:00+00:00,Airbnb Inc
1,2023-03-01T10:43:25+00:00,Sterling Infrastructure Inc
0,2023-03-01T10:43:37+00:00,New Fortress Energy Inc
0,2023-03-01T10:44:10+00:00,NorthEast Community Bancorp Inc
0,2023-03-01T10:45:00+00:00,Hostess Brands Inc
1,2023-03-01T10:46:26+00:00,DENTSPLY SIRONA Inc
1,2023-03-01T10:47:20+00:00,Moderna Inc
1,2023-03-01T10:47:57+00:00,Inari Medical Inc
1,2023-03-01T10:48:10+00:00,Steel Dynamics Inc
0,2023-03-01T10:50:00+00:00,Cognex Corporation Common Stock
0,2023-03-01T10:50:00+00:00,Upstart Holdings Inc
-1,2023-03-01T10:50:11+00:00,Sotera Health Company Common Stock
0,2023-03-01T10:50:55+00:00,Supernus Pharmaceuticals Inc
0,2023-03-01T10:52:26+00:00,RadNet Inc
0,2023-03-01T10:54:10+00:00,Fortinet Inc
0,2023-03-01T10:54:10+00:00,Palo Alto Networks Inc
0,2023-03-01T10:54:10+00:00,Varonis Systems Inc
0,2023-03-01T10:54:11+00:00,Kearny Financial Corp Common Stock
0,2023-03-01T10:55:00+00:00,Ares Capital Corporation Common Stock
-1,2023-03-01T10:55:53+00:00,Kodiak Sciences Inc Common Stock
1,2023-03-01T10:57:00+00:00,Beyond Meat Inc
-1,2023-03-01T10:57:00+00:00,Healthcare Services Group Inc
0,2023-03-01T10:58:00+00:00,Novavax Inc
0,2023-03-01T11:00:00+00:00,ACI Worldwide Inc
0,2023-03-01T11:00:00+00:00,Evelo Biosciences Inc
0,2023-03-01T11:00:00+00:00,IDEAYA Biosciences Inc
0,2023-03-01T11:00:00+00:00,National Vision Holdings Inc
1,2023-03-01T11:00:00+00:00,Netflix Inc
1,2023-03-01T11:00:00+00:00,The Real Good Food Company Inc
0,2023-03-01T11:00:05+00:00,Palo Alto Networks Inc
0,2023-03-01T11:00:26+00:00,Charter Communications Inc
-1,2023-03-01T11:04:40+00:00,L
1,2023-03-01T11:08:17+00:00,AAON Inc
-1,2023-03-01T11:10:00+00:00,CarParts
0,2023-03-01T11:14:11+00:00,Inspired Entertainment Inc
0,2023-03-01T11:14:11+00:00,SPS Commerce Inc
1,2023-03-01T11:15:15+00:00,Seer Inc
0,2023-03-01T11:16:59+00:00,Ocugen Inc
0,2023-03-01T11:18:44+00:00,Extreme Networks Inc
0,2023-03-01T11:21:00+00:00,Meta Platforms Inc
0,2023-03-01T11:21:55+00:00,Adobe Inc
0,2023-03-01T11:21:55+00:00,Autodesk Inc
0,2023-03-01T11:21:55+00:00,BlackLine Inc
0,2023-03-01T11:21:55+00:00,Equinix Inc
0,2023-03-01T11:21:55+00:00,Intuit Inc
0,2023-03-01T11:21:55+00:00,SPS Commerce Inc
1,2023-03-01T11:25:00+00:00,ImmunoGen Inc
1,2023-03-01T11:25:00+00:00,Vertex Pharmaceuticals Incorporated Common Stock
0,2023-03-01T11:25:26+00:00,BRP Group Inc
0,2023-03-01T11:26:11+00:00,Allegiant Travel Company Common Stock
0,2023-03-01T11:26:11+00:00,American Airlines Group Inc
0,2023-03-01T11:26:11+00:00,JetBlue Airways Corporation Common Stock
0,2023-03-01T11:27:26+00:00,Amphastar Pharmaceuticals Inc
-1,2023-03-01T11:29:14+00:00,Eastern Company (The) Common Stock
-1,2023-03-01T11:30:00+00:00,Applied Materials Inc
0,2023-03-01T11:30:00+00:00,Beam Therapeutics Inc
0,2023-03-01T11:30:00+00:00,Etsy Inc
0,2023-03-01T11:30:00+00:00,G1 Therapeutics Inc
0,2023-03-01T11:30:00+00:00,Henry Schein Inc
1,2023-03-01T11:30:00+00:00,ImmunoGen Inc
1,2023-03-01T11:30:00+00:00,NN Inc
1,2023-03-01T11:30:00+00:00,Rivian Automotive Inc
0,2023-03-01T11:31:33+00:00,Duolingo Inc
0,2023-03-01T11:31:33+00:00,First Solar Inc
0,2023-03-01T11:31:33+00:00,Monster Beverage Corporation
0,2023-03-01T11:31:33+00:00,Rivian Automotive Inc
1,2023-03-01T11:32:45+00:00,Vertex Inc
0,2023-03-01T11:33:00+00:00,Meta Platforms Inc
0,2023-03-01T11:34:27+00:00,Medpace Holdings Inc
0,2023-03-01T11:35:28+00:00,Cutera Inc
1,2023-03-01T11:37:59+00:00,Cadence Design Systems Inc
0,2023-03-01T11:45:00+00:00,AvidXchange Holdings Inc
0,2023-03-01T11:45:00+00:00,Starbucks Corporation Common Stock
0,2023-03-01T11:45:00+00:00,eBay Inc
1,2023-03-01T11:48:29+00:00,Winmark Corporation Common Stock
0,2023-03-01T11:50:00+00:00,The ODP Corporation Common Stock
0,2023-03-01T11:56:25+00:00,Big 5 Sporting Goods Corporation Common Stock
-1,2023-03-01T11:57:09+00:00,IPG Photonics Corporation Common Stock
1,2023-03-01T11:58:33+00:00,Duolingo Inc
0,2023-03-01T11:58:33+00:00,First Solar Inc
1,2023-03-01T11:58:33+00:00,Monster Beverage Corporation
1,2023-03-01T11:58:33+00:00,Rivian Automotive Inc
1,2023-03-01T11:59:00+00:00,Novanta Inc
0,2023-03-01T12:00:00+00:00,1stdibs
0,2023-03-01T12:00:00+00:00,Aldeyra Therapeutics Inc
1,2023-03-01T12:00:00+00:00,Amicus Therapeutics Inc
0,2023-03-01T12:00:00+00:00,Apellis Pharmaceuticals Inc
1,2023-03-01T12:00:00+00:00,Applied Therapeutics Inc
1,2023-03-01T12:00:00+00:00,ArcBest Corporation Common Stock
0,2023-03-01T12:00:00+00:00,Astec Industries Inc
0,2023-03-01T12:00:00+00:00,Axsome Therapeutics Inc
0,2023-03-01T12:00:00+00:00,Bio-Techne Corp Common Stock
0,2023-03-01T12:00:00+00:00,ChampionX Corporation Common Stock 
1,2023-03-01T12:00:00+00:00,Cidara Therapeutics Inc
1,2023-03-01T12:00:00+00:00,Deciphera Pharmaceuticals Inc
0,2023-03-01T12:00:00+00:00,GlycoMimetics Inc
0,2023-03-01T12:00:00+00:00,Kymera Therapeutics Inc
1,2023-03-01T12:00:00+00:00,Omega Therapeutics Inc
0,2023-03-01T12:00:00+00:00,PureTech Health plc American Depositary Shares
0,2023-03-01T12:00:00+00:00,Qurate Retail Inc
0,2023-03-01T12:00:00+00:00,Qurate Retail Inc
0,2023-03-01T12:00:00+00:00,Rhythm Pharmaceuticals Inc
1,2023-03-01T12:00:00+00:00,Shattuck Labs Inc
0,2023-03-01T12:00:00+00:00,SpringWorks Therapeutics Inc
0,2023-03-01T12:00:00+00:00,TScan Therapeutics Inc
0,2023-03-01T12:00:00+00:00,Tango Therapeutics Inc
0,2023-03-01T12:00:00+00:00,Urban One Inc
0,2023-03-01T12:00:00+00:00,Urban One Inc
0,2023-03-01T12:00:00+00:00,Wendy's Company (The) Common Stock
1,2023-03-01T12:00:00+00:00,Zentalis Pharmaceuticals Inc
0,2023-03-01T12:00:00+00:00,Zoom Video Communications Inc
1,2023-03-01T12:00:00+00:00,Zynerba Pharmaceuticals Inc
0,2023-03-01T12:00:42+00:00,Seagen Inc
0,2023-03-01T12:01:00+00:00,CareDx Inc
0,2023-03-01T12:05:00+00:00,Charge Enterprises Inc
1,2023-03-01T12:08:00+00:00,CorVel Corp
-1,2023-03-01T12:10:00+00:00,Micron Technology Inc
0,2023-03-01T12:11:00+00:00,Xometry Inc
0,2023-03-01T12:11:30+00:00,comScore Inc
1,2023-03-01T12:14:00+00:00,Reata Pharmaceuticals Inc
-1,2023-03-01T12:15:12+00:00,Nordson Corporation Common Stock
1,2023-03-01T12:15:12+00:00,Northwest Pipe Company Common Stock
1,2023-03-01T12:17:39+00:00,Reata Pharmaceuticals Inc
1,2023-03-01T12:19:00+00:00,Wendy's Company (The) Common Stock
-1,2023-03-01T12:25:12+00:00,Broadcom Inc
1,2023-03-01T12:30:00+00:00,Bandwidth Inc
0,2023-03-01T12:30:00+00:00,Dollar Tree Inc
0,2023-03-01T12:30:00+00:00,GeneDx Holdings Corp
0,2023-03-01T12:30:00+00:00,Intra-Cellular Therapies Inc
0,2023-03-01T12:30:00+00:00,Kura Oncology Inc
0,2023-03-01T12:30:00+00:00,Rekor Systems Inc
0,2023-03-01T12:30:00+00:00,Relay Therapeutics Inc
-1,2023-03-01T12:30:14+00:00,Airbnb Inc
0,2023-03-01T12:30:35+00:00,Netflix Inc
-1,2023-03-01T12:33:00+00:00,Novavax Inc
-1,2023-03-01T12:34:14+00:00,Dollar Tree Inc
1,2023-03-01T12:36:12+00:00,First Solar Inc
-1,2023-03-01T12:39:43+00:00,Dollar Tree Inc
0,2023-03-01T12:40:00+00:00,Surgery Partners Inc
1,2023-03-01T12:42:13+00:00,Novavax Inc
1,2023-03-01T12:43:00+00:00,Zevra Therapeutics Inc
-1,2023-03-01T12:45:00+00:00,Etsy Inc
0,2023-03-01T12:45:00+00:00,Sabre Corporation 6
0,2023-03-01T12:45:00+00:00,Sabre Corporation Common Stock
-1,2023-03-01T12:45:12+00:00,ImmunoGen Inc
-1,2023-03-01T12:48:00+00:00,Dollar Tree Inc
1,2023-03-01T12:49:12+00:00,Kratos Defense & Security Solutions Inc
1,2023-03-01T12:50:00+00:00,Netflix Inc
0,2023-03-01T12:50:12+00:00,Analog Devices Inc
0,2023-03-01T12:50:12+00:00,Henry Schein Inc
0,2023-03-01T12:50:12+00:00,Meta Platforms Inc
0,2023-03-01T12:52:00+00:00,Bumble Inc
0,2023-03-01T12:52:00+00:00,Match Group Inc
0,2023-03-01T12:52:12+00:00,MYR Group Inc
0,2023-03-01T12:52:30+00:00,Silk Road Medical Inc
0,2023-03-01T12:53:30+00:00,Shoals Technologies Group Inc
-1,2023-03-01T12:54:12+00:00,Collegium Pharmaceutical Inc
-1,2023-03-01T12:55:00+00:00,Dollar Tree Inc
-1,2023-03-01T12:55:00+00:00,Zoom Video Communications Inc
-1,2023-03-01T12:55:12+00:00,G1 Therapeutics Inc
1,2023-03-01T12:59:00+00:00,T-Mobile US Inc
1,2023-03-01T12:59:00+00:00,Wendy's Company (The) Common Stock
1,2023-03-01T12:59:12+00:00,ViaSat Inc
0,2023-03-01T13:00:00+00:00,Addus HomeCare Corporation Common Stock
0,2023-03-01T13:00:00+00:00,Alnylam Pharmaceuticals Inc
0,2023-03-01T13:00:00+00:00,Appian Corporation Class A Common Stock
0,2023-03-01T13:00:00+00:00,Aqua Metals Inc
0,2023-03-01T13:00:00+00:00,Aquestive Therapeutics Inc
0,2023-03-01T13:00:00+00:00,Augmedix Inc
0,2023-03-01T13:00:00+00:00,Avantax Inc
0,2023-03-01T13:00:00+00:00,Bionano Genomics Inc
0,2023-03-01T13:00:00+00:00,Celcuity Inc
0,2023-03-01T13:00:00+00:00,Cerence Inc
0,2023-03-01T13:00:00+00:00,Cisco Systems Inc
0,2023-03-01T13:00:00+00:00,Comtech Telecommunications Corp
0,2023-03-01T13:00:00+00:00,Cue Biopharma Inc
0,2023-03-01T13:00:00+00:00,CymaBay Therapeutics Inc
0,2023-03-01T13:00:00+00:00,Dare Bioscience Inc
1,2023-03-01T13:00:00+00:00,Datadog Inc
-1,2023-03-01T13:00:00+00:00,Etsy Inc
0,2023-03-01T13:00:00+00:00,First Watch Restaurant Group Inc
1,2023-03-01T13:00:00+00:00,Foghorn Therapeutics Inc
0,2023-03-01T13:00:00+00:00,Full House Resorts Inc
1,2023-03-01T13:00:00+00:00,Infinera Corporation Common Stock
1,2023-03-01T13:00:00+00:00,Infinera Corporation Common Stock
0,2023-03-01T13:00:00+00:00,Insmed Incorporated Common Stock
-1,2023-03-01T13:00:00+00:00,Intel Corporation Common Stock
1,2023-03-01T13:00:00+00:00,JetBlue Airways Corporation Common Stock
0,2023-03-01T13:00:00+00:00,Keros Therapeutics Inc
0,2023-03-01T13:00:00+00:00,Kratos Defense & Security Solutions Inc
0,2023-03-01T13:00:00+00:00,Microchip Technology Incorporated Common Stock
1,2023-03-01T13:00:00+00:00,Myriad Genetics Inc
1,2023-03-01T13:00:00+00:00,PDS Biotechnology Corporation Common Stock
1,2023-03-01T13:00:00+00:00,PMV Pharmaceuticals Inc
1,2023-03-01T13:00:00+00:00,Pegasystems Inc
0,2023-03-01T13:00:00+00:00,PepsiCo Inc
0,2023-03-01T13:00:00+00:00,Poseida Therapeutics Inc
1,2023-03-01T13:00:00+00:00,ProPhase Labs Inc
1,2023-03-01T13:00:00+00:00,Quantum Corporation Common Stock
0,2023-03-01T13:00:00+00:00,Qurate Retail Inc
0,2023-03-01T13:00:00+00:00,Qurate Retail Inc
0,2023-03-01T13:00:00+00:00,R1 RCM Inc
0,2023-03-01T13:00:00+00:00,Ramaco Resources Inc
0,2023-03-01T13:00:00+00:00,Recursion Pharmaceuticals Inc
1,2023-03-01T13:00:00+00:00,Red Robin Gourmet Burgers Inc
0,2023-03-01T13:00:00+00:00,Red Violet Inc
0,2023-03-01T13:00:00+00:00,Redfin Corporation Common Stock
1,2023-03-01T13:00:00+00:00,Scholar Rock Holding Corporation Common Stock
1,2023-03-01T13:00:00+00:00,Sutro Biopharma Inc
0,2023-03-01T13:00:00+00:00,Viridian Therapeutics Inc
0,2023-03-01T13:00:00+00:00,Zillow Group Inc
0,2023-03-01T13:00:00+00:00,Zillow Group Inc
1,2023-03-01T13:00:00+00:00,aTyr Pharma Inc
1,2023-03-01T13:00:00+00:00,iCAD Inc
0,2023-03-01T13:00:30+00:00,O'Reilly Automotive Inc
0,2023-03-01T13:01:00+00:00,Pliant Therapeutics Inc
-1,2023-03-01T13:01:02+00:00,Rivian Automotive Inc
1,2023-03-01T13:03:00+00:00,BioLife Solutions Inc
0,2023-03-01T13:03:00+00:00,Catalyst Pharmaceuticals Inc
0,2023-03-01T13:03:00+00:00,Iovance Biotherapeutics Inc
1,2023-03-01T13:06:00+00:00,Reata Pharmaceuticals Inc
-1,2023-03-01T13:06:01+00:00,Diamondback Energy Inc
0,2023-03-01T13:07:31+00:00,Myriad Genetics Inc
1,2023-03-01T13:15:00+00:00,Columbia Banking System Inc
0,2023-03-01T13:15:00+00:00,Liberty Media Corporation Series A Liberty Formula One Common Stock
0,2023-03-01T13:15:00+00:00,Liberty Media Corporation Series A Liberty SiriusXM Common Stock
0,2023-03-01T13:15:00+00:00,Liberty Media Corporation Series B Liberty SiriusXM Common Stock
0,2023-03-01T13:15:00+00:00,Liberty Media Corporation Series C Liberty Formula One Common Stock
