LLM_score,date,company
0,2023-01-16T13:00:00+00:00,Advanced Energy Industries Inc
1,2023-01-16T13:00:00+00:00,Advanced Micro Devices Inc
0,2023-01-16T13:00:00+00:00,Cadence Design Systems Inc
0,2023-01-16T13:00:00+00:00,Climb Global Solutions Inc
1,2023-01-16T13:00:00+00:00,Infinera Corporation Common Stock
0,2023-01-16T13:00:00+00:00,Synopsys Inc
0,2023-01-16T13:00:00+00:00,UFP Industries Inc
-1,2023-01-16T13:00:17+00:00,Workday Inc
0,2023-01-16T13:01:01+00:00,Fox Factory Holding Corp
-1,2023-01-16T13:01:28+00:00,The RMR Group Inc
0,2023-01-16T13:02:01+00:00,Alliance Resource Partners L
-1,2023-01-16T13:08:20+00:00,Information Services Group Inc
0,2023-01-16T13:14:01+00:00,Bank OZK Common Stock
0,2023-01-16T13:14:01+00:00,Lakeland Financial Corporation Common Stock
-1,2023-01-16T13:15:20+00:00,Activision Blizzard Inc
0,2023-01-16T13:21:01+00:00,Axcelis Technologies Inc
0,2023-01-16T13:21:01+00:00,Zscaler Inc
-1,2023-01-16T13:27:19+00:00,Service Properties Trust Common Stock
0,2023-01-16T13:30:00+00:00,Maravai LifeSciences Holdings Inc
0,2023-01-16T13:30:00+00:00,Surmodics Inc
0,2023-01-16T13:30:00+00:00,Vertex Pharmaceuticals Incorporated Common Stock
0,2023-01-16T13:30:01+00:00,Hologic Inc
0,2023-01-16T13:34:01+00:00,Marten Transport Ltd
0,2023-01-16T13:34:12+00:00,Coca-Cola Consolidated Inc
1,2023-01-16T13:39:01+00:00,Mondelez International Inc
0,2023-01-16T13:40:01+00:00,Booking Holdings Inc
0,2023-01-16T13:40:01+00:00,CME Group Inc
0,2023-01-16T13:42:01+00:00,Vera Bradley Inc
-1,2023-01-16T13:44:00+00:00,Olaplex Holdings Inc
0,2023-01-16T13:44:01+00:00,Resources Connection Inc
0,2023-01-16T13:50:01+00:00,Citi Trends Inc
0,2023-01-16T13:50:01+00:00,Ichor Holdings Ordinary Shares
-1,2023-01-16T13:58:01+00:00,Inter Parfums Inc
0,2023-01-16T14:00:00+00:00,Century Casinos Inc
0,2023-01-16T14:00:00+00:00,Principal Financial Group Inc Common Stock
1,2023-01-16T14:00:00+00:00,Workday Inc
0,2023-01-16T14:00:02+00:00,Advanced Micro Devices Inc
1,2023-01-16T14:00:02+00:00,Amgen Inc
0,2023-01-16T14:00:02+00:00,Expedia Group Inc
1,2023-01-16T14:00:02+00:00,Hologic Inc
0,2023-01-16T14:00:02+00:00,Intel Corporation Common Stock
0,2023-01-16T14:00:02+00:00,Titan Machinery Inc
0,2023-01-16T14:00:25+00:00,Gentherm Inc Common Stock
0,2023-01-16T14:01:00+00:00,Workday Inc
1,2023-01-16T14:02:02+00:00,1stdibs
1,2023-01-16T14:02:02+00:00,Cincinnati Financial Corporation Common Stock
1,2023-01-16T14:02:02+00:00,Ross Stores Inc
1,2023-01-16T14:04:02+00:00,Stitch Fix Inc
0,2023-01-16T14:06:06+00:00,Celsius Holdings Inc
0,2023-01-16T14:06:06+00:00,Insulet Corporation Common Stock
0,2023-01-16T14:06:06+00:00,Wendy's Company (The) Common Stock
1,2023-01-16T14:12:02+00:00,American Airlines Group Inc
0,2023-01-16T14:15:00+00:00,Casey's General Stores Inc
1,2023-01-16T14:15:00+00:00,Synopsys Inc
0,2023-01-16T14:18:33+00:00,Ross Stores Inc
0,2023-01-16T14:19:27+00:00,Advanced Micro Devices Inc
0,2023-01-16T14:19:27+00:00,Marvell Technology Inc
0,2023-01-16T14:19:27+00:00,Udemy Inc
0,2023-01-16T14:22:02+00:00,Fastenal Company Common Stock
-1,2023-01-16T14:26:38+00:00,Stratasys Ltd
0,2023-01-16T14:27:00+00:00,Etsy Inc
0,2023-01-16T14:27:00+00:00,PayPal Holdings Inc
-1,2023-01-16T14:28:35+00:00,DMC Global Inc
1,2023-01-16T14:30:59+00:00,Synaptics Incorporated Common Stock $0
0,2023-01-16T14:32:00+00:00,Forward Air Corporation Common Stock
0,2023-01-16T14:34:40+00:00,FibroGen Inc Common Stock
0,2023-01-16T14:34:42+00:00,Advanced Micro Devices Inc
0,2023-01-16T14:34:42+00:00,Intel Corporation Common Stock
0,2023-01-16T14:34:42+00:00,QUALCOMM Incorporated Common Stock
0,2023-01-16T14:36:37+00:00,Silicon Laboratories Inc
0,2023-01-16T14:40:02+00:00,Axcelis Technologies Inc
0,2023-01-16T14:40:02+00:00,Casey's General Stores Inc
0,2023-01-16T14:40:02+00:00,Flexsteel Industries Inc
0,2023-01-16T14:40:02+00:00,Mondelez International Inc
0,2023-01-16T14:40:02+00:00,Robinhood Markets Inc
0,2023-01-16T14:40:02+00:00,Ross Stores Inc
0,2023-01-16T14:40:02+00:00,Syndax Pharmaceuticals Inc
0,2023-01-16T14:40:02+00:00,Tetra Tech Inc
0,2023-01-16T14:40:02+00:00,Virco Manufacturing Corporation Common Stock
0,2023-01-16T14:40:02+00:00,Virco Manufacturing Corporation Common Stock
1,2023-01-16T14:46:57+00:00,Redfin Corporation Common Stock
1,2023-01-16T14:46:57+00:00,Zillow Group Inc
1,2023-01-16T14:46:57+00:00,Zillow Group Inc
0,2023-01-16T14:49:55+00:00,Northern Technologies International Corporation Common Stock
0,2023-01-16T14:53:00+00:00,Starbucks Corporation Common Stock
0,2023-01-16T14:53:11+00:00,Activision Blizzard Inc
1,2023-01-16T14:54:02+00:00,Wendy's Company (The) Common Stock
1,2023-01-16T14:54:02+00:00,Wingstop Inc
0,2023-01-16T15:00:00+00:00,Airbnb Inc
0,2023-01-16T15:00:00+00:00,Daktronics Inc
0,2023-01-16T15:00:00+00:00,Gaia Inc
0,2023-01-16T15:00:00+00:00,Twist Bioscience Corporation Common Stock
1,2023-01-16T15:00:03+00:00,Baker Hughes Company Class A Common Stock
0,2023-01-16T15:00:03+00:00,Eagle Bancorp Inc
0,2023-01-16T15:00:03+00:00,Great Southern Bancorp Inc
0,2023-01-16T15:00:03+00:00,Hope Bancorp Inc
0,2023-01-16T15:00:03+00:00,Independent Bank Group Inc Common Stock
0,2023-01-16T15:00:03+00:00,NBT Bancorp Inc
0,2023-01-16T15:00:03+00:00,Okta Inc
0,2023-01-16T15:15:00+00:00,Peloton Interactive Inc
0,2023-01-16T15:21:03+00:00,Nexstar Media Group Inc
-1,2023-01-16T15:25:03+00:00,Allogene Therapeutics Inc
0,2023-01-16T15:25:14+00:00,Ardelyx Inc
0,2023-01-16T15:25:14+00:00,Bit Digital Inc
1,2023-01-16T15:27:30+00:00,Nordson Corporation Common Stock
1,2023-01-16T15:37:00+00:00,Coinbase Global Inc
0,2023-01-16T15:37:00+00:00,Intel Corporation Common Stock
-1,2023-01-16T15:49:05+00:00,Airbnb Inc
0,2023-01-16T15:52:26+00:00,Huntington Bancshares Incorporated Common Stock
0,2023-01-16T15:52:26+00:00,United Airlines Holdings Inc
0,2023-01-16T16:00:00+00:00,Advanced Micro Devices Inc
0,2023-01-16T16:00:00+00:00,Calumet Specialty Products Partners L
0,2023-01-16T16:05:00+00:00,QUALCOMM Incorporated Common Stock
1,2023-01-16T16:05:00+00:00,Rackspace Technology Inc
0,2023-01-16T16:11:00+00:00,Intel Corporation Common Stock
0,2023-01-16T16:11:00+00:00,Rambus Inc
0,2023-01-16T16:11:01+00:00,Cisco Systems Inc
0,2023-01-16T16:18:12+00:00,Insight Enterprises Inc
1,2023-01-16T16:28:00+00:00,ACV Auctions Inc
-1,2023-01-16T16:30:00+00:00,Cal-Maine Foods Inc
0,2023-01-16T16:40:04+00:00,Airbnb Inc
0,2023-01-16T16:40:04+00:00,Wendy's Company (The) Common Stock
0,2023-01-16T16:43:00+00:00,Information Services Group Inc
1,2023-01-16T16:43:04+00:00,DENTSPLY SIRONA Inc
0,2023-01-16T16:49:00+00:00,Okta Inc
0,2023-01-16T16:49:00+00:00,Roku Inc
-1,2023-01-16T16:49:00+00:00,Starbucks Corporation Common Stock
1,2023-01-16T16:50:15+00:00,Walgreens Boots Alliance Inc
1,2023-01-16T16:54:33+00:00,Synopsys Inc
0,2023-01-16T16:59:45+00:00,Morningstar Inc
1,2023-01-16T17:00:05+00:00,Cintas Corporation Common Stock
0,2023-01-16T17:01:43+00:00,Exact Sciences Corporation Common Stock
1,2023-01-16T17:10:05+00:00,Activision Blizzard Inc
1,2023-01-16T17:10:05+00:00,Cadence Design Systems Inc
1,2023-01-16T17:10:05+00:00,The Kraft Heinz Company Common Stock
1,2023-01-16T17:20:05+00:00,Axcelis Technologies Inc
1,2023-01-16T17:20:05+00:00,Patterson-UTI Energy Inc
0,2023-01-16T17:23:06+00:00,Celsius Holdings Inc
-1,2023-01-16T17:23:06+00:00,Insulet Corporation Common Stock
-1,2023-01-16T17:23:06+00:00,Wendy's Company (The) Common Stock
1,2023-01-16T17:33:05+00:00,Biogen Inc
1,2023-01-16T17:39:05+00:00,Cutera Inc
