LLM_score,date,company
1,2023-03-02T11:53:00+00:00,AGNC Investment Corp
1,2023-03-02T11:53:00+00:00,AGNC Investment Corp
1,2023-03-02T11:53:00+00:00,AGNC Investment Corp
1,2023-03-02T11:58:00+00:00,Okta Inc
0,2023-03-02T11:59:29+00:00,Carrols Restaurant Group Inc
1,2023-03-02T12:00:00+00:00,ARKO Corp
1,2023-03-02T12:00:00+00:00,Aldeyra Therapeutics Inc
0,2023-03-02T12:00:00+00:00,BioCryst Pharmaceuticals Inc
0,2023-03-02T12:00:00+00:00,CECO Environmental Corp
1,2023-03-02T12:00:00+00:00,CareCloud Inc
0,2023-03-02T12:00:00+00:00,Chimerix Inc
0,2023-03-02T12:00:00+00:00,EyePoint Pharmaceuticals Inc
1,2023-03-02T12:00:00+00:00,Fortress Biotech Inc
1,2023-03-02T12:00:00+00:00,Fortress Biotech Inc
0,2023-03-02T12:00:00+00:00,Gritstone bio Inc
1,2023-03-02T12:00:00+00:00,Intellia Therapeutics Inc
0,2023-03-02T12:00:00+00:00,Intercept Pharmaceuticals Inc
0,2023-03-02T12:00:00+00:00,Krystal Biotech Inc
1,2023-03-02T12:00:00+00:00,Lee Enterprises Incorporated Common Stock
1,2023-03-02T12:00:00+00:00,Natera Inc
1,2023-03-02T12:00:00+00:00,OneWater Marine Inc
0,2023-03-02T12:00:00+00:00,Patterson Companies Inc
0,2023-03-02T12:00:00+00:00,Precision BioSciences Inc
0,2023-03-02T12:00:00+00:00,Stratasys Ltd
0,2023-03-02T12:00:00+00:00,Tile Shop Holdings Inc
0,2023-03-02T12:00:00+00:00,Ultralife Corporation Common Stock
1,2023-03-02T12:00:00+00:00,Veritone Inc
1,2023-03-02T12:00:00+00:00,Viavi Solutions Inc
0,2023-03-02T12:00:29+00:00,Dollar Tree Inc
0,2023-03-02T12:00:35+00:00,Moderna Inc
-1,2023-03-02T12:01:00+00:00,Airbnb Inc
0,2023-03-02T12:02:01+00:00,The Trade Desk Inc
0,2023-03-02T12:02:13+00:00,Ocugen Inc
0,2023-03-02T12:02:48+00:00,eHealth Inc
0,2023-03-02T12:03:45+00:00,Park City Group Inc
0,2023-03-02T12:05:00+00:00,Coinbase Global Inc
1,2023-03-02T12:05:00+00:00,MicroStrategy Incorporated Common Stock Class A
0,2023-03-02T12:05:00+00:00,Riot Platforms Inc
-1,2023-03-02T12:09:14+00:00,Ironwood Pharmaceuticals Inc
-1,2023-03-02T12:13:29+00:00,ShockWave Medical Inc
-1,2023-03-02T12:16:00+00:00,Plug Power Inc
0,2023-03-02T12:20:12+00:00,American Airlines Group Inc
1,2023-03-02T12:20:12+00:00,Microchip Technology Incorporated Common Stock
0,2023-03-02T12:26:30+00:00,MarketAxess Holdings Inc
1,2023-03-02T12:28:00+00:00,Sterling Check Corp
1,2023-03-02T12:28:12+00:00,Enphase Energy Inc
0,2023-03-02T12:30:00+00:00,23andMe Holding Co
0,2023-03-02T12:30:00+00:00,CME Group Inc
0,2023-03-02T12:30:00+00:00,Dyne Therapeutics Inc
0,2023-03-02T12:30:00+00:00,Everbridge Inc
0,2023-03-02T12:30:00+00:00,Homology Medicines Inc
0,2023-03-02T12:30:00+00:00,Kforce Inc
0,2023-03-02T12:30:00+00:00,Okta Inc
0,2023-03-02T12:30:00+00:00,Saia Inc
0,2023-03-02T12:30:00+00:00,Selecta Biosciences Inc
0,2023-03-02T12:30:00+00:00,Syros Pharmaceuticals Inc
0,2023-03-02T12:30:00+00:00,T
1,2023-03-02T12:30:00+00:00,Trimble Inc
0,2023-03-02T12:30:00+00:00,Viatris Inc
1,2023-03-02T12:30:00+00:00,WhiteHorse Finance Inc
-1,2023-03-02T12:36:12+00:00,ShockWave Medical Inc
-1,2023-03-02T12:36:12+00:00,SmileDirectClub Inc
0,2023-03-02T12:38:55+00:00,Stratasys Ltd
0,2023-03-02T12:40:51+00:00,Everspin Technologies Inc
0,2023-03-02T12:41:39+00:00,Paylocity Holding Corporation Common Stock
1,2023-03-02T12:43:12+00:00,Costco Wholesale Corporation Common Stock
1,2023-03-02T12:43:12+00:00,Interactive Brokers Group Inc
1,2023-03-02T12:43:12+00:00,Ross Stores Inc
0,2023-03-02T12:43:37+00:00,Certara Inc
0,2023-03-02T12:45:00+00:00,Coinbase Global Inc
0,2023-03-02T12:45:00+00:00,DraftKings Inc
0,2023-03-02T12:45:00+00:00,Roku Inc
0,2023-03-02T12:45:00+00:00,eBay Inc
1,2023-03-02T12:47:12+00:00,Steel Dynamics Inc
1,2023-03-02T12:50:00+00:00,AAON Inc
1,2023-03-02T12:50:12+00:00,Diamondback Energy Inc
0,2023-03-02T12:51:00+00:00,First Solar Inc
1,2023-03-02T12:52:12+00:00,Steel Dynamics Inc
-1,2023-03-02T12:52:47+00:00,Solid Biosciences Inc
0,2023-03-02T12:56:19+00:00,Mirati Therapeutics Inc
1,2023-03-02T13:00:00+00:00,ADTRAN Holdings Inc
0,2023-03-02T13:00:00+00:00,Achieve Life Sciences Inc
1,2023-03-02T13:00:00+00:00,Aerovate Therapeutics Inc
0,2023-03-02T13:00:00+00:00,BioVie Inc
1,2023-03-02T13:00:00+00:00,Bionano Genomics Inc
1,2023-03-02T13:00:00+00:00,CRA International Inc
1,2023-03-02T13:00:00+00:00,Fortress Biotech Inc
1,2023-03-02T13:00:00+00:00,Fortress Biotech Inc
0,2023-03-02T13:00:00+00:00,Galectin Therapeutics Inc
0,2023-03-02T13:00:00+00:00,Harrow Health Inc
0,2023-03-02T13:00:00+00:00,Honeywell International Inc
0,2023-03-02T13:00:00+00:00,Infinera Corporation Common Stock
0,2023-03-02T13:00:00+00:00,Infinera Corporation Common Stock
0,2023-03-02T13:00:00+00:00,Infinera Corporation Common Stock
0,2023-03-02T13:00:00+00:00,Infinera Corporation Common Stock
0,2023-03-02T13:00:00+00:00,Infinera Corporation Common Stock
0,2023-03-02T13:00:00+00:00,Infinera Corporation Common Stock
0,2023-03-02T13:00:00+00:00,Intuitive Machines Inc
1,2023-03-02T13:00:00+00:00,Kratos Defense & Security Solutions Inc
0,2023-03-02T13:00:00+00:00,LPL Financial Holdings Inc
