LLM_score,date,company
0,2022-10-18T09:06:00+00:00,The Kraft Heinz Company Common Stock
-1,2022-10-18T09:06:00+00:00,Walgreens Boots Alliance Inc
0,2022-10-18T09:09:09+00:00,Steel Dynamics Inc
0,2022-10-18T09:15:00+00:00,PepsiCo Inc
0,2022-10-18T09:21:00+00:00,Etsy Inc
0,2022-10-18T09:21:00+00:00,Novavax Inc
1,2022-10-18T09:22:09+00:00,Business First Bancshares Inc
1,2022-10-18T09:22:09+00:00,NBT Bancorp Inc
0,2022-10-18T09:25:00+00:00,PubMatic Inc
0,2022-10-18T09:30:00+00:00,Starbucks Corporation Common Stock
1,2022-10-18T09:31:00+00:00,Moderna Inc
0,2022-10-18T09:33:09+00:00,Allied Motion Technologies Inc
0,2022-10-18T09:40:00+00:00,Activision Blizzard Inc
0,2022-10-18T09:40:00+00:00,Take-Two Interactive Software Inc
0,2022-10-18T09:45:00+00:00,HighPeak Energy Inc
1,2022-10-18T09:50:00+00:00,PepsiCo Inc
0,2022-10-18T09:52:00+00:00,Moderna Inc
0,2022-10-18T09:55:00+00:00,Erie Indemnity Company Class A Common Stock
0,2022-10-18T10:00:00+00:00,Advanced Energy Industries Inc
1,2022-10-18T10:00:00+00:00,AppTech Payments Corp
1,2022-10-18T10:00:00+00:00,Commerce Bancshares Inc
1,2022-10-18T10:00:00+00:00,IDEAYA Biosciences Inc
1,2022-10-18T10:00:00+00:00,Illumina Inc
0,2022-10-18T10:01:00+00:00,FARO Technologies Inc
0,2022-10-18T10:02:10+00:00,Autodesk Inc
1,2022-10-18T10:07:02+00:00,Haynes International Inc
0,2022-10-18T10:13:00+00:00,Etsy Inc
0,2022-10-18T10:13:00+00:00,PayPal Holdings Inc
0,2022-10-18T10:13:10+00:00,Fortinet Inc
0,2022-10-18T10:13:10+00:00,Palo Alto Networks Inc
0,2022-10-18T10:13:10+00:00,Splunk Inc
0,2022-10-18T10:13:14+00:00,Selecta Biosciences Inc
-1,2022-10-18T10:15:19+00:00,Workday Inc
0,2022-10-18T10:20:10+00:00,Nasdaq Inc
1,2022-10-18T10:20:56+00:00,United Airlines Holdings Inc
1,2022-10-18T10:21:30+00:00,Peoples Financial Services Corp
0,2022-10-18T10:30:00+00:00,Hasbro Inc
0,2022-10-18T10:30:00+00:00,nCino Inc
0,2022-10-18T10:31:38+00:00,Array Technologies Inc
-1,2022-10-18T10:37:00+00:00,Walgreens Boots Alliance Inc
-1,2022-10-18T10:37:59+00:00,Hasbro Inc
-1,2022-10-18T10:40:58+00:00,Hasbro Inc
0,2022-10-18T10:43:56+00:00,Rapid7 Inc
0,2022-10-18T10:45:59+00:00,Pangaea Logistics Solutions Ltd
-1,2022-10-18T10:47:46+00:00,Hasbro Inc
-1,2022-10-18T10:49:44+00:00,Hasbro Inc
1,2022-10-18T10:50:00+00:00,Eton Pharmaceuticals Inc
0,2022-10-18T10:50:05+00:00,Vanda Pharmaceuticals Inc
1,2022-10-18T11:00:00+00:00,AVROBIO Inc
1,2022-10-18T11:00:00+00:00,Bio-Techne Corp Common Stock
0,2022-10-18T11:00:00+00:00,BioCryst Pharmaceuticals Inc
1,2022-10-18T11:00:00+00:00,Cambridge Bancorp Common Stock
0,2022-10-18T11:00:00+00:00,Conn's Inc
0,2022-10-18T11:00:00+00:00,DMC Global Inc
1,2022-10-18T11:00:00+00:00,Instil Bio Inc
0,2022-10-18T11:00:00+00:00,The Kraft Heinz Company Common Stock
0,2022-10-18T11:00:00+00:00,Veritone Inc
0,2022-10-18T11:00:00+00:00,Ziff Davis Inc
-1,2022-10-18T11:01:56+00:00,Baker Hughes Company Class A Common Stock
1,2022-10-18T11:02:29+00:00,Catalyst Pharmaceuticals Inc
0,2022-10-18T11:03:00+00:00,CorVel Corp
-1,2022-10-18T11:05:00+00:00,Applied Materials Inc
1,2022-10-18T11:05:11+00:00,Mercantile Bank Corporation Common Stock
0,2022-10-18T11:06:16+00:00,El Pollo Loco Holdings Inc
0,2022-10-18T11:06:16+00:00,Jack In The Box Inc
1,2022-10-18T11:09:11+00:00,Crocs Inc
-1,2022-10-18T11:15:11+00:00,Commerce Bancshares Inc
-1,2022-10-18T11:15:11+00:00,Old National Bancorp Common Stock
0,2022-10-18T11:17:00+00:00,Celsius Holdings Inc
-1,2022-10-18T11:17:00+00:00,Monster Beverage Corporation
0,2022-10-18T11:17:00+00:00,PepsiCo Inc
-1,2022-10-18T11:17:54+00:00,Conn's Inc
-1,2022-10-18T11:23:00+00:00,iHeartMedia Inc
0,2022-10-18T11:25:11+00:00,R1 RCM Inc
1,2022-10-18T11:28:11+00:00,Huntington Bancshares Incorporated Common Stock
1,2022-10-18T11:28:11+00:00,Zions Bancorporation N
1,2022-10-18T11:28:11+00:00,Zions Bancorporation N
1,2022-10-18T11:30:00+00:00,Ikena Oncology Inc
1,2022-10-18T11:30:00+00:00,Thryv Holdings Inc
0,2022-10-18T11:30:00+00:00,Weatherford International plc Ordinary Shares
0,2022-10-18T11:32:00+00:00,Weatherford International plc Ordinary Shares
0,2022-10-18T11:36:00+00:00,Illumina Inc
0,2022-10-18T11:42:00+00:00,Palo Alto Networks Inc
1,2022-10-18T11:43:07+00:00,Cisco Systems Inc
0,2022-10-18T11:43:23+00:00,Sana Biotechnology Inc
-1,2022-10-18T11:45:05+00:00,Hasbro Inc
-1,2022-10-18T11:45:11+00:00,Hasbro Inc
1,2022-10-18T11:47:11+00:00,Bank OZK Common Stock
1,2022-10-18T11:47:34+00:00,Five Below Inc
-1,2022-10-18T11:49:37+00:00,BlackLine Inc
0,2022-10-18T11:58:00+00:00,Magnite Inc
0,2022-10-18T11:58:00+00:00,PubMatic Inc
0,2022-10-18T11:59:46+00:00,Citius Pharmaceuticals Inc
1,2022-10-18T12:00:00+00:00,Aerovate Therapeutics Inc
0,2022-10-18T12:00:00+00:00,Affirm Holdings Inc
0,2022-10-18T12:00:00+00:00,Agilysys Inc
1,2022-10-18T12:00:00+00:00,Alignment Healthcare Inc
0,2022-10-18T12:00:00+00:00,Amedisys Inc Common Stock
1,2022-10-18T12:00:00+00:00,American Superconductor Corporation Common Stock
0,2022-10-18T12:00:00+00:00,Axcelis Technologies Inc
0,2022-10-18T12:00:00+00:00,DZS Inc
0,2022-10-18T12:00:00+00:00,Etsy Inc
0,2022-10-18T12:00:00+00:00,Gentherm Inc Common Stock
1,2022-10-18T12:00:00+00:00,Heidrick & Struggles International Inc
1,2022-10-18T12:00:00+00:00,Home Bancorp Inc
0,2022-10-18T12:00:00+00:00,IPG Photonics Corporation Common Stock
1,2022-10-18T12:00:00+00:00,Infinera Corporation Common Stock
0,2022-10-18T12:00:00+00:00,NetApp Inc
0,2022-10-18T12:00:00+00:00,Nuvectis Pharma Inc
0,2022-10-18T12:00:00+00:00,OrthoPediatrics Corp
0,2022-10-18T12:00:00+00:00,Phathom Pharmaceuticals Inc
1,2022-10-18T12:00:00+00:00,Prelude Therapeutics Incorporated Common Stock
0,2022-10-18T12:00:00+00:00,ProPhase Labs Inc
0,2022-10-18T12:00:00+00:00,Red Cat Holdings Inc
1,2022-10-18T12:00:00+00:00,Redfin Corporation Common Stock
-1,2022-10-18T12:00:00+00:00,Semtech Corporation Common Stock
0,2022-10-18T12:00:00+00:00,Transcat Inc
1,2022-10-18T12:00:00+00:00,Twist Bioscience Corporation Common Stock
0,2022-10-18T12:00:00+00:00,Vertex Inc
1,2022-10-18T12:00:00+00:00,ViaSat Inc
1,2022-10-18T12:00:00+00:00,Vir Biotechnology Inc
0,2022-10-18T12:00:00+00:00,Xerox Holdings Corporation Common Stock
1,2022-10-18T12:00:26+00:00,PepsiCo Inc
-1,2022-10-18T12:01:26+00:00,Applied Materials Inc
1,2022-10-18T12:01:55+00:00,Alpine Immune Sciences Inc
0,2022-10-18T12:05:00+00:00,Harmony Biosciences Holdings Inc
-1,2022-10-18T12:08:08+00:00,AdaptHealth Corp
0,2022-10-18T12:10:00+00:00,T
0,2022-10-18T12:11:12+00:00,First Merchants Corporation Common Stock
0,2022-10-18T12:11:12+00:00,Princeton Bancorp Inc
1,2022-10-18T12:14:09+00:00,First Internet Bancorp Common Stock
0,2022-10-18T12:15:00+00:00,American Software Inc
1,2022-10-18T12:15:00+00:00,B
1,2022-10-18T12:15:00+00:00,B
1,2022-10-18T12:15:00+00:00,B
1,2022-10-18T12:15:00+00:00,Franchise Group Inc
1,2022-10-18T12:15:00+00:00,Franchise Group Inc
1,2022-10-18T12:15:00+00:00,JFrog Ltd
1,2022-10-18T12:15:12+00:00,S&T Bancorp Inc
-1,2022-10-18T12:16:17+00:00,Summit Therapeutics Inc
1,2022-10-18T12:17:00+00:00,Booking Holdings Inc
0,2022-10-18T12:17:00+00:00,Xometry Inc
0,2022-10-18T12:18:12+00:00,Financial Institutions Inc
0,2022-10-18T12:18:12+00:00,Hanmi Financial Corporation Common Stock
0,2022-10-18T12:21:47+00:00,American Airlines Group Inc
1,2022-10-18T12:23:09+00:00,Marriott International Class A Common Stock
0,2022-10-18T12:26:27+00:00,TechTarget Inc
0,2022-10-18T12:30:00+00:00,Chicken Soup for the Soul Entertainment Inc
0,2022-10-18T12:30:00+00:00,Chicken Soup for the Soul Entertainment Inc
