LLM_score,date,company
0,2023-03-02T08:26:14+00:00,The ODP Corporation Common Stock
0,2023-03-02T08:26:30+00:00,National Vision Holdings Inc
-1,2023-03-02T08:32:15+00:00,Starbucks Corporation Common Stock
0,2023-03-02T08:58:03+00:00,Workhorse Group Inc
0,2023-03-02T09:16:09+00:00,Splunk Inc
0,2023-03-02T09:26:09+00:00,Wingstop Inc
0,2023-03-02T09:28:03+00:00,Amicus Therapeutics Inc
0,2023-03-02T09:37:09+00:00,Orange County Bancorp Inc
0,2023-03-02T09:47:00+00:00,Heritage Commerce Corp Common Stock
0,2023-03-02T09:47:00+00:00,Verrica Pharmaceuticals Inc
-1,2023-03-02T09:51:16+00:00,Meta Platforms Inc
0,2023-03-02T09:56:02+00:00,Inter Parfums Inc
1,2023-03-02T10:00:00+00:00,Information Services Group Inc
0,2023-03-02T10:03:33+00:00,Jack In The Box Inc
0,2023-03-02T10:05:00+00:00,DexCom Inc
0,2023-03-02T10:05:00+00:00,Upstart Holdings Inc
1,2023-03-02T10:06:00+00:00,Alliance Resource Partners L
0,2023-03-02T10:06:56+00:00,Cutera Inc
0,2023-03-02T10:07:00+00:00,CrowdStrike Holdings Inc
0,2023-03-02T10:07:00+00:00,Zscaler Inc
1,2023-03-02T10:08:49+00:00,Village Super Market Inc
-1,2023-03-02T10:10:00+00:00,Airbnb Inc
-1,2023-03-02T10:10:00+00:00,Beyond Meat Inc
0,2023-03-02T10:10:25+00:00,AeroVironment Inc
1,2023-03-02T10:12:06+00:00,MicroVision Inc
1,2023-03-02T10:12:25+00:00,CarGurus Inc
1,2023-03-02T10:12:59+00:00,Allogene Therapeutics Inc
-1,2023-03-02T10:15:39+00:00,PubMatic Inc
0,2023-03-02T10:16:00+00:00,Magnite Inc
0,2023-03-02T10:16:00+00:00,PubMatic Inc
0,2023-03-02T10:19:09+00:00,CarGurus Inc
1,2023-03-02T10:20:10+00:00,Lantheus Holdings Inc
-1,2023-03-02T10:20:20+00:00,Clarus Corporation Common Stock
0,2023-03-02T10:21:00+00:00,Okta Inc
-1,2023-03-02T10:21:13+00:00,NanoString Technologies Inc
1,2023-03-02T10:21:37+00:00,First Solar Inc
-1,2023-03-02T10:22:00+00:00,Comcast Corporation Class A Common Stock
0,2023-03-02T10:22:37+00:00,Clean Energy Fuels Corp
-1,2023-03-02T10:23:16+00:00,Harmonic Inc
-1,2023-03-02T10:23:42+00:00,Sarepta Therapeutics Inc
0,2023-03-02T10:24:10+00:00,Analog Devices Inc
0,2023-03-02T10:24:10+00:00,Henry Schein Inc
0,2023-03-02T10:24:10+00:00,Meta Platforms Inc
1,2023-03-02T10:24:14+00:00,Texas Roadhouse Inc
0,2023-03-02T10:25:00+00:00,Paramount Global Class B Common Stock
0,2023-03-02T10:25:03+00:00,iHeartMedia Inc
-1,2023-03-02T10:26:57+00:00,Verisk Analytics Inc
0,2023-03-02T10:30:00+00:00,Datadog Inc
0,2023-03-02T10:30:00+00:00,Etsy Inc
-1,2023-03-02T10:30:00+00:00,Overstock
0,2023-03-02T10:30:00+00:00,The Trade Desk Inc
0,2023-03-02T10:30:00+00:00,Trimble Inc
1,2023-03-02T10:30:45+00:00,Fate Therapeutics Inc
1,2023-03-02T10:31:34+00:00,Intra-Cellular Therapies Inc
-1,2023-03-02T10:32:50+00:00,Rhythm Pharmaceuticals Inc
1,2023-03-02T10:33:05+00:00,Shoals Technologies Group Inc
-1,2023-03-02T10:33:39+00:00,OrthoPediatrics Corp
-1,2023-03-02T10:37:16+00:00,The ODP Corporation Common Stock
0,2023-03-02T10:38:10+00:00,Cisco Systems Inc
0,2023-03-02T10:38:10+00:00,Digi International Inc
0,2023-03-02T10:38:10+00:00,Infinera Corporation Common Stock
0,2023-03-02T10:38:18+00:00,Luminar Technologies Inc
1,2023-03-02T10:38:54+00:00,BRP Group Inc
1,2023-03-02T10:40:02+00:00,Blink Charging Co
1,2023-03-02T10:40:36+00:00,Celldex Therapeutics Inc
1,2023-03-02T10:41:52+00:00,4D Molecular Therapeutics Inc
-1,2023-03-02T10:43:38+00:00,Viavi Solutions Inc
0,2023-03-02T10:43:46+00:00,NewtekOne Inc
1,2023-03-02T10:44:28+00:00,Huron Consulting Group Inc
0,2023-03-02T10:44:52+00:00,ICU Medical Inc
0,2023-03-02T10:44:55+00:00,AdaptHealth Corp
0,2023-03-02T10:45:00+00:00,GoPro Inc
0,2023-03-02T10:45:00+00:00,Redfin Corporation Common Stock
0,2023-03-02T10:45:07+00:00,ACADIA Pharmaceuticals Inc
0,2023-03-02T10:45:08+00:00,BioMarin Pharmaceutical Inc
0,2023-03-02T10:45:25+00:00,Workday Inc
-1,2023-03-02T10:45:31+00:00,Corcept Therapeutics Incorporated Common Stock
1,2023-03-02T10:47:01+00:00,10x Genomics Inc
-1,2023-03-02T10:48:00+00:00,Starbucks Corporation Common Stock
-1,2023-03-02T10:51:38+00:00,REGENXBIO Inc
1,2023-03-02T10:52:05+00:00,Jack Henry & Associates Inc
1,2023-03-02T10:52:17+00:00,Decibel Therapeutics Inc
-1,2023-03-02T10:53:11+00:00,Cheesecake Factory Incorporated (The) Common Stock
0,2023-03-02T10:55:00+00:00,Meta Platforms Inc
1,2023-03-02T10:55:27+00:00,OneSpan Inc
1,2023-03-02T10:57:08+00:00,ACI Worldwide Inc
0,2023-03-02T10:57:35+00:00,Monro Inc
-1,2023-03-02T10:59:18+00:00,BayCom Corp Common Stock
0,2023-03-02T11:00:00+00:00,Coda Octopus Group Inc
1,2023-03-02T11:00:00+00:00,Gen Digital Inc
0,2023-03-02T11:00:00+00:00,Intuit Inc
1,2023-03-02T11:00:00+00:00,Johnson Outdoors Inc
0,2023-03-02T11:00:00+00:00,News Corporation Class A Common Stock
0,2023-03-02T11:00:00+00:00,News Corporation Class B Common Stock
0,2023-03-02T11:00:00+00:00,Overstock
1,2023-03-02T11:00:00+00:00,The Ensign Group Inc
0,2023-03-02T11:00:42+00:00,Gilead Sciences Inc
0,2023-03-02T11:01:00+00:00,Array Technologies Inc
0,2023-03-02T11:01:11+00:00,Activision Blizzard Inc
0,2023-03-02T11:01:11+00:00,JAKKS Pacific Inc
0,2023-03-02T11:01:11+00:00,Take-Two Interactive Software Inc
1,2023-03-02T11:02:48+00:00,Red River Bancshares Inc
0,2023-03-02T11:06:35+00:00,Novanta Inc
0,2023-03-02T11:07:00+00:00,Costco Wholesale Corporation Common Stock
0,2023-03-02T11:07:40+00:00,Zoom Video Communications Inc
0,2023-03-02T11:11:28+00:00,Icahn Enterprises L
0,2023-03-02T11:14:00+00:00,Meta Platforms Inc
0,2023-03-02T11:14:55+00:00,Horizon Bancorp Inc
0,2023-03-02T11:15:00+00:00,Great Elm Capital Corp
0,2023-03-02T11:15:55+00:00,Hertz Global Holdings Inc Common Stock
0,2023-03-02T11:17:00+00:00,Plug Power Inc
0,2023-03-02T11:17:11+00:00,Selective Insurance Group Inc
0,2023-03-02T11:18:25+00:00,Calavo Growers Inc
0,2023-03-02T11:20:00+00:00,PepsiCo Inc
-1,2023-03-02T11:20:11+00:00,NuVasive Inc
0,2023-03-02T11:21:00+00:00,Okta Inc
0,2023-03-02T11:21:00+00:00,Splunk Inc
0,2023-03-02T11:21:57+00:00,Wendy's Company (The) Common Stock
