LLM_score,date,company
1,2022-10-26T21:35:09+00:00,NETGEAR Inc
1,2022-10-26T21:35:09+00:00,Northrim BanCorp Inc Common Stock
1,2022-10-26T21:35:09+00:00,QCR Holdings Inc
-1,2022-10-26T21:35:09+00:00,The Ensign Group Inc
1,2022-10-26T21:35:09+00:00,Univest Financial Corporation Common Stock
-1,2022-10-26T21:35:20+00:00,Zillow Group Inc
-1,2022-10-26T21:35:20+00:00,Zillow Group Inc
-1,2022-10-26T21:35:51+00:00,Navient Corporation Common Stock
0,2022-10-26T21:39:00+00:00,JetBlue Airways Corporation Common Stock
1,2022-10-26T21:41:25+00:00,United Airlines Holdings Inc
1,2022-10-26T21:45:09+00:00,Avis Budget Group Inc
1,2022-10-26T21:45:09+00:00,Cisco Systems Inc
0,2022-10-26T21:45:09+00:00,CrowdStrike Holdings Inc
1,2022-10-26T21:45:09+00:00,Diamondback Energy Inc
1,2022-10-26T21:45:09+00:00,O'Reilly Automotive Inc
1,2022-10-26T21:45:09+00:00,Palo Alto Networks Inc
1,2022-10-26T21:45:09+00:00,Plexus Corp
1,2022-10-26T21:45:09+00:00,Starbucks Corporation Common Stock
1,2022-10-26T21:50:09+00:00,Alliance Resource Partners L
1,2022-10-26T21:50:09+00:00,Applied Materials Inc
1,2022-10-26T21:50:09+00:00,Clearfield Inc
1,2022-10-26T21:50:09+00:00,Novavax Inc
0,2022-10-26T21:50:09+00:00,Upstart Holdings Inc
1,2022-10-26T21:55:00+00:00,Old Second Bancorp Inc
1,2022-10-26T21:55:09+00:00,Avnet Inc
1,2022-10-26T21:55:09+00:00,Bel Fuse Inc
-1,2022-10-26T21:55:09+00:00,Horizon Bancorp Inc
-1,2022-10-26T21:55:09+00:00,Ribbon Communications Inc
1,2022-10-26T21:55:09+00:00,SEI Investments Company Common Stock
-1,2022-10-26T21:55:09+00:00,The Bancorp Inc Common Stock
1,2022-10-26T21:56:00+00:00,Bankwell Financial Group Inc
0,2022-10-26T22:00:00+00:00,2U Inc
0,2022-10-26T22:00:00+00:00,Ligand Pharmaceuticals Incorporated Common Stock
0,2022-10-26T22:00:00+00:00,New Fortress Energy Inc
0,2022-10-26T22:00:00+00:00,Vanda Pharmaceuticals Inc
-1,2022-10-26T22:00:10+00:00,Intuit Inc
0,2022-10-26T22:00:10+00:00,Luminar Technologies Inc
-1,2022-10-26T22:00:10+00:00,Prospect Capital Corporation Common Stock
1,2022-10-26T22:00:10+00:00,Riot Platforms Inc
