LLM_score,date,company
-1,2023-03-14T07:03:50+00:00,Meta Platforms Inc
0,2023-03-14T07:43:07+00:00,Nektar Therapeutics  Common Stock
1,2023-03-14T07:43:07+00:00,Sage Therapeutics Inc
1,2023-03-14T08:00:00+00:00,Advanced Micro Devices Inc
1,2023-03-14T08:01:00+00:00,Equinix Inc
1,2023-03-14T08:01:00+00:00,Synaptics Incorporated Common Stock $0
1,2023-03-14T08:26:08+00:00,Deciphera Pharmaceuticals Inc
1,2023-03-14T08:33:05+00:00,Lyft Inc
1,2023-03-14T08:53:08+00:00,Seagen Inc
1,2023-03-14T09:00:00+00:00,Cognizant Technology Solutions Corporation Class A Common Stock
1,2023-03-14T09:00:00+00:00,Lantronix Inc
0,2023-03-14T09:00:00+00:00,Lantronix Inc
-1,2023-03-14T09:01:04+00:00,BuzzFeed Inc
0,2023-03-14T09:01:04+00:00,Lyft Inc
0,2023-03-14T09:01:04+00:00,PacWest Bancorp Common Stock
-1,2023-03-14T09:01:04+00:00,United Airlines Holdings Inc
0,2023-03-14T09:01:04+00:00,Zions Bancorporation N
0,2023-03-14T09:06:00+00:00,Meta Platforms Inc
1,2023-03-14T09:10:00+00:00,Meta Platforms Inc
0,2023-03-14T09:10:00+00:00,NVIDIA Corporation Common Stock
0,2023-03-14T09:15:00+00:00,Casey's General Stores Inc
0,2023-03-14T09:15:00+00:00,Costco Wholesale Corporation Common Stock
0,2023-03-14T09:20:00+00:00,Crocs Inc
0,2023-03-14T09:24:00+00:00,Beyond Meat Inc
0,2023-03-14T09:25:00+00:00,Activision Blizzard Inc
0,2023-03-14T09:25:00+00:00,Paramount Global Class B Common Stock
0,2023-03-14T09:26:05+00:00,Lyft Inc
0,2023-03-14T09:29:00+00:00,AFC Gamma Inc
0,2023-03-14T09:29:00+00:00,Sabra Health Care REIT Inc
0,2023-03-14T09:30:00+00:00,Bank OZK Common Stock
1,2023-03-14T09:30:00+00:00,Etsy Inc
0,2023-03-14T09:30:00+00:00,Moderna Inc
0,2023-03-14T09:30:00+00:00,Nathan's Famous Inc
0,2023-03-14T09:30:00+00:00,Westamerica Bancorporation Common Stock
1,2023-03-14T09:34:00+00:00,Lyft Inc
0,2023-03-14T09:36:00+00:00,GitLab Inc
0,2023-03-14T09:36:00+00:00,United Airlines Holdings Inc
0,2023-03-14T09:49:00+00:00,Analog Devices Inc
0,2023-03-14T09:49:00+00:00,CrowdStrike Holdings Inc
-1,2023-03-14T09:55:00+00:00,American Airlines Group Inc
1,2023-03-14T09:55:00+00:00,Lyft Inc
0,2023-03-14T10:00:00+00:00,Dave & Buster's Entertainment Inc
1,2023-03-14T10:00:00+00:00,ON Semiconductor Corporation Common Stock
1,2023-03-14T10:00:00+00:00,ZoomInfo Technologies Inc Common Stock
1,2023-03-14T10:01:00+00:00,Cognizant Technology Solutions Corporation Class A Common Stock
0,2023-03-14T10:03:00+00:00,The Kraft Heinz Company Common Stock
0,2023-03-14T10:03:00+00:00,Viatris Inc
0,2023-03-14T10:03:00+00:00,Warner Bros
0,2023-03-14T10:07:19+00:00,Avid Bioservices Inc
1,2023-03-14T10:12:00+00:00,Shenandoah Telecommunications Co Common Stock
-1,2023-03-14T10:14:07+00:00,LCNB Corporation Common Stock
0,2023-03-14T10:15:50+00:00,Atlas Lithium Corporation Common Stock
0,2023-03-14T10:15:50+00:00,Enphase Energy Inc
0,2023-03-14T10:15:50+00:00,Exact Sciences Corporation Common Stock
0,2023-03-14T10:15:50+00:00,Intuitive Machines Inc
0,2023-03-14T10:15:50+00:00,NVIDIA Corporation Common Stock
-1,2023-03-14T10:19:14+00:00,First Foundation Inc
0,2023-03-14T10:20:00+00:00,PacWest Bancorp Common Stock
1,2023-03-14T10:20:54+00:00,Overstock
0,2023-03-14T10:24:22+00:00,NetApp Inc
0,2023-03-14T10:30:00+00:00,Costco Wholesale Corporation Common Stock
1,2023-03-14T10:30:00+00:00,Trimble Inc
1,2023-03-14T10:30:00+00:00,Viavi Solutions Inc
-1,2023-03-14T10:30:24+00:00,Baker Hughes Company Class A Common Stock
-1,2023-03-14T10:30:24+00:00,NVIDIA Corporation Common Stock
1,2023-03-14T10:31:00+00:00,Trimble Inc
0,2023-03-14T10:32:00+00:00,Akamai Technologies Inc
0,2023-03-14T10:32:56+00:00,Avnet Inc
-1,2023-03-14T10:33:00+00:00,United Airlines Holdings Inc
1,2023-03-14T10:41:27+00:00,Fiesta Restaurant Group Inc
0,2023-03-14T10:45:00+00:00,Blink Charging Co
0,2023-03-14T10:45:00+00:00,Plug Power Inc
-1,2023-03-14T10:47:00+00:00,Illumina Inc
1,2023-03-14T10:47:00+00:00,United Airlines Holdings Inc
0,2023-03-14T10:49:21+00:00,Oportun Financial Corporation Common Stock
-1,2023-03-14T10:53:28+00:00,Capital Bancorp Inc
1,2023-03-14T11:00:00+00:00,Atea Pharmaceuticals Inc
1,2023-03-14T11:00:00+00:00,Axogen Inc
0,2023-03-14T11:00:00+00:00,Blade Air Mobility Inc
1,2023-03-14T11:00:00+00:00,Cambridge Bancorp Common Stock
0,2023-03-14T11:00:00+00:00,Cara Therapeutics Inc
0,2023-03-14T11:00:00+00:00,Castle Biosciences Inc
0,2023-03-14T11:00:00+00:00,Cipher Mining Inc
0,2023-03-14T11:00:00+00:00,Cytosorbents Corporation Common Stock
1,2023-03-14T11:00:00+00:00,Enanta Pharmaceuticals Inc
1,2023-03-14T11:00:00+00:00,Honeywell International Inc
0,2023-03-14T11:00:00+00:00,Hycroft Mining Holding Corporation Class A Common Stock
0,2023-03-14T11:00:00+00:00,Ikena Oncology Inc
0,2023-03-14T11:00:00+00:00,Larimar Therapeutics Inc
0,2023-03-14T11:00:00+00:00,NuVasive Inc
1,2023-03-14T11:00:00+00:00,TScan Therapeutics Inc
0,2023-03-14T11:00:11+00:00,Cal-Maine Foods Inc
1,2023-03-14T11:00:15+00:00,Comcast Corporation Class A Common Stock
1,2023-03-14T11:00:24+00:00,Cass Information Systems Inc Common Stock
0,2023-03-14T11:00:28+00:00,Regeneron Pharmaceuticals Inc
0,2023-03-14T11:00:36+00:00,Workday Inc
1,2023-03-14T11:00:46+00:00,Moderna Inc
0,2023-03-14T11:00:48+00:00,Charter Communications Inc
1,2023-03-14T11:01:00+00:00,Ideanomics Inc
1,2023-03-14T11:02:03+00:00,Alliant Energy Corporation Common Stock
