LLM_score,date,company
0,2022-10-31T19:00:05+00:00,Avis Budget Group Inc
0,2022-10-31T19:00:05+00:00,Fox Corporation Class B Common Stock
0,2022-10-31T19:00:05+00:00,Hologic Inc
0,2022-10-31T19:00:05+00:00,The Goodyear Tire & Rubber Company Common Stock
0,2022-10-31T19:00:17+00:00,Alliance Resource Partners L
-1,2022-10-31T19:01:54+00:00,Y-mAbs Therapeutics Inc
0,2022-10-31T19:02:07+00:00,Airbnb Inc
0,2022-10-31T19:02:07+00:00,Lyft Inc
0,2022-10-31T19:02:07+00:00,Rivian Automotive Inc
0,2022-10-31T19:02:07+00:00,Robinhood Markets Inc
0,2022-10-31T19:06:00+00:00,Saia Inc
1,2022-10-31T19:30:00+00:00,Mirum Pharmaceuticals Inc
-1,2022-10-31T19:40:06+00:00,Airbnb Inc
1,2022-10-31T19:41:58+00:00,Rivian Automotive Inc
0,2022-10-31T19:43:07+00:00,ArcBest Corporation Common Stock
0,2022-10-31T19:43:07+00:00,T-Mobile US Inc
0,2022-10-31T19:43:07+00:00,Texas Instruments Incorporated Common Stock
-1,2022-10-31T19:45:40+00:00,Opendoor Technologies Inc Common Stock
-1,2022-10-31T19:45:40+00:00,Zillow Group Inc
-1,2022-10-31T19:45:40+00:00,Zillow Group Inc
1,2022-10-31T19:48:14+00:00,Wynn Resorts Limited Common stock
1,2022-10-31T19:51:38+00:00,Casella Waste Systems Inc
0,2022-10-31T19:52:00+00:00,Comcast Corporation Class A Common Stock
0,2022-10-31T19:58:07+00:00,eBay Inc
0,2022-10-31T19:59:25+00:00,Starbucks Corporation Common Stock
1,2022-10-31T19:59:33+00:00,Lattice Semiconductor Corporation Common Stock
0,2022-10-31T20:00:00+00:00,Amgen Inc
0,2022-10-31T20:00:00+00:00,Lattice Semiconductor Corporation Common Stock
0,2022-10-31T20:00:00+00:00,MYR Group Inc
1,2022-10-31T20:00:00+00:00,Transcat Inc
0,2022-10-31T20:01:00+00:00,AngioDynamics Inc
1,2022-10-31T20:01:00+00:00,Axonics Inc
0,2022-10-31T20:01:00+00:00,Capital Southwest Corporation Common Stock
0,2022-10-31T20:01:00+00:00,Heartland Financial USA Inc
0,2022-10-31T20:01:00+00:00,Heartland Financial USA Inc
1,2022-10-31T20:01:00+00:00,Hologic Inc
0,2022-10-31T20:01:00+00:00,Inari Medical Inc
0,2022-10-31T20:01:00+00:00,Kiniksa Pharmaceuticals Ltd
0,2022-10-31T20:01:00+00:00,Logitech International S
1,2022-10-31T20:01:00+00:00,PriceSmart Inc
0,2022-10-31T20:01:00+00:00,SBA Communications Corporation Class A Common Stock
0,2022-10-31T20:01:00+00:00,Xencor Inc
0,2022-10-31T20:01:08+00:00,Etsy Inc
-1,2022-10-31T20:01:44+00:00,ICU Medical Inc
1,2022-10-31T20:02:00+00:00,Avis Budget Group Inc
0,2022-10-31T20:02:00+00:00,Credit Acceptance Corporation Common Stock
1,2022-10-31T20:02:00+00:00,Kforce Inc
1,2022-10-31T20:03:00+00:00,OrthoPediatrics Corp
0,2022-10-31T20:05:00+00:00,10x Genomics Inc
0,2022-10-31T20:05:00+00:00,Acadia Healthcare Company Inc
0,2022-10-31T20:05:00+00:00,Addus HomeCare Corporation Common Stock
1,2022-10-31T20:05:00+00:00,Amkor Technology Inc
0,2022-10-31T20:05:00+00:00,Apellis Pharmaceuticals Inc
1,2022-10-31T20:05:00+00:00,Cincinnati Financial Corporation Common Stock
0,2022-10-31T20:05:00+00:00,Financial Institutions Inc
0,2022-10-31T20:05:00+00:00,Harmonic Inc
1,2022-10-31T20:05:00+00:00,ICF International Inc
0,2022-10-31T20:05:00+00:00,Intercept Pharmaceuticals Inc
0,2022-10-31T20:05:00+00:00,J
0,2022-10-31T20:05:00+00:00,Nauticus Robotics Inc
0,2022-10-31T20:05:00+00:00,Olaplex Holdings Inc
0,2022-10-31T20:05:00+00:00,Rambus Inc
0,2022-10-31T20:05:00+00:00,Red Robin Gourmet Burgers Inc
1,2022-10-31T20:05:00+00:00,Sterling Infrastructure Inc
0,2022-10-31T20:05:00+00:00,Synchronoss Technologies Inc
1,2022-10-31T20:05:00+00:00,Tenable Holdings Inc
0,2022-10-31T20:05:00+00:00,TuSimple Holdings Inc
0,2022-10-31T20:05:00+00:00,Varonis Systems Inc
1,2022-10-31T20:05:00+00:00,Varonis Systems Inc
1,2022-10-31T20:05:00+00:00,Varonis Systems Inc
1,2022-10-31T20:05:00+00:00,Vir Biotechnology Inc
0,2022-10-31T20:07:08+00:00,Blueprint Medicines Corporation Common Stock
0,2022-10-31T20:07:08+00:00,Exelixis Inc
0,2022-10-31T20:07:08+00:00,Incyte Corp
0,2022-10-31T20:07:08+00:00,PayPal Holdings Inc
1,2022-10-31T20:13:51+00:00,Construction Partners Inc
0,2022-10-31T20:15:00+00:00,FTAI Aviation Ltd
0,2022-10-31T20:15:00+00:00,FTAI Aviation Ltd
0,2022-10-31T20:15:00+00:00,FTAI Aviation Ltd
0,2022-10-31T20:15:00+00:00,Great Elm Capital Corp
1,2022-10-31T20:15:00+00:00,Vroom Inc
1,2022-10-31T20:16:00+00:00,Personalis Inc
-1,2022-10-31T20:22:05+00:00,ON Semiconductor Corporation Common Stock
0,2022-10-31T20:22:08+00:00,Airbnb Inc
0,2022-10-31T20:27:00+00:00,Dave Inc
1,2022-10-31T20:28:52+00:00,Avis Budget Group Inc
0,2022-10-31T20:29:08+00:00,Enphase Energy Inc
0,2022-10-31T20:30:00+00:00,Cytek Biosciences Inc
0,2022-10-31T20:30:00+00:00,Monte Rosa Therapeutics Inc
1,2022-10-31T20:30:00+00:00,Myriad Genetics Inc
1,2022-10-31T20:30:00+00:00,Silver Spike Investment Corp
0,2022-10-31T20:30:00+00:00,The Goodyear Tire & Rubber Company Common Stock
0,2022-10-31T20:31:00+00:00,Midland States Bancorp Inc
0,2022-10-31T20:31:00+00:00,Reata Pharmaceuticals Inc
1,2022-10-31T20:35:00+00:00,Karyopharm Therapeutics Inc
0,2022-10-31T20:35:00+00:00,National CineMedia Inc
1,2022-10-31T20:42:06+00:00,Zymeworks Inc
-1,2022-10-31T20:52:00+00:00,Amicus Therapeutics Inc
1,2022-10-31T21:00:00+00:00,Euronet Worldwide Inc
0,2022-10-31T21:00:00+00:00,Middleby Corporation (The) Common Stock
0,2022-10-31T21:00:00+00:00,Oxford Square Capital Corp
1,2022-10-31T21:14:49+00:00,First Solar Inc
-1,2022-10-31T21:15:09+00:00,Axonics Inc
1,2022-10-31T21:15:09+00:00,Hologic Inc
-1,2022-10-31T21:15:09+00:00,Transcat Inc
0,2022-10-31T21:22:00+00:00,Accelerate Diagnostics Inc
-1,2022-10-31T21:24:00+00:00,Airbnb Inc
1,2022-10-31T21:24:17+00:00,ShockWave Medical Inc
0,2022-10-31T21:24:52+00:00,Karuna Therapeutics Inc
0,2022-10-31T21:25:09+00:00,Celsius Holdings Inc
1,2022-10-31T21:25:09+00:00,Heartland Financial USA Inc
1,2022-10-31T21:25:09+00:00,SBA Communications Corporation Class A Common Stock
0,2022-10-31T21:25:30+00:00,Wingstop Inc
