LLM_score,date,company
0,2023-02-14T10:21:37+00:00,Clarus Corporation Common Stock
0,2023-02-14T10:25:00+00:00,Lyft Inc
1,2023-02-14T10:29:21+00:00,T2 Biosystems Inc
0,2023-02-14T10:30:00+00:00,Moderna Inc
1,2023-02-14T10:42:25+00:00,Conduent Incorporated Common Stock 
0,2023-02-14T10:45:00+00:00,Marqeta Inc
0,2023-02-14T10:45:00+00:00,PayPal Holdings Inc
-1,2023-02-14T10:49:32+00:00,Cue Biopharma Inc
0,2023-02-14T10:50:00+00:00,Netflix Inc
0,2023-02-14T10:50:00+00:00,Warner Bros
0,2023-02-14T10:51:00+00:00,Lyft Inc
0,2023-02-14T10:51:08+00:00,CapStar Financial Holdings Inc
-1,2023-02-14T10:55:00+00:00,Novavax Inc
1,2023-02-14T10:55:00+00:00,ON Semiconductor Corporation Common Stock
0,2023-02-14T10:55:00+00:00,Texas Instruments Incorporated Common Stock
0,2023-02-14T10:55:00+00:00,The Trade Desk Inc
-1,2023-02-14T10:59:58+00:00,MicroStrategy Incorporated Common Stock Class A
1,2023-02-14T11:00:00+00:00,Embecta Corp
0,2023-02-14T11:00:00+00:00,Entegris Inc
0,2023-02-14T11:00:00+00:00,Exelixis Inc
1,2023-02-14T11:00:00+00:00,Insulet Corporation Common Stock
0,2023-02-14T11:00:00+00:00,Insulet Corporation Common Stock
0,2023-02-14T11:00:00+00:00,Mondee Holdings Inc
0,2023-02-14T11:00:00+00:00,NanoString Technologies Inc
0,2023-02-14T11:00:00+00:00,Seagen Inc
0,2023-02-14T11:00:00+00:00,Vital Farms Inc
0,2023-02-14T11:00:30+00:00,CoStar Group Inc
0,2023-02-14T11:00:30+00:00,Constellation Energy Corporation Common Stock 
0,2023-02-14T11:00:30+00:00,Exelon Corporation Common Stock
0,2023-02-14T11:00:30+00:00,T-Mobile US Inc
-1,2023-02-14T11:00:50+00:00,T-Mobile US Inc
0,2023-02-14T11:03:00+00:00,SoFi Technologies Inc
-1,2023-02-14T11:06:56+00:00,Veru Inc
0,2023-02-14T11:10:00+00:00,Skyworks Solutions Inc
1,2023-02-14T11:20:00+00:00,Advanced Micro Devices Inc
0,2023-02-14T11:20:00+00:00,Duolingo Inc
1,2023-02-14T11:20:58+00:00,Daily Journal Corp
0,2023-02-14T11:28:00+00:00,Advanced Micro Devices Inc
0,2023-02-14T11:28:00+00:00,Airbnb Inc
0,2023-02-14T11:28:00+00:00,The Trade Desk Inc
1,2023-02-14T11:29:11+00:00,Blackbaud Inc
1,2023-02-14T11:30:00+00:00,Disc Medicine Inc
0,2023-02-14T11:30:00+00:00,Embecta Corp
0,2023-02-14T11:30:00+00:00,Grocery Outlet Holding Corp
1,2023-02-14T11:30:00+00:00,Hertz Global Holdings Inc Common Stock
1,2023-02-14T11:30:00+00:00,Verve Therapeutics Inc
0,2023-02-14T11:36:11+00:00,Freshpet Inc
0,2023-02-14T11:45:00+00:00,Olaplex Holdings Inc
-1,2023-02-14T11:45:10+00:00,United Airlines Holdings Inc
1,2023-02-14T11:50:00+00:00,Exelon Corporation Common Stock
-1,2023-02-14T11:52:00+00:00,eBay Inc
0,2023-02-14T12:00:00+00:00,908 Devices Inc
0,2023-02-14T12:00:00+00:00,AdaptHealth Corp
0,2023-02-14T12:00:00+00:00,AeroVironment Inc
0,2023-02-14T12:00:00+00:00,Altair Engineering Inc
0,2023-02-14T12:00:00+00:00,Amicus Therapeutics Inc
0,2023-02-14T12:00:00+00:00,Bio-Techne Corp Common Stock
0,2023-02-14T12:00:00+00:00,Gogo Inc
1,2023-02-14T12:00:00+00:00,Gritstone bio Inc
0,2023-02-14T12:00:00+00:00,Latham Group Inc
0,2023-02-14T12:00:00+00:00,Marriott International Class A Common Stock
0,2023-02-14T12:00:00+00:00,Precision BioSciences Inc
1,2023-02-14T12:00:00+00:00,PureTech Health plc American Depositary Shares
1,2023-02-14T12:00:00+00:00,Rocket Lab USA Inc
1,2023-02-14T12:00:00+00:00,Schrodinger Inc
0,2023-02-14T12:00:00+00:00,Seres Therapeutics Inc
0,2023-02-14T12:00:00+00:00,Syndax Pharmaceuticals Inc
1,2023-02-14T12:00:00+00:00,TELA Bio Inc
0,2023-02-14T12:00:00+00:00,Virtu Financial Inc
-1,2023-02-14T12:00:38+00:00,Autodesk Inc
0,2023-02-14T12:05:00+00:00,GlobalFoundries Inc
1,2023-02-14T12:06:00+00:00,Meta Platforms Inc
1,2023-02-14T12:09:12+00:00,Expeditors International of Washington Inc
1,2023-02-14T12:09:16+00:00,Marriott International Class A Common Stock
0,2023-02-14T12:10:00+00:00,BioMarin Pharmaceutical Inc
0,2023-02-14T12:10:00+00:00,Sight Sciences Inc
1,2023-02-14T12:11:10+00:00,Marriott International Class A Common Stock
0,2023-02-14T12:12:55+00:00,Charter Communications Inc
0,2023-02-14T12:12:55+00:00,Liberty Latin America Ltd
0,2023-02-14T12:12:55+00:00,Qurate Retail Inc
0,2023-02-14T12:12:55+00:00,SkyWest Inc
1,2023-02-14T12:15:12+00:00,Entegris Inc
1,2023-02-14T12:17:00+00:00,Marriott International Class A Common Stock
1,2023-02-14T12:20:12+00:00,Ironwood Pharmaceuticals Inc
0,2023-02-14T12:21:12+00:00,Cal-Maine Foods Inc
0,2023-02-14T12:30:00+00:00,Asure Software Inc Common Stock
1,2023-02-14T12:30:00+00:00,Quipt Home Medical Corp
1,2023-02-14T12:30:00+00:00,TG Therapeutics Inc
0,2023-02-14T12:30:12+00:00,Synopsys Inc
0,2023-02-14T12:31:00+00:00,Anterix Inc
-1,2023-02-14T12:35:35+00:00,Meta Platforms Inc
0,2023-02-14T12:36:00+00:00,Ebix Inc
0,2023-02-14T12:39:00+00:00,Acacia Research Corporation (Acacia Tech) Common Stock
0,2023-02-14T12:39:53+00:00,PepsiCo Inc
0,2023-02-14T12:43:34+00:00,Palo Alto Networks Inc
-1,2023-02-14T12:49:00+00:00,Meta Platforms Inc
-1,2023-02-14T12:49:35+00:00,Meta Platforms Inc
1,2023-02-14T12:49:39+00:00,SecureWorks Corp
1,2023-02-14T12:51:00+00:00,PepsiCo Inc
1,2023-02-14T12:54:00+00:00,Marriott International Class A Common Stock
0,2023-02-14T13:00:00+00:00,ACM Research Inc
1,2023-02-14T13:00:00+00:00,Beam Global Common Stock
1,2023-02-14T13:00:00+00:00,Cidara Therapeutics Inc
0,2023-02-14T13:00:00+00:00,Cracker Barrel Old Country Store Inc Common Stock
1,2023-02-14T13:00:00+00:00,Fluence Energy Inc
1,2023-02-14T13:00:00+00:00,Franklin Electric Co
1,2023-02-14T13:00:00+00:00,GCM Grosvenor Inc
1,2023-02-14T13:00:00+00:00,Heidrick & Struggles International Inc
1,2023-02-14T13:00:00+00:00,IPG Photonics Corporation Common Stock
0,2023-02-14T13:00:00+00:00,Intra-Cellular Therapies Inc
0,2023-02-14T13:00:00+00:00,Kratos Defense & Security Solutions Inc
0,2023-02-14T13:00:00+00:00,Magnite Inc
0,2023-02-14T13:00:00+00:00,Morphic Holding Inc
0,2023-02-14T13:00:00+00:00,Poseida Therapeutics Inc
0,2023-02-14T13:00:00+00:00,Transphorm Inc
1,2023-02-14T13:00:00+00:00,Twist Bioscience Corporation Common Stock
1,2023-02-14T13:00:00+00:00,Vaxart Inc Common Stock
1,2023-02-14T13:00:00+00:00,Zscaler Inc
-1,2023-02-14T13:00:21+00:00,Walgreens Boots Alliance Inc
0,2023-02-14T13:00:23+00:00,Sprouts Farmers Market Inc
0,2023-02-14T13:00:35+00:00,Broadcom Inc
0,2023-02-14T13:00:40+00:00,Comcast Corporation Class A Common Stock
1,2023-02-14T13:01:01+00:00,Rivian Automotive Inc
1,2023-02-14T13:01:39+00:00,Meta Platforms Inc
1,2023-02-14T13:02:00+00:00,Premier Inc
0,2023-02-14T13:04:00+00:00,CrowdStrike Holdings Inc
0,2023-02-14T13:05:00+00:00,OrthoPediatrics Corp
0,2023-02-14T13:05:00+00:00,Outlook Therapeutics Inc
0,2023-02-14T13:05:00+00:00,Savara Inc
0,2023-02-14T13:05:06+00:00,Wingstop Inc
1,2023-02-14T13:07:57+00:00,Marriott International Class A Common Stock
1,2023-02-14T13:08:00+00:00,PayPal Holdings Inc
1,2023-02-14T13:15:00+00:00,Wrap Technologies Inc
0,2023-02-14T13:15:01+00:00,Exelon Corporation Common Stock
1,2023-02-14T13:16:01+00:00,Avis Budget Group Inc
1,2023-02-14T13:19:18+00:00,Vir Biotechnology Inc
1,2023-02-14T13:20:01+00:00,Cadence Design Systems Inc
0,2023-02-14T13:21:09+00:00,The Carlyle Group Inc
1,2023-02-14T13:29:00+00:00,Astronics Corporation Common Stock
0,2023-02-14T13:29:00+00:00,Investors Title Company Common Stock
0,2023-02-14T13:29:46+00:00,nCino Inc
1,2023-02-14T13:30:00+00:00,American Resources Corporation Class A Common Stock
0,2023-02-14T13:30:00+00:00,BioMarin Pharmaceutical Inc
0,2023-02-14T13:30:00+00:00,Health Catalyst Inc Common Stock
0,2023-02-14T13:30:00+00:00,LPL Financial Holdings Inc
1,2023-02-14T13:30:00+00:00,Mirum Pharmaceuticals Inc
0,2023-02-14T13:30:00+00:00,Ondas Holdings Inc
1,2023-02-14T13:30:00+00:00,Purple Innovation Inc
1,2023-02-14T13:30:00+00:00,Sabre Corporation 6
1,2023-02-14T13:30:00+00:00,Sabre Corporation Common Stock
1,2023-02-14T13:30:00+00:00,Telos Corporation Common Stock
0,2023-02-14T13:30:00+00:00,XPEL Inc
1,2023-02-14T13:30:01+00:00,Inter Parfums Inc
0,2023-02-14T13:32:01+00:00,The Kraft Heinz Company Common Stock
0,2023-02-14T13:32:55+00:00,Avis Budget Group Inc
0,2023-02-14T13:36:01+00:00,Chesapeake Energy Corporation Common Stock
0,2023-02-14T13:36:01+00:00,Cisco Systems Inc
0,2023-02-14T13:38:00+00:00,Astec Industries Inc
1,2023-02-14T13:40:01+00:00,Cisco Systems Inc
0,2023-02-14T13:40:38+00:00,Advanced Micro Devices Inc
0,2023-02-14T13:40:38+00:00,Intel Corporation Common Stock
0,2023-02-14T13:42:01+00:00,ACM Research Inc
0,2023-02-14T13:45:00+00:00,Central Valley Community Bancorp Common Stock
1,2023-02-14T13:45:00+00:00,Conduent Incorporated Common Stock 
1,2023-02-14T13:45:00+00:00,Gilead Sciences Inc
1,2023-02-14T13:48:56+00:00,ON Semiconductor Corporation Common Stock
1,2023-02-14T13:50:01+00:00,Rush Enterprises Inc
1,2023-02-14T13:50:01+00:00,Rush Enterprises Inc
-1,2023-02-14T13:50:06+00:00,Wingstop Inc
0,2023-02-14T13:57:01+00:00,East West Bancorp Inc
1,2023-02-14T14:00:00+00:00,2U Inc
1,2023-02-14T14:00:00+00:00,Aspen Technology Inc
1,2023-02-14T14:00:00+00:00,Avidity Biosciences Inc
1,2023-02-14T14:00:00+00:00,CME Group Inc
0,2023-02-14T14:00:00+00:00,CareCloud Inc
0,2023-02-14T14:00:00+00:00,Carrols Restaurant Group Inc
0,2023-02-14T14:00:00+00:00,CompoSecure Inc
0,2023-02-14T14:00:00+00:00,FS Bancorp Inc
0,2023-02-14T14:00:00+00:00,Fox Corporation Class A Common Stock
0,2023-02-14T14:00:00+00:00,Fox Corporation Class B Common Stock
0,2023-02-14T14:00:00+00:00,Masimo Corporation Common Stock
0,2023-02-14T14:00:00+00:00,Meta Platforms Inc
0,2023-02-14T14:00:00+00:00,Meta Platforms Inc
0,2023-02-14T14:00:00+00:00,OSI Systems Inc
0,2023-02-14T14:00:00+00:00,Opendoor Technologies Inc Common Stock
0,2023-02-14T14:00:00+00:00,SS&C Technologies Holdings Inc
1,2023-02-14T14:00:00+00:00,Tetra Tech Inc
0,2023-02-14T14:00:00+00:00,The ODP Corporation Common Stock
1,2023-02-14T14:00:00+00:00,eBay Inc
0,2023-02-14T14:00:02+00:00,DocuSign Inc
0,2023-02-14T14:00:02+00:00,Enphase Energy Inc
0,2023-02-14T14:00:02+00:00,FuelCell Energy Inc
1,2023-02-14T14:00:02+00:00,Inter Parfums Inc
1,2023-02-14T14:00:02+00:00,Mesa Laboratories Inc
0,2023-02-14T14:00:02+00:00,PayPal Holdings Inc
0,2023-02-14T14:00:02+00:00,ShockWave Medical Inc
1,2023-02-14T14:00:02+00:00,The Kraft Heinz Company Common Stock
-1,2023-02-14T14:00:26+00:00,Diamondback Energy Inc
1,2023-02-14T14:00:33+00:00,Regeneron Pharmaceuticals Inc
0,2023-02-14T14:04:00+00:00,Charter Communications Inc
0,2023-02-14T14:05:00+00:00,First Solar Inc
0,2023-02-14T14:05:00+00:00,Huron Consulting Group Inc
1,2023-02-14T14:15:00+00:00,BuzzFeed Inc
1,2023-02-14T14:15:00+00:00,Liquidity Services Inc
0,2023-02-14T14:15:00+00:00,Lyft Inc
0,2023-02-14T14:15:00+00:00,Twist Bioscience Corporation Common Stock
-1,2023-02-14T14:15:02+00:00,Franklin Electric Co
0,2023-02-14T14:23:02+00:00,American Public Education Inc
0,2023-02-14T14:23:02+00:00,Grand Canyon Education Inc
0,2023-02-14T14:24:02+00:00,AMERISAFE Inc
-1,2023-02-14T14:24:02+00:00,Skyworks Solutions Inc
0,2023-02-14T14:25:00+00:00,HealthStream Inc
0,2023-02-14T14:27:07+00:00,Supernus Pharmaceuticals Inc
0,2023-02-14T14:29:02+00:00,First Solar Inc
0,2023-02-14T14:29:02+00:00,Intel Corporation Common Stock
0,2023-02-14T14:29:02+00:00,Synopsys Inc
0,2023-02-14T14:29:58+00:00,Avis Budget Group Inc
0,2023-02-14T14:30:00+00:00,AAON Inc
0,2023-02-14T14:30:00+00:00,Anebulo Pharmaceuticals Inc
0,2023-02-14T14:30:00+00:00,Assertio Holdings Inc
0,2023-02-14T14:30:00+00:00,CRA International Inc
0,2023-02-14T14:30:00+00:00,CSG Systems International Inc
0,2023-02-14T14:30:00+00:00,Columbus McKinnon Corporation Common Stock
0,2023-02-14T14:30:00+00:00,Commercial Vehicle Group Inc
0,2023-02-14T14:30:00+00:00,Computer Programs and Systems Inc
0,2023-02-14T14:30:00+00:00,Computer Task Group Inc
0,2023-02-14T14:30:00+00:00,Comtech Telecommunications Corp
0,2023-02-14T14:30:00+00:00,Dave Inc
0,2023-02-14T14:30:00+00:00,ePlus inc
1,2023-02-14T14:30:02+00:00,Fortinet Inc
1,2023-02-14T14:30:02+00:00,Marvell Technology Inc
0,2023-02-14T14:30:02+00:00,TuSimple Holdings Inc
0,2023-02-14T14:30:14+00:00,Netflix Inc
0,2023-02-14T14:35:00+00:00,SBA Communications Corporation Class A Common Stock
1,2023-02-14T14:35:02+00:00,Airbnb Inc
-1,2023-02-14T14:35:02+00:00,Cumulus Media Inc
1,2023-02-14T14:35:02+00:00,Zoom Video Communications Inc
0,2023-02-14T14:36:02+00:00,Nikola Corporation Common Stock
0,2023-02-14T14:37:01+00:00,Advanced Micro Devices Inc
0,2023-02-14T14:37:01+00:00,American Electric Power Company Inc
0,2023-02-14T14:37:01+00:00,Meta Platforms Inc
0,2023-02-14T14:37:01+00:00,Netflix Inc
0,2023-02-14T14:40:02+00:00,Editas Medicine Inc
1,2023-02-14T14:40:02+00:00,Fortinet Inc
0,2023-02-14T14:40:02+00:00,Olympic Steel Inc
0,2023-02-14T14:40:02+00:00,Ramaco Resources Inc
0,2023-02-14T14:40:02+00:00,SB Financial Group Inc
0,2023-02-14T14:40:02+00:00,Urban Outfitters Inc
1,2023-02-14T14:40:33+00:00,Exelixis Inc
1,2023-02-14T14:41:44+00:00,Marriott International Class A Common Stock
-1,2023-02-14T14:44:54+00:00,The Carlyle Group Inc
0,2023-02-14T14:45:00+00:00,Cisco Systems Inc
1,2023-02-14T14:45:02+00:00,Tetra Tech Inc
0,2023-02-14T14:48:02+00:00,Marriott International Class A Common Stock
0,2023-02-14T14:50:24+00:00,Alliance Resource Partners L
1,2023-02-14T14:50:55+00:00,BioXcel Therapeutics Inc
1,2023-02-14T14:51:00+00:00,Blade Air Mobility Inc
-1,2023-02-14T14:53:00+00:00,Peloton Interactive Inc
0,2023-02-14T14:53:02+00:00,Aspen Technology Inc
-1,2023-02-14T14:53:31+00:00,Stericycle Inc
1,2023-02-14T14:58:02+00:00,T
1,2023-02-14T14:58:04+00:00,GlobalFoundries Inc
1,2023-02-14T14:58:04+00:00,Lattice Semiconductor Corporation Common Stock
1,2023-02-14T14:59:02+00:00,Enphase Energy Inc
1,2023-02-14T15:00:00+00:00,American Airlines Group Inc
0,2023-02-14T15:00:00+00:00,Caesars Entertainment Inc
0,2023-02-14T15:00:00+00:00,PayPal Holdings Inc
1,2023-02-14T15:00:00+00:00,Regeneron Pharmaceuticals Inc
0,2023-02-14T15:00:00+00:00,Simmons First National Corporation Class A Common Stock
1,2023-02-14T15:00:03+00:00,BioCryst Pharmaceuticals Inc
-1,2023-02-14T15:00:03+00:00,Caesars Entertainment Inc
-1,2023-02-14T15:00:03+00:00,CoStar Group Inc
1,2023-02-14T15:00:03+00:00,Diamondback Energy Inc
1,2023-02-14T15:00:03+00:00,Edgio Inc
1,2023-02-14T15:00:03+00:00,Exact Sciences Corporation Common Stock
0,2023-02-14T15:00:03+00:00,Ironwood Pharmaceuticals Inc
1,2023-02-14T15:00:03+00:00,Lincoln Electric Holdings Inc
-1,2023-02-14T15:00:03+00:00,Masimo Corporation Common Stock
1,2023-02-14T15:00:03+00:00,Nordson Corporation Common Stock
-1,2023-02-14T15:00:03+00:00,PTC Therapeutics Inc
1,2023-02-14T15:00:03+00:00,Palo Alto Networks Inc
0,2023-02-14T15:00:03+00:00,ShockWave Medical Inc
1,2023-02-14T15:00:03+00:00,WillScot Mobile Mini Holdings Corp
1,2023-02-14T15:01:27+00:00,MacroGenics Inc
1,2023-02-14T15:02:51+00:00,Five Below Inc
0,2023-02-14T15:03:00+00:00,Peloton Interactive Inc
0,2023-02-14T15:06:00+00:00,Okta Inc
0,2023-02-14T15:06:46+00:00,Airbnb Inc
1,2023-02-14T15:07:00+00:00,PepsiCo Inc
0,2023-02-14T15:07:02+00:00,Costco Wholesale Corporation Common Stock
-1,2023-02-14T15:07:06+00:00,Wingstop Inc
0,2023-02-14T15:09:00+00:00,Duolingo Inc
0,2023-02-14T15:09:00+00:00,Roku Inc
1,2023-02-14T15:11:54+00:00,Insulet Corporation Common Stock
1,2023-02-14T15:11:54+00:00,Netflix Inc
1,2023-02-14T15:12:00+00:00,Marriott International Class A Common Stock
1,2023-02-14T15:14:00+00:00,Diodes Incorporated Common Stock
0,2023-02-14T15:15:00+00:00,Veritone Inc
0,2023-02-14T15:15:00+00:00,Verrica Pharmaceuticals Inc
-1,2023-02-14T15:15:03+00:00,IPG Photonics Corporation Common Stock
-1,2023-02-14T15:20:08+00:00,Roku Inc
0,2023-02-14T15:23:00+00:00,Micron Technology Inc
-1,2023-02-14T15:27:43+00:00,IPG Photonics Corporation Common Stock
1,2023-02-14T15:30:00+00:00,Information Services Group Inc
1,2023-02-14T15:32:03+00:00,Mondelez International Inc
1,2023-02-14T15:34:03+00:00,Marriott International Class A Common Stock
0,2023-02-14T15:37:03+00:00,Incyte Corp
0,2023-02-14T15:37:03+00:00,Syndax Pharmaceuticals Inc
-1,2023-02-14T15:38:00+00:00,TrueCar Inc
0,2023-02-14T15:39:05+00:00,Morningstar Inc
0,2023-02-14T15:40:25+00:00,Integra LifeSciences Holdings Corporation Common Stock
-1,2023-02-14T15:41:00+00:00,MicroStrategy Incorporated Common Stock Class A
0,2023-02-14T15:46:46+00:00,Cisco Systems Inc
0,2023-02-14T15:49:00+00:00,Bioventus Inc
0,2023-02-14T15:50:03+00:00,Rush Enterprises Inc
0,2023-02-14T15:50:03+00:00,Rush Enterprises Inc
0,2023-02-14T15:55:00+00:00,Logitech International S
-1,2023-02-14T15:55:00+00:00,Meta Platforms Inc
0,2023-02-14T16:00:00+00:00,American Woodmark Corporation Common Stock
-1,2023-02-14T16:00:00+00:00,Bioventus Inc
1,2023-02-14T16:00:00+00:00,Corsair Gaming Inc
-1,2023-02-14T16:00:00+00:00,Daktronics Inc
1,2023-02-14T16:00:00+00:00,Electronic Arts Inc
-1,2023-02-14T16:00:00+00:00,Enovix Corporation Common Stock
0,2023-02-14T16:00:00+00:00,Fox Corporation Class B Common Stock
0,2023-02-14T16:00:00+00:00,QUALCOMM Incorporated Common Stock
0,2023-02-14T16:00:00+00:00,Skyworks Solutions Inc
0,2023-02-14T16:00:03+00:00,Costco Wholesale Corporation Common Stock
1,2023-02-14T16:01:00+00:00,CSX Corporation Common Stock
1,2023-02-14T16:05:45+00:00,Lattice Semiconductor Corporation Common Stock
0,2023-02-14T16:06:19+00:00,Activision Blizzard Inc
-1,2023-02-14T16:07:24+00:00,iRobot Corporation Common Stock
0,2023-02-14T16:10:04+00:00,Amgen Inc
-1,2023-02-14T16:12:31+00:00,Avis Budget Group Inc
0,2023-02-14T16:15:00+00:00,Netflix Inc
0,2023-02-14T16:15:04+00:00,Advanced Micro Devices Inc
0,2023-02-14T16:15:04+00:00,Intel Corporation Common Stock
0,2023-02-14T16:15:04+00:00,Lam Research Corporation Common Stock
0,2023-02-14T16:15:04+00:00,Texas Instruments Incorporated Common Stock
-1,2023-02-14T16:20:00+00:00,Affirm Holdings Inc
-1,2023-02-14T16:23:10+00:00,First Solar Inc
