LLM_score,date,company
-1,2023-04-18T17:39:19+00:00,Manitex International Inc
1,2023-04-18T17:42:00+00:00,Apple Inc
-1,2023-04-18T17:45:58+00:00,Amazon
-1,2023-04-18T17:45:58+00:00,iRobot Corporation Common Stock
-1,2023-04-18T17:49:00+00:00,American Airlines Group Inc
-1,2023-04-18T17:49:00+00:00,Expedia Group Inc
-1,2023-04-18T17:49:00+00:00,Match Group Inc
-1,2023-04-18T17:50:00+00:00,Alphabet Inc
-1,2023-04-18T17:50:00+00:00,Amgen Inc
-1,2023-04-18T17:51:00+00:00,DISH Network Corporation Class A Common Stock
-1,2023-04-18T17:51:44+00:00,DocuSign Inc
-1,2023-04-18T17:52:00+00:00,Marathon Digital Holdings Inc
-1,2023-04-18T17:53:00+00:00,Nutanix Inc
1,2023-04-18T17:53:06+00:00,Moderna Inc
0,2023-04-18T18:00:00+00:00,Starbucks Corporation Common Stock
1,2023-04-18T18:00:11+00:00,Costco Wholesale Corporation Common Stock
1,2023-04-18T18:00:54+00:00,Alphabet Inc
1,2023-04-18T18:00:54+00:00,Alphabet Inc
1,2023-04-18T18:00:54+00:00,Amazon
1,2023-04-18T18:00:54+00:00,Apple Inc
1,2023-04-18T18:00:54+00:00,Netflix Inc
0,2023-04-18T18:01:08+00:00,Costco Wholesale Corporation Common Stock
0,2023-04-18T18:01:08+00:00,Dollar Tree Inc
-1,2023-04-18T18:02:07+00:00,Farmer Brothers Company Common Stock
-1,2023-04-18T18:04:30+00:00,NVIDIA Corporation Common Stock
-1,2023-04-18T18:07:51+00:00,Intel Corporation Common Stock
0,2023-04-18T18:10:02+00:00,Marriott International Class A Common Stock
-1,2023-04-18T18:14:18+00:00,Neuronetics Inc
0,2023-04-18T18:15:21+00:00,AGNC Investment Corp
0,2023-04-18T18:15:21+00:00,AGNC Investment Corp
0,2023-04-18T18:15:21+00:00,AGNC Investment Corp
0,2023-04-18T18:15:56+00:00,Alphabet Inc
0,2023-04-18T18:15:56+00:00,Alphabet Inc
1,2023-04-18T18:16:55+00:00,NVIDIA Corporation Common Stock
0,2023-04-18T18:21:57+00:00,NVIDIA Corporation Common Stock
1,2023-04-18T18:24:21+00:00,Kronos Bio Inc
1,2023-04-18T18:28:24+00:00,iHeartMedia Inc
1,2023-04-18T18:30:06+00:00,Microsoft Corporation Common Stock
-1,2023-04-18T18:31:15+00:00,Opendoor Technologies Inc Common Stock
1,2023-04-18T18:34:30+00:00,Prothena Corporation plc Ordinary Shares
-1,2023-04-18T18:35:40+00:00,Opendoor Technologies Inc Common Stock
1,2023-04-18T18:42:00+00:00,ArcBest Corporation Common Stock
0,2023-04-18T18:44:38+00:00,Clarus Corporation Common Stock
0,2023-04-18T18:45:00+00:00,Starbucks Corporation Common Stock
0,2023-04-18T18:52:45+00:00,Accuray Incorporated Common Stock
1,2023-04-18T18:54:46+00:00,ZoomInfo Technologies Inc Common Stock
-1,2023-04-18T19:02:02+00:00,Interactive Brokers Group Inc
-1,2023-04-18T19:02:02+00:00,Netflix Inc
0,2023-04-18T19:04:54+00:00,Sun Country Airlines Holdings Inc
0,2023-04-18T19:10:57+00:00,Five Below Inc
0,2023-04-18T19:10:57+00:00,Mondelez International Inc
0,2023-04-18T19:10:58+00:00,Gevo Inc
0,2023-04-18T19:12:57+00:00,Sterling Infrastructure Inc
1,2023-04-18T19:15:00+00:00,Avid Technology Inc
1,2023-04-18T19:23:10+00:00,ShockWave Medical Inc
1,2023-04-18T19:24:58+00:00,Apellis Pharmaceuticals Inc
1,2023-04-18T19:24:58+00:00,WW International Inc
-1,2023-04-18T19:27:11+00:00,Ultragenyx Pharmaceutical Inc
-1,2023-04-18T19:31:14+00:00,Netflix Inc
-1,2023-04-18T19:35:19+00:00,Fortress Biotech Inc
-1,2023-04-18T19:35:19+00:00,Fortress Biotech Inc
1,2023-04-18T19:37:18+00:00,Newmark Group Inc
0,2023-04-18T19:38:33+00:00,Ichor Holdings Ordinary Shares
0,2023-04-18T19:38:33+00:00,Zymeworks Inc
0,2023-04-18T19:38:33+00:00,iTeos Therapeutics Inc
-1,2023-04-18T19:39:20+00:00,Fiesta Restaurant Group Inc
0,2023-04-18T19:41:21+00:00,DraftKings Inc
0,2023-04-18T19:47:04+00:00,Beam Therapeutics Inc
-1,2023-04-18T19:47:36+00:00,Netflix Inc
0,2023-04-18T19:50:18+00:00,Airbnb Inc
0,2023-04-18T19:51:34+00:00,Lattice Semiconductor Corporation Common Stock
-1,2023-04-18T19:54:55+00:00,Micron Technology Inc
1,2023-04-18T19:55:00+00:00,Airbnb Inc
-1,2023-04-18T19:55:00+00:00,Alphabet Inc
-1,2023-04-18T19:55:00+00:00,Alphabet Inc
-1,2023-04-18T19:55:00+00:00,Amazon
