LLM_score,date,company
1,2022-06-15T17:07:28+00:00,ACADIA Pharmaceuticals Inc
0,2022-06-15T17:09:50+00:00,Apyx Medical Corporation Common Stock
0,2022-06-15T17:13:00+00:00,Denny's Corporation Common Stock
0,2022-06-15T17:16:00+00:00,iHeartMedia Inc
-1,2022-06-15T17:18:26+00:00,Coinbase Global Inc
1,2022-06-15T17:26:05+00:00,Rigel Pharmaceuticals Inc
0,2022-06-15T17:30:08+00:00,Northern Trust Corporation Common Stock
0,2022-06-15T17:30:08+00:00,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock
0,2022-06-15T17:40:00+00:00,PureTech Health plc American Depositary Shares
0,2022-06-15T17:45:30+00:00,Roku Inc
1,2022-06-15T17:45:30+00:00,Warner Bros
0,2022-06-15T17:50:00+00:00,Beyond Meat Inc
0,2022-06-15T17:50:00+00:00,SpartanNash Company Common Stock
0,2022-06-15T18:00:00+00:00,Beacon Roofing Supply Inc
0,2022-06-15T18:00:00+00:00,Paychex Inc
0,2022-06-15T18:05:15+00:00,Adobe Inc
0,2022-06-15T18:05:15+00:00,DocuSign Inc
0,2022-06-15T18:05:15+00:00,Roku Inc
0,2022-06-15T18:05:38+00:00,Applied Materials Inc
1,2022-06-15T18:07:00+00:00,Fifth Third Bancorp Common Stock
1,2022-06-15T18:07:00+00:00,Fifth Third Bancorp Depositary Shares
1,2022-06-15T18:07:00+00:00,Fifth Third Bancorp Depositary Shares each representing 1/40th share of Fifth Third 6
1,2022-06-15T18:07:00+00:00,Fifth Third Bancorp Depositary Shares each representing a 1/1000th ownership interest in a share of Non-Cumulative Perpetual Preferred Stock Series K
0,2022-06-15T18:20:00+00:00,Pure Cycle Corporation Common Stock
-1,2022-06-15T18:32:21+00:00,DocuSign Inc
-1,2022-06-15T18:32:21+00:00,Okta Inc
-1,2022-06-15T18:32:21+00:00,Zoom Video Communications Inc
1,2022-06-15T18:42:39+00:00,T
1,2022-06-15T18:46:57+00:00,Marten Transport Ltd
0,2022-06-15T18:50:06+00:00,Capital City Bank Group Common Stock
0,2022-06-15T18:50:06+00:00,Oaktree Specialty Lending Corporation Common Stock
1,2022-06-15T18:52:02+00:00,Adobe Inc
0,2022-06-15T18:53:06+00:00,Forward Air Corporation Common Stock
1,2022-06-15T18:55:44+00:00,ACADIA Pharmaceuticals Inc
1,2022-06-15T18:58:00+00:00,Green Plains Inc
1,2022-06-15T18:58:00+00:00,Green Plains Partners LP Common Units
0,2022-06-15T18:58:06+00:00,Omega Therapeutics Inc
0,2022-06-15T18:58:06+00:00,Progyny Inc
0,2022-06-15T19:00:00+00:00,Hawaiian Holdings Inc
-1,2022-06-15T19:11:46+00:00,Coinbase Global Inc
-1,2022-06-15T19:11:46+00:00,MicroStrategy Incorporated Common Stock Class A
-1,2022-06-15T19:11:46+00:00,Robinhood Markets Inc
0,2022-06-15T19:12:07+00:00,Texas Instruments Incorporated Common Stock
-1,2022-06-15T19:14:07+00:00,Robinhood Markets Inc
0,2022-06-15T19:14:11+00:00,Blink Charging Co
1,2022-06-15T19:18:07+00:00,Adobe Inc
-1,2022-06-15T19:27:00+00:00,Outset Medical Inc
-1,2022-06-15T19:27:39+00:00,Universal Display Corporation Common Stock
0,2022-06-15T19:28:00+00:00,Hologic Inc
-1,2022-06-15T19:28:21+00:00,Coinbase Global Inc
-1,2022-06-15T19:28:21+00:00,Coinbase Global Inc
