LLM_score,date,company
0,2023-03-11T12:55:03+00:00,Pactiv Evergreen Inc
1,2023-03-11T12:57:07+00:00,Barrett Business Services Inc
0,2023-03-11T13:00:00+00:00,DocuSign Inc
0,2023-03-11T13:00:00+00:00,Zoom Video Communications Inc
0,2023-03-11T13:00:27+00:00,PepsiCo Inc
1,2023-03-11T13:01:12+00:00,Republic Bancorp Inc
1,2023-03-11T13:02:00+00:00,Gaming and Leisure Properties Inc
-1,2023-03-11T13:06:32+00:00,Western Digital Corporation Common Stock
0,2023-03-11T13:07:20+00:00,CSG Systems International Inc
0,2023-03-11T13:15:50+00:00,Electronic Arts Inc
0,2023-03-11T13:15:50+00:00,Meta Platforms Inc
0,2023-03-11T13:15:50+00:00,Paychex Inc
0,2023-03-11T13:15:50+00:00,T
-1,2023-03-11T13:25:37+00:00,Business First Bancshares Inc
0,2023-03-11T13:28:00+00:00,Innospec Inc
0,2023-03-11T13:30:00+00:00,JetBlue Airways Corporation Common Stock
1,2023-03-11T13:32:49+00:00,FS Bancorp Inc
0,2023-03-11T13:41:00+00:00,Netflix Inc
0,2023-03-11T13:41:00+00:00,Warner Bros
0,2023-03-11T13:45:00+00:00,Progyny Inc
0,2023-03-11T13:45:03+00:00,Micron Technology Inc
0,2023-03-11T13:47:00+00:00,PubMatic Inc
0,2023-03-11T13:50:00+00:00,Costco Wholesale Corporation Common Stock
0,2023-03-11T14:00:00+00:00,Meta Platforms Inc
0,2023-03-11T14:00:00+00:00,Meta Platforms Inc
0,2023-03-11T14:00:00+00:00,Rivian Automotive Inc
0,2023-03-11T14:00:35+00:00,Vertex Pharmaceuticals Incorporated Common Stock
1,2023-03-11T14:10:55+00:00,Agios Pharmaceuticals Inc
-1,2023-03-11T14:13:19+00:00,Royal Gold Inc
-1,2023-03-11T14:22:55+00:00,Intercept Pharmaceuticals Inc
0,2023-03-11T14:23:00+00:00,Autodesk Inc
0,2023-03-11T14:23:00+00:00,Match Group Inc
0,2023-03-11T14:25:19+00:00,BioXcel Therapeutics Inc
