LLM_score,date,company
1,2023-02-09T13:35:01+00:00,TechTarget Inc
1,2023-02-09T13:35:55+00:00,Etsy Inc
1,2023-02-09T13:35:55+00:00,Visteon Corporation Common Stock
1,2023-02-09T13:35:55+00:00,Wingstop Inc
0,2023-02-09T13:36:01+00:00,Avis Budget Group Inc
-1,2023-02-09T13:39:01+00:00,Plains All American Pipeline L
0,2023-02-09T13:40:01+00:00,Denny's Corporation Common Stock
-1,2023-02-09T13:41:54+00:00,Neurocrine Biosciences Inc
0,2023-02-09T13:42:00+00:00,Robinhood Markets Inc
0,2023-02-09T13:42:00+00:00,T
0,2023-02-09T13:42:00+00:00,Virtu Financial Inc
0,2023-02-09T13:42:45+00:00,SS&C Technologies Holdings Inc
0,2023-02-09T13:43:10+00:00,Varonis Systems Inc
0,2023-02-09T13:43:14+00:00,Enphase Energy Inc
0,2023-02-09T13:43:18+00:00,Rambus Inc
0,2023-02-09T13:43:29+00:00,Incyte Corp
0,2023-02-09T13:45:00+00:00,Anavex Life Sciences Corp
1,2023-02-09T13:45:00+00:00,Blink Charging Co
1,2023-02-09T13:45:01+00:00,Lumentum Holdings Inc
-1,2023-02-09T13:45:01+00:00,Warner Music Group Corp
0,2023-02-09T13:48:01+00:00,Piedmont Lithium Inc
0,2023-02-09T13:49:00+00:00,Twist Bioscience Corporation Common Stock
1,2023-02-09T13:50:01+00:00,Inspired Entertainment Inc
1,2023-02-09T13:50:01+00:00,MannKind Corporation Common Stock
0,2023-02-09T13:50:01+00:00,Replimune Group Inc
0,2023-02-09T13:51:00+00:00,Twist Bioscience Corporation Common Stock
0,2023-02-09T13:53:31+00:00,Affirm Holdings Inc
0,2023-02-09T13:53:31+00:00,Mattel Inc
1,2023-02-09T13:54:20+00:00,NuVasive Inc
-1,2023-02-09T13:55:01+00:00,Orion Energy Systems Inc
0,2023-02-09T13:57:00+00:00,Roku Inc
0,2023-02-09T14:00:00+00:00,2U Inc
1,2023-02-09T14:00:00+00:00,ANSYS Inc
1,2023-02-09T14:00:00+00:00,Backblaze Inc
1,2023-02-09T14:00:00+00:00,Comcast Corporation Class A Common Stock
0,2023-02-09T14:00:00+00:00,CrowdStrike Holdings Inc
0,2023-02-09T14:00:00+00:00,Focus Financial Partners Inc
0,2023-02-09T14:00:00+00:00,Focus Universal Inc
0,2023-02-09T14:00:00+00:00,Fox Factory Holding Corp
0,2023-02-09T14:00:00+00:00,Honeywell International Inc
-1,2023-02-09T14:00:00+00:00,Intuitive Surgical Inc
0,2023-02-09T14:00:00+00:00,LPL Financial Holdings Inc
0,2023-02-09T14:00:00+00:00,Mirum Pharmaceuticals Inc
1,2023-02-09T14:00:00+00:00,Steel Dynamics Inc
1,2023-02-09T14:00:00+00:00,Tenable Holdings Inc
1,2023-02-09T14:00:00+00:00,The ODP Corporation Common Stock
0,2023-02-09T14:00:00+00:00,Trupanion Inc
1,2023-02-09T14:00:00+00:00,Verisk Analytics Inc
0,2023-02-09T14:00:02+00:00,Airbnb Inc
1,2023-02-09T14:00:02+00:00,Cisco Systems Inc
0,2023-02-09T14:00:02+00:00,CrowdStrike Holdings Inc
0,2023-02-09T14:00:02+00:00,Honeywell International Inc
0,2023-02-09T14:00:02+00:00,Moderna Inc
0,2023-02-09T14:00:14+00:00,Etsy Inc
1,2023-02-09T14:03:00+00:00,Appian Corporation Class A Common Stock
0,2023-02-09T14:05:00+00:00,Prelude Therapeutics Incorporated Common Stock
0,2023-02-09T14:05:00+00:00,Upland Software Inc
1,2023-02-09T14:07:44+00:00,NuVasive Inc
1,2023-02-09T14:08:33+00:00,Shore Bancshares Inc Common Stock
1,2023-02-09T14:10:33+00:00,Rapid7 Inc
0,2023-02-09T14:11:53+00:00,Artesian Resources Corporation Class A Common Stock
1,2023-02-09T14:12:44+00:00,PepsiCo Inc
0,2023-02-09T14:15:00+00:00,Cisco Systems Inc
-1,2023-02-09T14:15:00+00:00,Match Group Inc
1,2023-02-09T14:15:02+00:00,Insight Enterprises Inc
0,2023-02-09T14:16:04+00:00,Wynn Resorts Limited Common stock
0,2023-02-09T14:16:33+00:00,PepsiCo Inc
0,2023-02-09T14:16:33+00:00,Robinhood Markets Inc
0,2023-02-09T14:19:02+00:00,Encore Wire Corporation Common Stock
0,2023-02-09T14:21:00+00:00,Zoom Video Communications Inc
-1,2023-02-09T14:25:02+00:00,Dorman Products Inc
-1,2023-02-09T14:25:02+00:00,Hologic Inc
0,2023-02-09T14:27:00+00:00,Advanced Micro Devices Inc
0,2023-02-09T14:30:00+00:00,ATN International Inc
0,2023-02-09T14:30:00+00:00,SS&C Technologies Holdings Inc
0,2023-02-09T14:30:00+00:00,SS&C Technologies Holdings Inc
1,2023-02-09T14:30:02+00:00,Clearfield Inc
0,2023-02-09T14:35:00+00:00,CrowdStrike Holdings Inc
0,2023-02-09T14:35:00+00:00,The Trade Desk Inc
1,2023-02-09T14:35:02+00:00,Patrick Industries Inc
0,2023-02-09T14:37:02+00:00,PepsiCo Inc
-1,2023-02-09T14:37:18+00:00,Amgen Inc
0,2023-02-09T14:40:02+00:00,Agios Pharmaceuticals Inc
0,2023-02-09T14:40:02+00:00,CommScope Holding Company Inc
