LLM_score,date,company
0,2023-03-06T11:00:10+00:00,Target Hospitality Corp
0,2023-03-06T11:00:11+00:00,Lexicon Pharmaceuticals Inc
-1,2023-03-06T11:00:16+00:00,Costco Wholesale Corporation Common Stock
1,2023-03-06T11:11:11+00:00,Steel Dynamics Inc
0,2023-03-06T11:14:11+00:00,Central Valley Community Bancorp Common Stock
0,2023-03-06T11:15:00+00:00,Axsome Therapeutics Inc
0,2023-03-06T11:15:39+00:00,Enphase Energy Inc
0,2023-03-06T11:15:39+00:00,Plug Power Inc
0,2023-03-06T11:24:00+00:00,Meta Platforms Inc
0,2023-03-06T11:28:00+00:00,Adobe Inc
0,2023-03-06T11:30:00+00:00,Annexon Inc
0,2023-03-06T11:30:00+00:00,Broadcom Inc
1,2023-03-06T11:30:00+00:00,Viavi Solutions Inc
-1,2023-03-06T11:36:07+00:00,Landsea Homes Corporation Common Stock
0,2023-03-06T11:37:22+00:00,Mondelez International Inc
0,2023-03-06T11:40:00+00:00,Construction Partners Inc
0,2023-03-06T11:40:00+00:00,Reata Pharmaceuticals Inc
0,2023-03-06T11:44:11+00:00,Analog Devices Inc
0,2023-03-06T11:44:42+00:00,Inter Parfums Inc
0,2023-03-06T11:45:00+00:00,Brilliant Earth Group Inc
0,2023-03-06T11:45:00+00:00,Meta Platforms Inc
0,2023-03-06T11:45:00+00:00,Microchip Technology Incorporated Common Stock
-1,2023-03-06T11:49:55+00:00,Palo Alto Networks Inc
1,2023-03-06T11:50:00+00:00,Sprouts Farmers Market Inc
0,2023-03-06T11:53:11+00:00,Global Water Resources Inc
0,2023-03-06T11:53:23+00:00,American Superconductor Corporation Common Stock
1,2023-03-06T11:55:09+00:00,CSG Systems International Inc
0,2023-03-06T11:56:51+00:00,Chuy's Holdings Inc
-1,2023-03-06T11:56:58+00:00,Funko Inc
0,2023-03-06T11:59:11+00:00,Arhaus Inc
0,2023-03-06T11:59:11+00:00,CrowdStrike Holdings Inc
1,2023-03-06T12:00:00+00:00,Aclaris Therapeutics Inc
1,2023-03-06T12:00:00+00:00,Athira Pharma Inc
1,2023-03-06T12:00:00+00:00,Axogen Inc
1,2023-03-06T12:00:00+00:00,BridgeBio Pharma Inc
0,2023-03-06T12:00:00+00:00,CECO Environmental Corp
1,2023-03-06T12:00:00+00:00,Clene Inc
0,2023-03-06T12:00:00+00:00,Entrada Therapeutics Inc
1,2023-03-06T12:00:00+00:00,F5 Inc
1,2023-03-06T12:00:00+00:00,Invivyd Inc
0,2023-03-06T12:00:00+00:00,Kezar Life Sciences Inc
