LLM_score,date,company
0,2023-03-10T05:13:02+00:00,Meta Platforms Inc
0,2023-03-10T05:29:44+00:00,Duluth Holdings Inc
0,2023-03-10T05:30:00+00:00,Broadcom Inc
0,2023-03-10T05:30:00+00:00,Microchip Technology Incorporated Common Stock
0,2023-03-10T05:30:00+00:00,Texas Instruments Incorporated Common Stock
0,2023-03-10T05:32:17+00:00,Lifetime Brands Inc
0,2023-03-10T05:35:51+00:00,Meta Platforms Inc
1,2023-03-10T06:09:23+00:00,Exact Sciences Corporation Common Stock
0,2023-03-10T06:09:23+00:00,United Airlines Holdings Inc
0,2023-03-10T06:22:16+00:00,KLX Energy Services Holdings Inc
1,2023-03-10T06:30:00+00:00,Starbucks Corporation Common Stock
0,2023-03-10T07:03:46+00:00,VSE Corporation Common Stock
0,2023-03-10T07:03:48+00:00,PowerFleet Inc
0,2023-03-10T07:04:16+00:00,Ramaco Resources Inc
-1,2023-03-10T07:04:39+00:00,Allbirds Inc
-1,2023-03-10T07:04:39+00:00,DocuSign Inc
0,2023-03-10T07:08:12+00:00,Clarus Corporation Common Stock
0,2023-03-10T07:08:14+00:00,Asure Software Inc Common Stock
0,2023-03-10T07:08:15+00:00,Lincoln Educational Services Corporation Common Stock
0,2023-03-10T07:09:30+00:00,Meta Platforms Inc
0,2023-03-10T07:15:23+00:00,Consolidated Communications Holdings Inc
0,2023-03-10T07:15:34+00:00,New Fortress Energy Inc
0,2023-03-10T07:17:17+00:00,DENTSPLY SIRONA Inc
0,2023-03-10T07:17:19+00:00,Nexstar Media Group Inc
0,2023-03-10T07:24:38+00:00,Minerva Neurosciences Inc Common Stock
0,2023-03-10T07:27:42+00:00,Manitex International Inc
0,2023-03-10T07:28:21+00:00,ChromaDex Corporation Common Stock
0,2023-03-10T07:31:16+00:00,DocuSign Inc
0,2023-03-10T07:31:16+00:00,Fifth Third Bancorp Common Stock
0,2023-03-10T07:32:20+00:00,BioXcel Therapeutics Inc
0,2023-03-10T07:35:17+00:00,Vera Bradley Inc
0,2023-03-10T07:36:23+00:00,Daktronics Inc
0,2023-03-10T07:37:15+00:00,Fossil Group Inc
0,2023-03-10T07:37:42+00:00,Assertio Holdings Inc
0,2023-03-10T07:38:15+00:00,Noodles & Company Class A Common Stock
0,2023-03-10T07:38:43+00:00,Red Violet Inc
0,2023-03-10T07:39:16+00:00,OptimizeRx Corporation Common Stock
0,2023-03-10T07:42:17+00:00,Vital Farms Inc
0,2023-03-10T07:49:01+00:00,The Shyft Group Inc
0,2023-03-10T07:51:19+00:00,Global Water Resources Inc
0,2023-03-10T07:52:47+00:00,Costco Wholesale Corporation Common Stock
0,2023-03-10T07:53:19+00:00,Saga Communications Inc
-1,2023-03-10T07:58:39+00:00,DocuSign Inc
-1,2023-03-10T07:58:39+00:00,Meta Platforms Inc
0,2023-03-10T07:58:39+00:00,Ulta Beauty Inc
0,2023-03-10T07:58:39+00:00,United Airlines Holdings Inc
0,2023-03-10T07:58:39+00:00,Zumiez Inc
0,2023-03-10T08:03:18+00:00,FuelCell Energy Inc
0,2023-03-10T08:07:08+00:00,Ulta Beauty Inc
0,2023-03-10T08:41:57+00:00,Meta Platforms Inc
1,2023-03-10T09:00:00+00:00,8x8 Inc Common Stock
-1,2023-03-10T09:00:09+00:00,Advanced Micro Devices Inc
0,2023-03-10T09:53:46+00:00,Atlanta Braves Holdings Inc
0,2023-03-10T09:53:46+00:00,Atlanta Braves Holdings Inc
-1,2023-03-10T09:53:46+00:00,Liberty Media Corporation Series A Liberty Formula One Common Stock
-1,2023-03-10T09:53:46+00:00,Liberty Media Corporation Series A Liberty SiriusXM Common Stock
-1,2023-03-10T09:53:46+00:00,Liberty Media Corporation Series B Liberty SiriusXM Common Stock
-1,2023-03-10T09:53:46+00:00,Liberty Media Corporation Series C Liberty Formula One Common Stock
-1,2023-03-10T09:53:46+00:00,Liberty Media Corporation Series C Liberty SiriusXM Common Stock
0,2023-03-10T09:55:09+00:00,Airbnb Inc
0,2023-03-10T09:55:09+00:00,Cadence Design Systems Inc
0,2023-03-10T09:55:09+00:00,Meta Platforms Inc
0,2023-03-10T09:55:09+00:00,Palo Alto Networks Inc
-1,2023-03-10T10:00:00+00:00,Zscaler Inc
1,2023-03-10T10:04:41+00:00,Investors Title Company Common Stock
-1,2023-03-10T10:06:52+00:00,Luminar Technologies Inc
0,2023-03-10T10:07:00+00:00,Cisco Systems Inc
-1,2023-03-10T10:08:18+00:00,NI Holdings Inc
0,2023-03-10T10:11:16+00:00,Hibbett Inc
1,2023-03-10T10:12:05+00:00,CECO Environmental Corp
1,2023-03-10T10:13:37+00:00,Codorus Valley Bancorp Inc Common Stock
1,2023-03-10T10:14:00+00:00,Costco Wholesale Corporation Common Stock
0,2023-03-10T10:14:30+00:00,ESSA Bancorp Inc
