LLM_score,date,company
0,2023-03-05T11:47:00+00:00,Opendoor Technologies Inc Common Stock
-1,2023-03-05T11:55:00+00:00,Roku Inc
-1,2023-03-05T12:00:00+00:00,Zillow Group Inc
-1,2023-03-05T12:00:00+00:00,Zillow Group Inc
1,2023-03-05T12:00:23+00:00,Autodesk Inc
0,2023-03-05T12:00:27+00:00,Advanced Micro Devices Inc
1,2023-03-05T12:02:47+00:00,Beam Therapeutics Inc
1,2023-03-05T12:03:24+00:00,Bank OZK Common Stock
1,2023-03-05T12:05:31+00:00,Northrim BanCorp Inc Common Stock
1,2023-03-05T12:06:04+00:00,Jack In The Box Inc
0,2023-03-05T12:08:15+00:00,Barrett Business Services Inc
1,2023-03-05T12:09:52+00:00,Adicet Bio Inc
0,2023-03-05T12:10:00+00:00,Advanced Micro Devices Inc
-1,2023-03-05T12:11:04+00:00,Novavax Inc
-1,2023-03-05T12:12:20+00:00,Investors Title Company Common Stock
0,2023-03-05T12:15:42+00:00,Escalade Incorporated Common Stock
1,2023-03-05T12:18:02+00:00,CRA International Inc
-1,2023-03-05T12:19:14+00:00,REGENXBIO Inc
-1,2023-03-05T12:19:48+00:00,Mirati Therapeutics Inc
-1,2023-03-05T12:20:58+00:00,Bionano Genomics Inc
-1,2023-03-05T12:24:19+00:00,The RealReal Inc
0,2023-03-05T12:26:41+00:00,Marvell Technology Inc
0,2023-03-05T12:26:48+00:00,eXp World Holdings Inc
0,2023-03-05T12:30:00+00:00,Enphase Energy Inc
1,2023-03-05T12:30:00+00:00,Vir Biotechnology Inc
0,2023-03-05T12:30:00+00:00,Zoom Video Communications Inc
1,2023-03-05T12:35:00+00:00,Dollar Tree Inc
-1,2023-03-05T12:36:23+00:00,Nutanix Inc
0,2023-03-05T12:38:00+00:00,Moderna Inc
0,2023-03-05T12:48:20+00:00,Teradyne Inc
1,2023-03-05T12:50:46+00:00,Lantronix Inc
0,2023-03-05T12:53:10+00:00,Lamar Advertising Company Class A Common Stock
0,2023-03-05T12:55:32+00:00,Pliant Therapeutics Inc
0,2023-03-05T13:00:00+00:00,Comcast Corporation Class A Common Stock
0,2023-03-05T13:02:43+00:00,Immersion Corporation Common Stock
-1,2023-03-05T13:09:59+00:00,Dime Community Bancshares Inc
0,2023-03-05T13:17:00+00:00,PayPal Holdings Inc
0,2023-03-05T13:19:33+00:00,Pangaea Logistics Solutions Ltd
0,2023-03-05T13:21:56+00:00,Lakeland Industries Inc
1,2023-03-05T13:24:20+00:00,Sprouts Farmers Market Inc
-1,2023-03-05T13:26:44+00:00,VSE Corporation Common Stock
0,2023-03-05T13:33:59+00:00,Cirrus Logic Inc
-1,2023-03-05T13:36:20+00:00,Utah Medical Products Inc
-1,2023-03-05T13:41:15+00:00,Shore Bancshares Inc Common Stock
0,2023-03-05T13:45:59+00:00,Accolade Inc
-1,2023-03-05T13:48:25+00:00,Karyopharm Therapeutics Inc
0,2023-03-05T13:53:12+00:00,Inspired Entertainment Inc
-1,2023-03-05T13:58:04+00:00,Akamai Technologies Inc
0,2023-03-05T14:00:00+00:00,Advanced Micro Devices Inc
-1,2023-03-05T14:00:00+00:00,Cricut Inc
-1,2023-03-05T14:00:00+00:00,Stitch Fix Inc
0,2023-03-05T14:02:48+00:00,Ulta Beauty Inc
0,2023-03-05T14:12:24+00:00,Titan Machinery Inc
1,2023-03-05T14:17:12+00:00,Sutro Biopharma Inc
0,2023-03-05T14:25:00+00:00,Costco Wholesale Corporation Common Stock
1,2023-03-05T14:31:36+00:00,Tractor Supply Company Common Stock
0,2023-03-05T14:35:00+00:00,PayPal Holdings Inc
0,2023-03-05T14:35:00+00:00,eBay Inc
1,2023-03-05T14:38:52+00:00,J
-1,2023-03-05T14:41:17+00:00,MKS Instruments Inc
1,2023-03-05T14:43:00+00:00,Rivian Automotive Inc
0,2023-03-05T14:43:36+00:00,Rush Enterprises Inc
0,2023-03-05T14:43:36+00:00,Rush Enterprises Inc
1,2023-03-05T14:45:00+00:00,Lindblad Expeditions Holdings Inc
0,2023-03-05T14:52:00+00:00,Meta Platforms Inc
1,2023-03-05T15:00:00+00:00,Analog Devices Inc
1,2023-03-05T15:00:00+00:00,Intel Corporation Common Stock
