LLM_score,date,company
0,2023-02-17T12:15:34+00:00,Sabra Health Care REIT Inc
0,2023-02-17T12:15:34+00:00,The Ensign Group Inc
1,2023-02-17T12:30:00+00:00,Airbnb Inc
0,2023-02-17T12:30:00+00:00,BridgeBio Pharma Inc
0,2023-02-17T12:30:00+00:00,Newell Brands Inc
0,2023-02-17T12:34:59+00:00,Meta Platforms Inc
-1,2023-02-17T12:40:44+00:00,G1 Therapeutics Inc
-1,2023-02-17T12:51:30+00:00,Meta Platforms Inc
0,2023-02-17T12:58:12+00:00,Avnet Inc
-1,2023-02-17T12:59:33+00:00,DocuSign Inc
-1,2023-02-17T12:59:33+00:00,Meta Platforms Inc
0,2023-02-17T13:00:00+00:00,Air Transport Services Group Inc
0,2023-02-17T13:00:00+00:00,AtriCure Inc
-1,2023-02-17T13:00:00+00:00,Credit Acceptance Corporation Common Stock
0,2023-02-17T13:00:00+00:00,FAT Brands Inc
0,2023-02-17T13:00:00+00:00,FAT Brands Inc
0,2023-02-17T13:00:00+00:00,Guardant Health Inc
1,2023-02-17T13:00:00+00:00,Jasper Therapeutics Inc
-1,2023-02-17T13:00:00+00:00,Katapult Holdings Inc
-1,2023-02-17T13:00:00+00:00,Meta Platforms Inc
0,2023-02-17T13:00:00+00:00,Ocugen Inc
0,2023-02-17T13:00:00+00:00,PowerFleet Inc
-1,2023-02-17T13:00:00+00:00,Redfin Corporation Common Stock
0,2023-02-17T13:00:00+00:00,Scholar Rock Holding Corporation Common Stock
0,2023-02-17T13:00:00+00:00,Service Properties Trust Common Stock
1,2023-02-17T13:00:00+00:00,The Carlyle Group Inc
0,2023-02-17T13:00:00+00:00,The RMR Group Inc
1,2023-02-17T13:00:00+00:00,Vital Farms Inc
0,2023-02-17T13:00:00+00:00,Where Food Comes From Inc
0,2023-02-17T13:00:00+00:00,WillScot Mobile Mini Holdings Corp
0,2023-02-17T13:00:00+00:00,Zscaler Inc
0,2023-02-17T13:00:00+00:00,comScore Inc
0,2023-02-17T13:00:12+00:00,Texas Instruments Incorporated Common Stock
0,2023-02-17T13:01:09+00:00,Dollar Tree Inc
1,2023-02-17T13:05:00+00:00,Harmony Biosciences Holdings Inc
-1,2023-02-17T13:06:15+00:00,Meta Platforms Inc
-1,2023-02-17T13:07:01+00:00,Iridium Communications Inc Common Stock
0,2023-02-17T13:07:06+00:00,AMC Networks Inc
0,2023-02-17T13:07:06+00:00,DraftKings Inc
0,2023-02-17T13:07:06+00:00,Moderna Inc
-1,2023-02-17T13:08:00+00:00,Hologic Inc
1,2023-02-17T13:10:00+00:00,Jasper Therapeutics Inc
1,2023-02-17T13:12:01+00:00,Roku Inc
-1,2023-02-17T13:13:00+00:00,Meta Platforms Inc
0,2023-02-17T13:15:00+00:00,Liberty Broadband Corporation Class A Common Stock
0,2023-02-17T13:15:00+00:00,Liberty Broadband Corporation Class C Common Stock
0,2023-02-17T13:15:00+00:00,Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock
-1,2023-02-17T13:15:01+00:00,Amedisys Inc Common Stock
-1,2023-02-17T13:15:01+00:00,Hologic Inc
-1,2023-02-17T13:17:00+00:00,PepsiCo Inc
1,2023-02-17T13:20:00+00:00,Jasper Therapeutics Inc
-1,2023-02-17T13:20:06+00:00,Cognex Corporation Common Stock
-1,2023-02-17T13:20:06+00:00,Texas Roadhouse Inc
0,2023-02-17T13:23:03+00:00,Academy Sports and Outdoors Inc
1,2023-02-17T13:24:35+00:00,Urban One Inc
1,2023-02-17T13:24:35+00:00,Urban One Inc
1,2023-02-17T13:25:01+00:00,Patterson-UTI Energy Inc
0,2023-02-17T13:28:28+00:00,Tenable Holdings Inc
1,2023-02-17T13:29:47+00:00,Meta Platforms Inc
0,2023-02-17T13:30:00+00:00,AMC Networks Inc
0,2023-02-17T13:30:00+00:00,AMMO Inc
0,2023-02-17T13:30:00+00:00,AMMO Inc
0,2023-02-17T13:30:00+00:00,Cass Information Systems Inc Common Stock
0,2023-02-17T13:30:00+00:00,Chicken Soup for the Soul Entertainment Inc
0,2023-02-17T13:30:00+00:00,Chicken Soup for the Soul Entertainment Inc
0,2023-02-17T13:30:00+00:00,Chicken Soup for the Soul Entertainment Inc
0,2023-02-17T13:30:00+00:00,Hertz Global Holdings Inc Common Stock
0,2023-02-17T13:30:00+00:00,MVB Financial Corp
1,2023-02-17T13:30:00+00:00,Ondas Holdings Inc
1,2023-02-17T13:30:00+00:00,QCR Holdings Inc
