LLM_score,date,company
-1,2023-03-13T01:00:00+00:00,Vintage Wine Estates Inc
-1,2023-03-13T01:00:00+00:00,Y-mAbs Therapeutics Inc
-1,2023-03-13T01:13:00+00:00,Illumina Inc
-1,2023-03-13T01:28:36+00:00,Illumina Inc
1,2023-03-13T01:31:00+00:00,Republic First Bancorp Inc
0,2023-03-13T02:00:39+00:00,Netflix Inc
-1,2023-03-13T02:09:03+00:00,Coinbase Global Inc
-1,2023-03-13T02:17:04+00:00,Illumina Inc
-1,2023-03-13T02:22:41+00:00,Illumina Inc
0,2023-03-13T03:45:00+00:00,Acadia Healthcare Company Inc
0,2023-03-13T03:45:02+00:00,MKS Instruments Inc
0,2023-03-13T03:55:11+00:00,AAON Inc
0,2023-03-13T03:55:17+00:00,Vaxcyte Inc
0,2023-03-13T04:22:55+00:00,NN Inc
0,2023-03-13T04:40:02+00:00,Century Casinos Inc
-1,2023-03-13T04:40:59+00:00,PacWest Bancorp Common Stock
0,2023-03-13T04:41:27+00:00,Target Hospitality Corp
0,2023-03-13T05:37:31+00:00,Corcept Therapeutics Incorporated Common Stock
0,2023-03-13T05:37:31+00:00,Verisk Analytics Inc
0,2023-03-13T05:37:31+00:00,Visteon Corporation Common Stock
-1,2023-03-13T05:45:00+00:00,Caribou Biosciences Inc
-1,2023-03-13T05:45:00+00:00,Invivyd Inc
-1,2023-03-13T05:45:00+00:00,Match Group Inc
-1,2023-03-13T05:45:00+00:00,National Vision Holdings Inc
-1,2023-03-13T05:45:00+00:00,Vertex Energy Inc Common Stock
-1,2023-03-13T05:45:00+00:00,Y-mAbs Therapeutics Inc
0,2023-03-13T06:00:45+00:00,AudioEye Inc
0,2023-03-13T06:24:43+00:00,Aqua Metals Inc
0,2023-03-13T06:30:02+00:00,PowerFleet Inc
0,2023-03-13T06:49:03+00:00,Harvard Bioscience Inc
0,2023-03-13T06:51:38+00:00,Akebia Therapeutics Inc
0,2023-03-13T06:52:35+00:00,Saga Communications Inc
0,2023-03-13T06:53:48+00:00,Cytosorbents Corporation Common Stock
0,2023-03-13T06:55:06+00:00,Smith Micro Software Inc
1,2023-03-13T07:00:00+00:00,Digi International Inc
0,2023-03-13T07:00:56+00:00,Lifetime Brands Inc
0,2023-03-13T07:03:05+00:00,Duluth Holdings Inc
0,2023-03-13T07:36:03+00:00,Coinbase Global Inc
0,2023-03-13T07:36:03+00:00,PacWest Bancorp Common Stock
0,2023-03-13T07:36:03+00:00,Seagen Inc
0,2023-03-13T07:38:40+00:00,DocuSign Inc
0,2023-03-13T07:38:40+00:00,Domo Inc
1,2023-03-13T07:38:40+00:00,Illumina Inc
0,2023-03-13T07:38:40+00:00,PayPal Holdings Inc
0,2023-03-13T07:38:40+00:00,Stitch Fix Inc
1,2023-03-13T08:00:00+00:00,Digi International Inc
0,2023-03-13T08:11:27+00:00,Coinbase Global Inc
-1,2023-03-13T08:11:27+00:00,PacWest Bancorp Common Stock
0,2023-03-13T08:11:27+00:00,QUALCOMM Incorporated Common Stock
0,2023-03-13T08:11:27+00:00,Seagen Inc
-1,2023-03-13T08:23:03+00:00,PacWest Bancorp Common Stock
1,2023-03-13T08:36:00+00:00,East West Bancorp Inc
0,2023-03-13T09:01:00+00:00,Illumina Inc
-1,2023-03-13T09:10:00+00:00,PubMatic Inc
-1,2023-03-13T09:10:00+00:00,Zoom Video Communications Inc
0,2023-03-13T09:21:00+00:00,Advanced Micro Devices Inc
0,2023-03-13T09:21:00+00:00,Intel Corporation Common Stock
0,2023-03-13T09:21:00+00:00,Walgreens Boots Alliance Inc
-1,2023-03-13T09:30:42+00:00,Etsy Inc
-1,2023-03-13T09:30:42+00:00,Rocket Lab USA Inc
-1,2023-03-13T09:30:42+00:00,Roku Inc
1,2023-03-13T09:50:00+00:00,Ares Capital Corporation Common Stock
0,2023-03-13T09:52:00+00:00,Intel Corporation Common Stock
0,2023-03-13T09:52:00+00:00,Vertex Pharmaceuticals Incorporated Common Stock
1,2023-03-13T09:53:00+00:00,Applied Materials Inc
0,2023-03-13T09:53:00+00:00,Intel Corporation Common Stock
0,2023-03-13T10:00:00+00:00,Activision Blizzard Inc
0,2023-03-13T10:00:00+00:00,AppTech Payments Corp
1,2023-03-13T10:00:00+00:00,CryoPort Inc
1,2023-03-13T10:00:00+00:00,John Marshall Bancorp Inc
0,2023-03-13T10:00:00+00:00,Lantern Pharma Inc
0,2023-03-13T10:00:00+00:00,RadNet Inc
0,2023-03-13T10:00:00+00:00,The Kraft Heinz Company Common Stock
1,2023-03-13T10:05:00+00:00,Lam Research Corporation Common Stock
-1,2023-03-13T10:09:48+00:00,PacWest Bancorp Common Stock
0,2023-03-13T10:12:03+00:00,FuelCell Energy Inc
-1,2023-03-13T10:16:00+00:00,Lantern Pharma Inc
-1,2023-03-13T10:18:10+00:00,Monolithic Power Systems Inc
1,2023-03-13T10:18:21+00:00,Applied Materials Inc
1,2023-03-13T10:18:50+00:00,Universal Display Corporation Common Stock
-1,2023-03-13T10:22:00+00:00,Illumina Inc
0,2023-03-13T10:27:36+00:00,DraftKings Inc
0,2023-03-13T10:30:00+00:00,Adobe Inc
1,2023-03-13T10:30:00+00:00,Henry Schein Inc
0,2023-03-13T10:30:14+00:00,Aehr Test Systems Common Stock
