LLM_score,date,company
0,2023-02-01T11:06:37+00:00,Washington Federal Inc
-1,2023-02-01T11:06:43+00:00,Advanced Micro Devices Inc
0,2023-02-01T11:08:00+00:00,Beyond Meat Inc
0,2023-02-01T11:08:00+00:00,Upstart Holdings Inc
0,2023-02-01T11:09:51+00:00,Advanced Micro Devices Inc
1,2023-02-01T11:09:51+00:00,Electronic Arts Inc
0,2023-02-01T11:10:00+00:00,Airbnb Inc
0,2023-02-01T11:10:00+00:00,Udemy Inc
0,2023-02-01T11:27:29+00:00,Iridium Communications Inc Common Stock
0,2023-02-01T11:29:14+00:00,Chuy's Holdings Inc
0,2023-02-01T11:30:00+00:00,Cerevel Therapeutics Holdings Inc
1,2023-02-01T11:30:00+00:00,Columbus McKinnon Corporation Common Stock
0,2023-02-01T11:30:00+00:00,eGain Corporation Common Stock
1,2023-02-01T11:34:29+00:00,C
0,2023-02-01T11:35:51+00:00,Copart Inc
0,2023-02-01T11:37:54+00:00,Copart Inc
0,2023-02-01T11:41:27+00:00,Lifevantage Corporation Common Stock (Delaware)
0,2023-02-01T11:42:00+00:00,CrowdStrike Holdings Inc
0,2023-02-01T11:43:09+00:00,Mesa Laboratories Inc
1,2023-02-01T11:43:13+00:00,Axcelis Technologies Inc
1,2023-02-01T11:46:11+00:00,Nordson Corporation Common Stock
1,2023-02-01T11:47:36+00:00,Cheesecake Factory Incorporated (The) Common Stock
0,2023-02-01T11:48:21+00:00,Power Integrations Inc
1,2023-02-01T11:49:11+00:00,Franklin Electric Co
-1,2023-02-01T11:50:00+00:00,Advanced Micro Devices Inc
-1,2023-02-01T11:50:00+00:00,Intel Corporation Common Stock
-1,2023-02-01T11:50:00+00:00,Micron Technology Inc
0,2023-02-01T11:50:04+00:00,Adobe Inc
1,2023-02-01T11:55:00+00:00,Computer Task Group Inc
0,2023-02-01T11:58:00+00:00,Peloton Interactive Inc
1,2023-02-01T11:58:00+00:00,T-Mobile US Inc
1,2023-02-01T11:58:11+00:00,Limoneira Co Common Stock
-1,2023-02-01T11:58:27+00:00,T-Mobile US Inc
-1,2023-02-01T11:59:32+00:00,T-Mobile US Inc
0,2023-02-01T12:00:00+00:00,Adicet Bio Inc
0,2023-02-01T12:00:00+00:00,Advanced Micro Devices Inc
0,2023-02-01T12:00:00+00:00,AlloVir Inc
0,2023-02-01T12:00:00+00:00,American Outdoor Brands Inc
0,2023-02-01T12:00:00+00:00,Astec Industries Inc
1,2023-02-01T12:00:00+00:00,Athira Pharma Inc
0,2023-02-01T12:00:00+00:00,CarGurus Inc
1,2023-02-01T12:00:00+00:00,Century Therapeutics Inc
0,2023-02-01T12:00:00+00:00,Kymera Therapeutics Inc
1,2023-02-01T12:00:00+00:00,Lantronix Inc
1,2023-02-01T12:00:00+00:00,Old Dominion Freight Line Inc
1,2023-02-01T12:00:00+00:00,PureTech Health plc American Depositary Shares
1,2023-02-01T12:00:00+00:00,Societal CDMO Inc
1,2023-02-01T12:00:00+00:00,Veeco Instruments Inc
1,2023-02-01T12:00:00+00:00,Washington Trust Bancorp Inc
1,2023-02-01T12:00:00+00:00,Xos Inc
-1,2023-02-01T12:00:28+00:00,Costco Wholesale Corporation Common Stock
0,2023-02-01T12:01:00+00:00,Zentalis Pharmaceuticals Inc
-1,2023-02-01T12:04:00+00:00,O'Reilly Automotive Inc
1,2023-02-01T12:05:00+00:00,Matrix Service Company Common Stock
0,2023-02-01T12:05:00+00:00,Silicon Laboratories Inc
-1,2023-02-01T12:05:08+00:00,PayPal Holdings Inc
1,2023-02-01T12:06:50+00:00,Peloton Interactive Inc
1,2023-02-01T12:07:33+00:00,The Ensign Group Inc
0,2023-02-01T12:12:00+00:00,Marqeta Inc
1,2023-02-01T12:12:06+00:00,CoStar Group Inc
-1,2023-02-01T12:18:00+00:00,Intel Corporation Common Stock
1,2023-02-01T12:18:00+00:00,Peloton Interactive Inc
0,2023-02-01T12:26:37+00:00,ArcBest Corporation Common Stock
1,2023-02-01T12:27:12+00:00,Paylocity Holding Corporation Common Stock
0,2023-02-01T12:28:20+00:00,LGI Homes Inc
1,2023-02-01T12:30:00+00:00,Apyx Medical Corporation Common Stock
0,2023-02-01T12:30:00+00:00,Evelo Biosciences Inc
0,2023-02-01T12:30:00+00:00,Tactile Systems Technology Inc
1,2023-02-01T12:32:12+00:00,Enphase Energy Inc
-1,2023-02-01T12:33:36+00:00,Fiesta Restaurant Group Inc
0,2023-02-01T12:35:42+00:00,United Airlines Holdings Inc
1,2023-02-01T12:36:00+00:00,Peloton Interactive Inc
1,2023-02-01T12:39:12+00:00,Inter Parfums Inc
0,2023-02-01T12:39:58+00:00,Coca-Cola Consolidated Inc
-1,2023-02-01T12:42:00+00:00,T-Mobile US Inc
-1,2023-02-01T12:42:41+00:00,Amgen Inc
0,2023-02-01T12:45:00+00:00,Lindblad Expeditions Holdings Inc
1,2023-02-01T12:45:12+00:00,Columbus McKinnon Corporation Common Stock
0,2023-02-01T12:47:12+00:00,AGNC Investment Corp
0,2023-02-01T12:47:12+00:00,AGNC Investment Corp
0,2023-02-01T12:47:12+00:00,AGNC Investment Corp
0,2023-02-01T12:47:12+00:00,AGNC Investment Corp
0,2023-02-01T12:47:12+00:00,Hologic Inc
0,2023-02-01T12:47:49+00:00,Advanced Micro Devices Inc
0,2023-02-01T12:47:49+00:00,Electronic Arts Inc
0,2023-02-01T12:47:49+00:00,Match Group Inc
0,2023-02-01T12:47:49+00:00,Peloton Interactive Inc
1,2023-02-01T12:49:00+00:00,T-Mobile US Inc
-1,2023-02-01T12:50:57+00:00,STRATTEC SECURITY CORPORATION Common Stock
0,2023-02-01T12:51:00+00:00,Qorvo Inc
-1,2023-02-01T12:53:12+00:00,Intel Corporation Common Stock
1,2023-02-01T12:55:11+00:00,Western Digital Corporation Common Stock
0,2023-02-01T12:56:08+00:00,Lexicon Pharmaceuticals Inc
1,2023-02-01T12:56:11+00:00,PayPal Holdings Inc
0,2023-02-01T12:57:51+00:00,Palo Alto Networks Inc
0,2023-02-01T12:58:00+00:00,Orion Energy Systems Inc
-1,2023-02-01T12:58:35+00:00,Amgen Inc
-1,2023-02-01T12:59:58+00:00,Schrodinger Inc
0,2023-02-01T13:00:00+00:00,AerSale Corporation Common Stock
1,2023-02-01T13:00:00+00:00,Akoya BioSciences Inc
0,2023-02-01T13:00:00+00:00,Blink Charging Co
1,2023-02-01T13:00:00+00:00,Cidara Therapeutics Inc
0,2023-02-01T13:00:00+00:00,Cogent Biosciences Inc
0,2023-02-01T13:00:00+00:00,Cue Biopharma Inc
0,2023-02-01T13:00:00+00:00,Dare Bioscience Inc
0,2023-02-01T13:00:00+00:00,Erasca Inc
1,2023-02-01T13:00:00+00:00,Information Services Group Inc
0,2023-02-01T13:00:00+00:00,International Money Express Inc
1,2023-02-01T13:00:00+00:00,Kaltura Inc
1,2023-02-01T13:00:00+00:00,LivePerson Inc
