LLM_score,date,company
1,2023-03-22T19:00:00+00:00,CSX Corporation Common Stock
1,2023-03-22T19:00:00+00:00,Hawaiian Holdings Inc
-1,2023-03-22T19:00:00+00:00,Meta Platforms Inc
0,2023-03-22T19:00:00+00:00,Paychex Inc
0,2023-03-22T19:00:22+00:00,Peloton Interactive Inc
0,2023-03-22T19:01:07+00:00,Netflix Inc
0,2023-03-22T19:02:51+00:00,Casella Waste Systems Inc
-1,2023-03-22T19:04:27+00:00,Meta Platforms Inc
-1,2023-03-22T19:09:49+00:00,NorthWestern Corporation Common Stock
-1,2023-03-22T19:15:44+00:00,2U Inc
1,2023-03-22T19:16:44+00:00,Xcel Energy Inc
0,2023-03-22T19:24:00+00:00,Exact Sciences Corporation Common Stock
1,2023-03-22T19:26:02+00:00,MillerKnoll Inc
0,2023-03-22T19:26:51+00:00,AdTheorent Holding Company Inc
0,2023-03-22T19:26:51+00:00,Hudson Technologies Inc
0,2023-03-22T19:26:51+00:00,Sensus Healthcare Inc
1,2023-03-22T19:30:00+00:00,Enact Holdings Inc
1,2023-03-22T19:36:42+00:00,Rambus Inc
1,2023-03-22T19:40:00+00:00,Activision Blizzard Inc
0,2023-03-22T19:46:16+00:00,Diodes Incorporated Common Stock
0,2023-03-22T19:46:16+00:00,Immersion Corporation Common Stock
0,2023-03-22T19:46:16+00:00,MasterCraft Boat Holdings Inc
0,2023-03-22T19:46:16+00:00,Regeneron Pharmaceuticals Inc
0,2023-03-22T19:50:00+00:00,NuVasive Inc
0,2023-03-22T19:59:41+00:00,Rivian Automotive Inc
0,2023-03-22T20:00:00+00:00,Comcast Corporation Class A Common Stock
0,2023-03-22T20:00:00+00:00,authID Inc
0,2023-03-22T20:01:00+00:00,Acumen Pharmaceuticals Inc
1,2023-03-22T20:01:00+00:00,Bentley Systems Incorporated Class B Common Stock
0,2023-03-22T20:01:00+00:00,Hooker Furnishings Corporation Common Stock
0,2023-03-22T20:01:00+00:00,Rent the Runway Inc
1,2023-03-22T20:01:00+00:00,Scholastic Corporation Common Stock
0,2023-03-22T20:01:00+00:00,The Lovesac Company Common Stock
-1,2023-03-22T20:01:00+00:00,Veradigm Inc
1,2023-03-22T20:01:00+00:00,Waterstone Financial Inc
0,2023-03-22T20:03:18+00:00,Fox Corporation Class A Common Stock
0,2023-03-22T20:03:18+00:00,Fox Corporation Class B Common Stock
0,2023-03-22T20:05:00+00:00,Assembly Biosciences Inc
0,2023-03-22T20:05:00+00:00,Atossa Therapeutics Inc
0,2023-03-22T20:05:00+00:00,Cardlytics Inc
1,2023-03-22T20:05:00+00:00,Inogen Inc Common Stock
1,2023-03-22T20:05:00+00:00,LifeMD Inc
1,2023-03-22T20:05:00+00:00,LifeMD Inc
0,2023-03-22T20:05:00+00:00,MillerKnoll Inc
0,2023-03-22T20:05:00+00:00,Rani Therapeutics Holdings Inc
0,2023-03-22T20:05:00+00:00,Upstart Holdings Inc
0,2023-03-22T20:05:00+00:00,scPharmaceuticals Inc
0,2023-03-22T20:06:00+00:00,Fathom Holdings Inc
-1,2023-03-22T20:07:57+00:00,Petco Health and Wellness Company Inc
0,2023-03-22T20:09:00+00:00,Mid Penn Bancorp Common Stock
0,2023-03-22T20:09:00+00:00,NBT Bancorp Inc
0,2023-03-22T20:10:00+00:00,MarketWise Inc
0,2023-03-22T20:10:00+00:00,Redfin Corporation Common Stock
1,2023-03-22T20:13:57+00:00,Krispy Kreme Inc
1,2023-03-22T20:15:00+00:00,Esperion Therapeutics Inc
0,2023-03-22T20:15:00+00:00,First Interstate BancSystem Inc
0,2023-03-22T20:15:00+00:00,Focus Financial Partners Inc
0,2023-03-22T20:15:00+00:00,Northern Trust Corporation Common Stock
-1,2023-03-22T20:15:00+00:00,Radius Global Infrastructure Inc
-1,2023-03-22T20:16:00+00:00,89bio Inc
-1,2023-03-22T20:18:52+00:00,Starbucks Corporation Common Stock
-1,2023-03-22T20:18:54+00:00,Moderna Inc
0,2023-03-22T20:30:00+00:00,CSX Corporation Common Stock
0,2023-03-22T20:30:00+00:00,Domo Inc
0,2023-03-22T20:30:00+00:00,First Advantage Corporation Common Stock
1,2023-03-22T20:30:00+00:00,Invivyd Inc
0,2023-03-22T20:30:00+00:00,Preformed Line Products Company Common Stock
0,2023-03-22T20:32:00+00:00,Cumulus Media Inc
1,2023-03-22T20:40:00+00:00,Cumulus Media Inc
1,2023-03-22T20:40:34+00:00,NVIDIA Corporation Common Stock
0,2023-03-22T20:41:00+00:00,Phillips Edison & Company Inc
0,2023-03-22T20:45:25+00:00,Advanced Micro Devices Inc
