LLM_score,date,company
0,2022-12-25T12:14:25+00:00,Golden Entertainment Inc
1,2022-12-25T12:20:44+00:00,Photronics Inc
1,2022-12-25T12:24:13+00:00,Harrow Health Inc
0,2022-12-25T12:30:00+00:00,Datadog Inc
1,2022-12-25T12:31:15+00:00,Riverview Bancorp Inc Common Stock
1,2022-12-25T12:34:12+00:00,ESSA Bancorp Inc
1,2022-12-25T12:39:06+00:00,Pliant Therapeutics Inc
0,2022-12-25T12:40:23+00:00,First of Long Island Corporation (The) Common Stock
1,2022-12-25T12:45:00+00:00,Gilead Sciences Inc
0,2022-12-25T12:45:00+00:00,Great Southern Bancorp Inc
1,2022-12-25T12:46:31+00:00,John B
0,2022-12-25T12:48:54+00:00,Diamondback Energy Inc
1,2022-12-25T12:51:25+00:00,Power Integrations Inc
0,2022-12-25T12:56:17+00:00,The Lovesac Company Common Stock
1,2022-12-25T12:58:50+00:00,Limoneira Co Common Stock
-1,2022-12-25T13:00:00+00:00,Affirm Holdings Inc
-1,2022-12-25T13:01:25+00:00,Jamf Holding Corp
0,2022-12-25T13:16:00+00:00,Coherus BioSciences Inc
0,2022-12-25T13:26:01+00:00,Monarch Casino & Resort Inc
0,2022-12-25T13:30:00+00:00,Axsome Therapeutics Inc
0,2022-12-25T13:30:00+00:00,Exelixis Inc
0,2022-12-25T13:33:22+00:00,Monster Beverage Corporation
-1,2022-12-25T13:35:54+00:00,Alarm
0,2022-12-25T13:48:11+00:00,Digi International Inc
-1,2022-12-25T14:00:00+00:00,QUALCOMM Incorporated Common Stock
0,2022-12-25T14:00:26+00:00,Fox Factory Holding Corp
0,2022-12-25T14:07:55+00:00,InterDigital Inc
0,2022-12-25T14:15:15+00:00,Hackett Group Inc (The)
0,2022-12-25T14:30:09+00:00,PayPal Holdings Inc
0,2022-12-25T14:30:09+00:00,SoFi Technologies Inc
1,2022-12-25T14:32:31+00:00,Ramaco Resources Inc
-1,2022-12-25T14:42:22+00:00,Hooker Furnishings Corporation Common Stock
0,2022-12-25T14:44:53+00:00,Cass Information Systems Inc Common Stock
0,2022-12-25T14:49:44+00:00,The Shyft Group Inc
0,2022-12-25T14:57:08+00:00,HarborOne Bancorp Inc
-1,2022-12-25T15:08:00+00:00,NeoGenomics Inc
0,2022-12-25T15:18:50+00:00,Columbia Sportswear Company Common Stock
0,2022-12-25T15:18:50+00:00,Mattel Inc
0,2022-12-25T15:31:02+00:00,American Electric Power Company Inc
0,2022-12-25T15:51:46+00:00,American Electric Power Company Inc
0,2022-12-25T15:51:46+00:00,Constellation Energy Corporation Common Stock 
0,2022-12-25T15:57:11+00:00,News Corporation Class A Common Stock
0,2022-12-25T15:57:11+00:00,News Corporation Class B Common Stock
0,2022-12-25T16:17:48+00:00,Advanced Micro Devices Inc
0,2022-12-25T16:24:00+00:00,Olaplex Holdings Inc
0,2022-12-25T16:25:00+00:00,Amgen Inc
-1,2022-12-25T16:53:59+00:00,T-Mobile US Inc
0,2022-12-25T17:04:38+00:00,Analog Devices Inc
0,2022-12-25T17:04:42+00:00,StoneX Group Inc
0,2022-12-25T17:04:55+00:00,Construction Partners Inc
0,2022-12-25T17:05:03+00:00,Urban Outfitters Inc
0,2022-12-25T17:07:10+00:00,Enanta Pharmaceuticals Inc
0,2022-12-25T17:07:11+00:00,Central Garden & Pet Company Class A Common Stock Nonvoting
0,2022-12-25T17:07:11+00:00,Central Garden & Pet Company Common Stock
0,2022-12-25T17:11:34+00:00,Zoom Video Communications Inc
0,2022-12-25T17:31:48+00:00,Autodesk Inc
0,2022-12-25T18:08:00+00:00,TuSimple Holdings Inc
0,2022-12-25T18:10:12+00:00,Matthews International Corporation Class A Common Stock
0,2022-12-25T18:10:47+00:00,Geospace Technologies Corporation Common Stock (Texas)
