LLM_score,date,company
1,2022-10-25T17:15:00+00:00,ON Semiconductor Corporation Common Stock
0,2022-10-25T17:18:00+00:00,Ideanomics Inc
1,2022-10-25T17:19:17+00:00,ADTRAN Holdings Inc
0,2022-10-25T17:22:22+00:00,IAC Inc
1,2022-10-25T17:24:00+00:00,JetBlue Airways Corporation Common Stock
1,2022-10-25T17:27:00+00:00,Zillow Group Inc
1,2022-10-25T17:27:00+00:00,Zillow Group Inc
0,2022-10-25T17:28:00+00:00,Hain Celestial Group Inc
1,2022-10-25T17:29:00+00:00,Keurig Dr Pepper Inc
0,2022-10-25T17:29:05+00:00,H&E Equipment Services Inc
1,2022-10-25T17:30:00+00:00,Cintas Corporation Common Stock
0,2022-10-25T17:34:05+00:00,Vertex Pharmaceuticals Incorporated Common Stock
0,2022-10-25T17:34:12+00:00,Itron Inc
1,2022-10-25T17:39:14+00:00,Logitech International S
0,2022-10-25T17:42:00+00:00,Affirm Holdings Inc
1,2022-10-25T17:42:00+00:00,PayPal Holdings Inc
0,2022-10-25T17:42:19+00:00,Liberty Broadband Corporation Class A Common Stock
0,2022-10-25T17:42:19+00:00,Liberty Broadband Corporation Class C Common Stock
0,2022-10-25T17:42:19+00:00,Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock
1,2022-10-25T17:42:56+00:00,Roku Inc
-1,2022-10-25T17:45:19+00:00,Heidrick & Struggles International Inc
-1,2022-10-25T17:48:08+00:00,Peloton Interactive Inc
0,2022-10-25T17:49:18+00:00,Hamilton Lane Incorporated Class A Common Stock
1,2022-10-25T17:55:00+00:00,Illumina Inc
0,2022-10-25T17:59:00+00:00,Brookline Bancorp Inc
1,2022-10-25T17:59:05+00:00,Biogen Inc
1,2022-10-25T17:59:05+00:00,Morphic Holding Inc
1,2022-10-25T18:01:00+00:00,Capitol Federal Financial Inc
1,2022-10-25T18:14:25+00:00,Biogen Inc
1,2022-10-25T18:14:48+00:00,JetBlue Airways Corporation Common Stock
0,2022-10-25T18:20:00+00:00,QUALCOMM Incorporated Common Stock
0,2022-10-25T18:25:00+00:00,Upstart Holdings Inc
1,2022-10-25T18:26:00+00:00,Biogen Inc
1,2022-10-25T18:29:14+00:00,Starbucks Corporation Common Stock
1,2022-10-25T18:41:29+00:00,Datadog Inc
1,2022-10-25T18:41:29+00:00,MongoDB Inc
1,2022-10-25T18:45:00+00:00,Stitch Fix Inc
1,2022-10-25T18:58:28+00:00,Cintas Corporation Common Stock
1,2022-10-25T18:58:36+00:00,Harmony Biosciences Holdings Inc
-1,2022-10-25T19:00:00+00:00,PACCAR Inc
0,2022-10-25T19:00:33+00:00,JetBlue Airways Corporation Common Stock
0,2022-10-25T19:01:46+00:00,Cisco Systems Inc
0,2022-10-25T19:04:07+00:00,Charter Communications Inc
1,2022-10-25T19:10:28+00:00,Funko Inc
-1,2022-10-25T19:16:05+00:00,Mattel Inc
-1,2022-10-25T19:16:05+00:00,Texas Instruments Incorporated Common Stock
1,2022-10-25T19:18:08+00:00,AGNC Investment Corp
1,2022-10-25T19:18:08+00:00,AGNC Investment Corp
1,2022-10-25T19:18:08+00:00,AGNC Investment Corp
1,2022-10-25T19:18:08+00:00,AGNC Investment Corp
0,2022-10-25T19:28:51+00:00,Airbnb Inc
0,2022-10-25T19:28:51+00:00,Lucid Group Inc
0,2022-10-25T19:28:51+00:00,Mullen Automotive Inc
0,2022-10-25T19:28:51+00:00,Nikola Corporation Common Stock
0,2022-10-25T19:28:51+00:00,PACCAR Inc
1,2022-10-25T19:40:00+00:00,Biogen Inc
0,2022-10-25T19:44:00+00:00,Opendoor Technologies Inc Common Stock
1,2022-10-25T19:45:25+00:00,PayPal Holdings Inc
0,2022-10-25T19:54:23+00:00,Universal Display Corporation Common Stock
1,2022-10-25T19:55:04+00:00,Taysha Gene Therapies Inc
-1,2022-10-25T19:57:00+00:00,LendingTree Inc
0,2022-10-25T19:57:07+00:00,Adobe Inc
1,2022-10-25T20:00:00+00:00,Luther Burbank Corporation Common Stock
0,2022-10-25T20:00:00+00:00,The Carlyle Group Inc
0,2022-10-25T20:01:00+00:00,Axon Enterprise Inc
1,2022-10-25T20:01:00+00:00,Hawaiian Holdings Inc
1,2022-10-25T20:01:00+00:00,Matrix Service Company Common Stock
-1,2022-10-25T20:01:00+00:00,Taysha Gene Therapies Inc
1,2022-10-25T20:01:00+00:00,Texas Instruments Incorporated Common Stock
0,2022-10-25T20:02:00+00:00,Credit Acceptance Corporation Common Stock
0,2022-10-25T20:02:47+00:00,Warner Bros
0,2022-10-25T20:02:54+00:00,American Airlines Group Inc
0,2022-10-25T20:02:54+00:00,United Airlines Holdings Inc
0,2022-10-25T20:03:00+00:00,Fulgent Genetics Inc
0,2022-10-25T20:03:00+00:00,Great Lakes Dredge & Dock Corporation Common Stock
0,2022-10-25T20:03:00+00:00,Neuropace Inc
0,2022-10-25T20:03:08+00:00,Avis Budget Group Inc
1,2022-10-25T20:05:00+00:00,Agilysys Inc
0,2022-10-25T20:05:00+00:00,Arcutis Biotherapeutics Inc
0,2022-10-25T20:05:00+00:00,Aveanna Healthcare Holdings Inc
1,2022-10-25T20:05:00+00:00,CoStar Group Inc
1,2022-10-25T20:05:00+00:00,Corvus Pharmaceuticals Inc
0,2022-10-25T20:05:00+00:00,Enphase Energy Inc
1,2022-10-25T20:05:00+00:00,F5 Inc
0,2022-10-25T20:05:00+00:00,Gulf Island Fabrication Inc
0,2022-10-25T20:05:00+00:00,Hanmi Financial Corporation Common Stock
0,2022-10-25T20:05:00+00:00,Intevac Inc
1,2022-10-25T20:05:00+00:00,Manhattan Associates Inc
0,2022-10-25T20:05:00+00:00,Masimo Corporation Common Stock
0,2022-10-25T20:05:00+00:00,Mattel Inc
0,2022-10-25T20:05:00+00:00,MaxLinear Inc
1,2022-10-25T20:05:00+00:00,Mondelez International Inc
1,2022-10-25T20:05:00+00:00,Morphic Holding Inc
0,2022-10-25T20:05:00+00:00,NextGen Healthcare Inc
0,2022-10-25T20:05:00+00:00,Reservoir Media Inc
0,2022-10-25T20:05:00+00:00,Synchronoss Technologies Inc
0,2022-10-25T20:05:00+00:00,Tenable Holdings Inc
0,2022-10-25T20:05:00+00:00,Varex Imaging Corporation Common Stock
0,2022-10-25T20:05:00+00:00,Viant Technology Inc
0,2022-10-25T20:05:00+00:00,Vicor Corporation Common Stock
1,2022-10-25T20:05:00+00:00,Western New England Bancorp Inc
-1,2022-10-25T20:05:01+00:00,Mattel Inc
-1,2022-10-25T20:05:04+00:00,Texas Instruments Incorporated Common Stock
1,2022-10-25T20:06:00+00:00,First Community Bankshares Inc
0,2022-10-25T20:10:00+00:00,Arteris Inc
