LLM_score,date,company
1,2022-07-15T16:00:00+00:00,B
1,2022-07-15T16:00:00+00:00,B
0,2022-07-15T16:00:00+00:00,Encore Wire Corporation Common Stock
1,2022-07-15T16:00:04+00:00,Aclaris Therapeutics Inc
1,2022-07-15T16:00:04+00:00,The Bancorp Inc Common Stock
-1,2022-07-15T16:05:46+00:00,Coinbase Global Inc
-1,2022-07-15T16:05:46+00:00,Robinhood Markets Inc
0,2022-07-15T16:09:00+00:00,Keurig Dr Pepper Inc
1,2022-07-15T16:10:04+00:00,Amgen Inc
0,2022-07-15T16:10:04+00:00,Avis Budget Group Inc
0,2022-07-15T16:10:04+00:00,Avis Budget Group Inc
1,2022-07-15T16:10:04+00:00,CDW Corporation Common Stock
0,2022-07-15T16:10:04+00:00,CRA International Inc
0,2022-07-15T16:12:04+00:00,Avis Budget Group Inc
0,2022-07-15T16:12:04+00:00,CRA International Inc
1,2022-07-15T16:14:55+00:00,Bit Digital Inc
1,2022-07-15T16:14:55+00:00,Marathon Digital Holdings Inc
1,2022-07-15T16:14:55+00:00,Riot Platforms Inc
1,2022-07-15T16:15:00+00:00,QUALCOMM Incorporated Common Stock
1,2022-07-15T16:24:00+00:00,Option Care Health Inc
-1,2022-07-15T16:28:03+00:00,Victory Capital Holdings Inc
1,2022-07-15T16:30:00+00:00,Alliant Energy Corporation Common Stock
-1,2022-07-15T16:38:12+00:00,Forward Air Corporation Common Stock
1,2022-07-15T16:45:04+00:00,CDW Corporation Common Stock
-1,2022-07-15T17:00:00+00:00,Apyx Medical Corporation Common Stock
-1,2022-07-15T17:00:00+00:00,CareDx Inc
-1,2022-07-15T17:00:00+00:00,Verrica Pharmaceuticals Inc
0,2022-07-15T17:05:42+00:00,Peloton Interactive Inc
0,2022-07-15T17:14:00+00:00,JetBlue Airways Corporation Common Stock
1,2022-07-15T17:30:00+00:00,Paychex Inc
-1,2022-07-15T17:37:01+00:00,Old Dominion Freight Line Inc
-1,2022-07-15T17:44:05+00:00,Plug Power Inc
0,2022-07-15T18:00:00+00:00,EverCommerce Inc
0,2022-07-15T18:00:00+00:00,Exelon Corporation Common Stock
1,2022-07-15T18:01:06+00:00,Bassett Furniture Industries Incorporated Common Stock
0,2022-07-15T18:08:41+00:00,Zoom Video Communications Inc
1,2022-07-15T18:10:00+00:00,ShockWave Medical Inc
-1,2022-07-15T18:17:03+00:00,FuelCell Energy Inc
-1,2022-07-15T18:17:03+00:00,Plug Power Inc
-1,2022-07-15T18:22:00+00:00,Applied Materials Inc
-1,2022-07-15T18:22:00+00:00,Texas Instruments Incorporated Common Stock
1,2022-07-15T18:30:00+00:00,Vuzix Corporation Common Stock
0,2022-07-15T18:33:32+00:00,Newmark Group Inc
0,2022-07-15T18:39:39+00:00,The Carlyle Group Inc
1,2022-07-15T18:54:00+00:00,ExlService Holdings Inc
1,2022-07-15T18:55:08+00:00,Beyond Meat Inc
1,2022-07-15T18:55:08+00:00,DraftKings Inc
1,2022-07-15T19:00:00+00:00,QUALCOMM Incorporated Common Stock
0,2022-07-15T19:01:45+00:00,Hasbro Inc
-1,2022-07-15T19:01:47+00:00,Saia Inc
0,2022-07-15T19:06:00+00:00,Affirm Holdings Inc
0,2022-07-15T19:06:00+00:00,Amplitude Inc
0,2022-07-15T19:06:00+00:00,Axon Enterprise Inc
0,2022-07-15T19:06:00+00:00,Coinbase Global Inc
0,2022-07-15T19:06:00+00:00,Confluent Inc
-1,2022-07-15T19:06:00+00:00,Redfin Corporation Common Stock
-1,2022-07-15T19:07:57+00:00,Enphase Energy Inc
-1,2022-07-15T19:07:57+00:00,First Solar Inc
-1,2022-07-15T19:07:57+00:00,SunPower Corporation Common Stock
-1,2022-07-15T19:07:57+00:00,Sunrun Inc
1,2022-07-15T19:10:54+00:00,OptimizeRx Corporation Common Stock
0,2022-07-15T19:14:28+00:00,Cintas Corporation Common Stock
0,2022-07-15T19:15:08+00:00,First Solar Inc
0,2022-07-15T19:16:00+00:00,Rivian Automotive Inc
0,2022-07-15T19:28:35+00:00,ANSYS Inc
-1,2022-07-15T19:35:41+00:00,Dollar Tree Inc
0,2022-07-15T19:45:07+00:00,CSX Corporation Common Stock
-1,2022-07-15T19:52:00+00:00,Caesars Entertainment Inc
0,2022-07-15T19:52:00+00:00,DraftKings Inc
-1,2022-07-15T19:52:00+00:00,PENN Entertainment Inc
-1,2022-07-15T19:52:00+00:00,Plug Power Inc
-1,2022-07-15T19:52:50+00:00,Hertz Global Holdings Inc Common Stock
0,2022-07-15T19:53:31+00:00,Axcelis Technologies Inc
0,2022-07-15T19:53:31+00:00,Huron Consulting Group Inc
0,2022-07-15T19:53:31+00:00,Photronics Inc
0,2022-07-15T19:53:31+00:00,ePlus inc
1,2022-07-15T19:56:00+00:00,Newmark Group Inc
0,2022-07-15T20:00:00+00:00,Affirm Holdings Inc
1,2022-07-15T20:01:00+00:00,Hingham Institution for Savings Common Stock
1,2022-07-15T20:02:41+00:00,Baker Hughes Company Class A Common Stock
1,2022-07-15T20:03:00+00:00,Pliant Therapeutics Inc
0,2022-07-15T20:05:00+00:00,Farmer Brothers Company Common Stock
0,2022-07-15T20:05:00+00:00,Marinus Pharmaceuticals Inc
0,2022-07-15T20:05:00+00:00,NeoGenomics Inc
1,2022-07-15T20:10:00+00:00,Coca-Cola Consolidated Inc
1,2022-07-15T20:15:00+00:00,Oportun Financial Corporation Common Stock
-1,2022-07-15T20:16:56+00:00,Enphase Energy Inc
